frame,t,rz,pgz,lv_norm,av_norm,dof_pos_err_max,dof_vel_max,tau_max,tau_cmd_max,tau_sat,saturated_joints,L_fz,R_fz,non_foot_cf_sum,top_cf,top_cf_val,kneeL,kneeR,kneeL_vel,kneeR_vel,kneeL_tau,kneeR_tau,kneeL_tau_cmd,kneeR_tau_cmd,knee_hit,bz_min
10,0.2,0.4165571928024292,0.879906177520752,1.0099852,6.61388,0.9960305690765381,36.09340286254883,54.0,168.68315,0.22727272727272727,"left_hip_pitch_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint",0.0,0.0,0,pelvis,0.0,0.9969221949577332,1.1934127807617188,36.033843994140625,36.0047721862793,54.0,41.87265,-153.8968,-168.68315,False,0.0654068
11,0.22,0.44399476051330566,0.5829949676990509,3.1255438,23.830818,0.7880855798721313,36.01023864746094,54.0,102.688484,0.3181818181818182,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint",0.0,124.75456,0,right_ankle_roll_link,124.75456,0.44631850719451904,0.6773661375045776,-34.81181716918945,-24.495153427124023,-54.0,-54.0,102.688484,54.10035,False,0.03802556
12,0.24,0.4291466176509857,0.5354263782501221,2.2701457,10.159441,1.220197319984436,36.08274841308594,54.0,177.99261,0.18181818181818182,"left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,1.0984357595443726,1.3528258800506592,35.969810485839844,34.856910705566406,54.0,54.0,-161.82578,-177.99261,False,0.097544365
13,0.26,0.462695449590683,0.02538210153579712,3.5493164,34.615334,1.1191883087158203,36.13291931152344,54.0,98.877594,0.36363636363636365,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,right_ankle_pitch_joint",0.0,0.0,0,pelvis,0.0,0.5904061794281006,0.8107993006706238,-35.967586517333984,-30.71872901916504,-54.0,-54.0,94.62877,62.096428,False,0.13278481
14,0.28,0.4601806700229645,-0.19124746322631836,2.5364244,33.58536,1.3366509675979614,36.05785369873047,54.0,170.08536,0.22727272727272727,"left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_knee_joint,waist_roll_joint",0.0,0.0,0,pelvis,0.0,1.0756738185882568,1.4141058921813965,35.97739791870117,30.587024688720703,54.0,54.0,-160.02759,-170.08536,False,0.24420805
15,0.3,0.4826090633869171,-0.5981214046478271,2.7328935,30.897188,1.0028414726257324,36.212554931640625,54.0,132.5956,0.3181818181818182,"left_hip_pitch_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_yaw_joint",0.0,0.0,0,pelvis,0.0,0.7495404481887817,0.8866333365440369,-35.073638916015625,-29.932048797607422,-54.0,-54.0,79.21619,53.66966,False,0.20280813
16,0.32,0.4788498282432556,-0.8087880611419678,2.529551,30.842983,1.1810452938079834,36.14990234375,54.0,178.58673,0.2727272727272727,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_roll_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,1.0215562582015991,1.4850852489471436,36.00785446166992,31.528030395507812,54.0,53.66966,-155.78955,-178.58673,False,0.1582695
17,0.34,0.46377110481262207,-0.9127479791641235,3.2165682,22.055845,1.006604790687561,36.233375549316406,54.0,132.86304,0.3181818181818182,"left_hip_pitch_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_yaw_joint",0.0,0.0,0,pelvis,0.0,0.6400073170661926,0.9678943753242493,-35.98143005371094,-32.238136291503906,-54.0,-54.0,90.70221,54.08704,False,0.14128555
18,0.36,0.4538222551345825,-0.9760866165161133,1.7151145,43.958195,1.132707118988037,36.20570373535156,54.0,194.40161,0.18181818181818182,"left_hip_yaw_joint,left_knee_joint,right_hip_roll_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.9973384141921997,1.55815851688385,36.0479621887207,34.85103988647461,54.0,54.0,-153.97244,-194.40161,False,0.15138471
19,0.38,0.41433948278427124,-0.9470316171646118,4.471923,12.485002,0.944216251373291,36.286659240722656,54.0,129.22629,0.2727272727272727,"left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_yaw_joint",0.0,0.0,0,pelvis,0.0,0.6609708070755005,1.0406416654586792,-36.042381286621094,-33.57878875732422,-54.0,-54.0,89.20799,52.289215,False,0.08431657
20,0.4,0.37379270792007446,-0.6035195589065552,1.3147297,52.706924,1.2606456279754639,36.19533920288086,54.0,201.91528,0.22727272727272727,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_knee_joint,waist_yaw_joint",0.0,0.0,0,pelvis,0.0,1.1646393537521362,1.635048508644104,36.032318115234375,35.305198669433594,54.0,52.289215,-167.3096,-201.91528,False,0.075255245
21,0.42,0.324118971824646,-0.5900907516479492,4.3755136,16.783113,0.7522356510162354,36.14999771118164,54.0,117.37371,0.36363636363636365,"left_hip_roll_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_roll_joint,waist_yaw_joint",0.0,0.0,0,pelvis,0.0,1.0477948188781738,1.1011399030685425,-36.0190544128418,-33.09260177612305,-54.0,-54.0,58.192085,45.99079,False,0.0688504
22,0.44,0.26430198550224304,-0.06487798690795898,2.5128891,51.213768,1.2883192300796509,110.87759399414062,54.0,200.4795,0.2727272727272727,"left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_roll_joint,waist_roll_joint,waist_yaw_joint",1843.0349,0.0,0,left_ankle_roll_link,1843.0349,1.221226453781128,1.6671799421310425,-17.721677780151367,33.969764709472656,54.0,45.99079,-10.5745735,-200.4795,False,0.07517517
23,0.46,0.21007856726646423,0.2552623748779297,2.8949835,25.075928,0.6591835618019104,82.55449676513672,54.0,73.20265,0.45454545454545453,"left_hip_roll_joint,left_hip_yaw_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_roll_joint,waist_yaw_joint",1906.5157,0.0,0,left_ankle_roll_link,1906.5157,0.7020475268363953,0.9869007468223572,-19.65187644958496,-33.140079498291016,-10.5745735,-54.0,36.750336,55.272366,False,0.043711852
24,0.48,0.15653283894062042,0.7168622016906738,1.199331,31.065294,1.301072120666504,36.10419464111328,54.0,203.98769,0.13636363636363635,"left_ankle_roll_joint,right_hip_roll_joint,right_knee_joint",366.68896,0.0,0,left_ankle_roll_link,366.68896,0.20810645818710327,1.6551252603530884,-18.737245559692383,35.46061706542969,36.750336,54.0,73.52173,-203.98769,False,0.043457262
25,0.5,0.14985601603984833,0.5684948563575745,3.1294644,38.01732,0.8404278755187988,46.46742248535156,54.0,67.5634,0.4090909090909091,"left_hip_roll_joint,left_knee_joint,left_ankle_pitch_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_roll_joint,waist_yaw_joint",2061.8403,0.0,13.378520011901855,left_ankle_roll_link,2061.8403,0.6815646886825562,1.194504737854004,11.273292541503906,-33.97317886352539,54.0,-54.0,-54.386543,41.163345,False,0.037605375
26,0.52,0.1542217880487442,0.5386992692947388,2.529058,25.788923,1.2444908618927002,34.49302673339844,54.0,194.50641,0.13636363636363635,"left_hip_roll_joint,left_knee_joint,left_ankle_roll_joint",416.93732,0.0,0,left_ankle_roll_link,416.93732,0.22083047032356262,1.5728939771652222,-34.2926139831543,34.49302673339844,-54.0,41.163345,119.16991,-194.50641,False,0.062096134
27,0.54,0.17093682289123535,0.24266231060028076,3.7345328,24.642954,0.671273946762085,36.140953063964844,54.0,139.34583,0.3181818181818182,"left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_yaw_joint",0.0,0.0,0,pelvis,0.0,0.8347394466400146,1.0271278619766235,35.508392333984375,-35.14230728149414,54.0,-54.0,-139.34583,58.06088,False,0.067785576
28,0.56,0.19385388493537903,0.28021788597106934,3.4778163,27.296873,1.1857990026474,36.025543212890625,54.0,202.5177,0.18181818181818182,"left_hip_yaw_joint,left_knee_joint,right_hip_roll_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.29893958568573,1.6208512783050537,-34.05054473876953,35.88459014892578,-54.0,54.0,112.19498,-202.5177,False,0.08191304
29,0.58,0.22138817608356476,-0.1539987325668335,3.6672447,26.43043,0.7252665758132935,36.018314361572266,54.0,122.69238,0.2727272727272727,"left_hip_yaw_joint,left_knee_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_yaw_joint",0.0,0.0,0,pelvis,0.0,0.8379929661750793,1.1603188514709473,29.870485305786133,-35.02589416503906,54.0,-54.0,-122.69238,47.05636,False,0.07157889
30,0.6,0.2090858817100525,-0.013093709945678711,2.4803715,16.712757,1.1759779453277588,35.93035125732422,54.0,186.14818,0.18181818181818182,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint",0.0,0.0,0,pelvis,0.0,0.24514088034629822,1.6110302209854126,-35.10402297973633,30.68998146057129,-54.0,47.05636,119.65931,-186.14818,False,0.06532834
31,0.62,0.19560858607292175,-0.3681497573852539,3.1606257,21.494928,0.7048041820526123,35.99192428588867,54.0,126.71859,0.2727272727272727,"left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint,waist_yaw_joint",0.0,0.0,0,pelvis,0.0,0.7876381874084473,1.1398564577102661,32.55534744262695,-33.426002502441406,54.0,-54.0,-126.71859,43.893673,False,0.025937816
32,0.64,0.1718117743730545,-0.18177998065948486,2.5593545,18.902002,1.2131489515304565,35.72752380371094,54.0,196.47946,0.18181818181818182,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint",0.0,0.0,0,pelvis,0.0,0.21598213911056519,1.6482012271881104,-35.72752380371094,33.142513275146484,-54.0,43.893673,123.86251,-196.47946,False,-0.0075208256
33,0.66,0.17131933569908142,-0.5686709880828857,3.5516768,28.048302,1.08639395236969,35.99215316772461,54.0,121.06818,0.36363636363636365,"left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_roll_joint",0.0,0.0,0,pelvis,0.0,0.7969090342521667,1.5214462280273438,30.424654006958008,-31.83568000793457,54.0,-54.0,-121.06818,8.595528,False,-0.061284564
34,0.68,0.18303093314170837,-0.3869520425796509,1.3755273,8.874317,1.4383217096328735,26.73891258239746,54.0,156.37299,0.3181818181818182,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,waist_roll_joint",0.0,0.0,0,pelvis,0.0,0.3198678195476532,1.8733739852905273,-26.73891258239746,13.769085884094238,-54.0,8.595528,88.585815,-156.37299,False,-0.053780593
35,0.7000000000000001,0.19737878441810608,-0.6815617084503174,1.7143304,23.04076,1.0014303922653198,36.03499984741211,54.0,122.474594,0.22727272727272727,"left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.8386259078979492,1.4364826679229736,29.781007766723633,-35.0914192199707,54.0,-54.0,-122.474594,25.159828,False,-0.05961842
36,0.72,0.20110386610031128,-0.5115152597427368,1.7514055,22.430511,1.346536636352539,35.4256706237793,54.0,179.31902,0.2727272727272727,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,waist_roll_joint",0.0,0.0,0,pelvis,0.0,0.409323126077652,1.7815889120101929,-35.4256706237793,23.865360260009766,-54.0,25.159828,107.48967,-179.31902,False,-0.05326987
37,0.74,0.21252581477165222,-0.7366660833358765,1.4401504,27.161629,0.9330582618713379,35.87569046020508,54.0,141.56894,0.3181818181818182,"left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_roll_joint",0.0,0.0,24.04511070251465,torso_link,24.04511,0.9677696824073792,1.3681105375289917,32.70195388793945,-35.85252380371094,54.0,-54.0,-141.56894,32.91291,False,-0.060073864
38,0.76,0.21770794689655304,-0.612749457359314,1.8236231,24.470535,1.4071877002716064,36.126583099365234,54.0,204.04218,0.3181818181818182,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,waist_roll_joint",0.0,0.0,0,pelvis,0.0,0.493459016084671,1.8422399759292603,-35.58363723754883,30.489055633544922,-54.0,32.91291,101.232704,-204.04218,False,-0.054381423
39,0.78,0.22736983001232147,-0.7740585803985596,1.2124867,28.232672,1.0060932636260986,35.96725082397461,54.0,152.93788,0.2727272727272727,"left_hip_yaw_joint,left_knee_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_roll_joint",0.0,0.0,0,pelvis,0.0,1.0587199926376343,1.4411455392837524,34.06626510620117,-35.96725082397461,54.0,-54.0,-152.93788,27.414291,False,-0.058986124
40,0.8,0.22987717390060425,-0.709505558013916,1.9547068,24.213366,1.451228141784668,36.236270904541016,54.0,217.58527,0.3181818181818182,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,waist_roll_joint",0.0,0.0,0,pelvis,0.0,0.5511083006858826,1.8862804174423218,-34.678955078125,33.82900619506836,-54.0,27.414291,93.90671,-217.58527,False,-0.05292672
41,0.8200000000000001,0.24060361087322235,-0.803687334060669,0.86951774,27.54116,1.096887469291687,35.75275802612305,54.0,156.29843,0.3181818181818182,"left_hip_yaw_joint,left_knee_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_roll_joint,waist_yaw_joint",0.0,0.0,0,pelvis,0.0,1.079997181892395,1.5319397449493408,34.61906051635742,-35.75275802612305,54.0,-54.0,-156.29843,19.50727,False,-0.05452371
42,0.84,0.2474076747894287,-0.8370679616928101,2.047628,18.919588,1.4851876497268677,36.12368392944336,54.0,213.32083,0.22727272727272727,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint",0.0,0.0,0,pelvis,0.0,0.559302568435669,1.9202399253845215,-33.4984130859375,31.501941680908203,-54.0,19.50727,89.70954,-213.32083,False,-0.04885556
43,0.86,0.2519236207008362,-0.8529841899871826,1.0685558,23.673153,1.0328208208084106,35.814483642578125,54.0,148.59444,0.2727272727272727,"left_hip_yaw_joint,left_knee_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_yaw_joint",0.0,0.0,0,pelvis,0.0,0.9437314867973328,1.4678730964660645,35.684810638427734,-35.814483642578125,54.0,-54.0,-148.59444,24.817787,False,-0.04317726
44,0.88,0.2549550235271454,-0.9219866991043091,1.6595364,25.032862,1.48225736618042,36.072853088378906,54.0,208.79045,0.22727272727272727,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint",0.0,0.0,0,pelvis,0.0,0.413144588470459,1.9173096418380737,-30.253442764282227,30.06995391845703,-54.0,24.817787,91.667274,-208.79045,False,-0.03962532
45,0.9,0.2570754885673523,-0.9117860794067383,0.6136153,13.828338,1.0480772256851196,36.00505065917969,54.0,134.16171,0.22727272727272727,"left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.7725943326950073,1.4831295013427734,35.43756103515625,-30.638160705566406,54.0,-54.0,-134.16171,8.068306,False,-0.029787887
46,0.92,0.25971171259880066,-0.9575999975204468,1.2866129,25.578342,1.2329314947128296,36.05356979370117,54.0,149.86255,0.22727272727272727,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint",0.0,0.0,0,pelvis,0.0,0.2235608845949173,1.6679837703704834,-30.229543685913086,17.076007843017578,-54.0,8.068306,106.76227,-149.86255,False,-0.03766937
47,0.9400000000000001,0.26130661368370056,-0.9528403282165527,0.30919138,4.2548757,0.7657414674758911,36.15730285644531,54.0,114.958824,0.22727272727272727,"left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.5800856351852417,1.0987510681152344,34.170162200927734,-31.213497161865234,54.0,-54.0,-114.958824,40.544586,False,-0.044776514
48,0.96,0.26355230808258057,-0.9580396413803101,1.3204496,22.008926,1.0107471942901611,35.241310119628906,54.0,168.12102,0.22727272727272727,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint",0.0,0.0,0,pelvis,0.0,0.005588684231042862,1.2864640951156616,-8.94972038269043,33.33602523803711,-54.0,40.544586,60.360573,-168.12102,False,-0.045504853
49,0.98,0.2636374533176422,-0.9571492671966553,0.43303892,2.974711,0.7432122826576233,36.054473876953125,54.0,116.70168,0.3181818181818182,"left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.4720120131969452,0.7660817503929138,36.014678955078125,-33.702327728271484,54.0,-54.0,-111.84649,74.62462,False,-0.04859461
50,1.0,0.26403534412384033,-0.9254248142242432,0.9928136,20.509901,1.0574179887771606,36.06696319580078,54.0,162.77788,0.2727272727272727,"left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,-8.21639878267888e-06,1.1177985668182373,0.015154438093304634,36.0527229309082,-54.0,54.0,33.913704,-162.77788,True,-0.04159085
51,1.02,0.2603081464767456,-0.937788724899292,0.5280125,14.65048,0.7744500041007996,36.05298614501953,54.0,116.690704,0.18181818181818182,"left_hip_roll_joint,left_hip_yaw_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.4501190781593323,0.6038455963134766,36.05298614501953,-30.536386489868164,33.913704,-54.0,-110.20998,78.1057,False,-0.04460728
52,1.04,0.25425663590431213,-0.8876217603683472,0.79312277,23.047665,1.114733099937439,36.18278121948242,54.0,148.05956,0.2727272727272727,"left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,-9.981129551306367e-06,0.952197253704071,0.031793732196092606,35.562652587890625,-54.0,54.0,33.863926,-148.05956,True,-0.048115376
53,1.06,0.25117921829223633,-0.9109728336334229,0.64344347,16.068054,0.865094780921936,36.0428581237793,54.0,119.75542,0.22727272727272727,"left_hip_roll_joint,left_hip_yaw_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.3903377950191498,0.4035015106201172,36.0428581237793,-30.222942352294922,33.863926,-54.0,-105.39709,93.19289,False,-0.04880035
54,1.08,0.2472873032093048,-0.8209519386291504,0.6620473,25.553782,1.2867894172668457,36.146888732910156,54.0,137.6955,0.3181818181818182,"left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_roll_joint",0.0,0.0,0,pelvis,0.0,0.0021887575276196003,0.7555168867111206,0.08021210879087448,35.73514175415039,-54.0,54.0,33.542774,-132.84259,True,-0.048066754
55,1.1,0.23976998031139374,-0.8303573131561279,0.88946205,12.113021,0.9566445350646973,36.09344482421875,54.0,121.07339,0.2727272727272727,"left_hip_roll_joint,left_hip_yaw_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint,waist_roll_joint",0.0,0.0,0,pelvis,0.0,0.406026691198349,0.19083240628242493,35.91640090942383,-28.85082244873047,33.542774,-54.0,-106.272835,106.09006,False,-0.04369812
56,1.12,0.226841002702713,-0.6740865707397461,0.44297326,24.470913,1.399512529373169,36.439884185791016,54.0,137.42879,0.36363636363636365,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_roll_joint",0.0,0.0,0,pelvis,0.0,-8.232088475779165e-06,0.5588265657424927,-0.17431969940662384,35.193294525146484,-54.0,54.0,34.48213,-115.48183,True,-0.04317529
57,1.1400000000000001,0.20941923558712006,-0.6686792373657227,1.1697384,12.972491,1.043935775756836,36.8502311706543,54.0,121.57176,0.3181818181818182,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint,waist_roll_joint",0.0,0.0,0,pelvis,0.0,0.38612455129623413,-0.00029176700627431273,33.739261627197266,-1.118746042251587,34.48213,-54.0,-98.14925,38.18376,True,-0.033821758
58,1.16,0.18927843868732452,-0.45380711555480957,0.47874984,23.17533,1.4402052164077759,36.58400344848633,54.0,132.47212,0.22727272727272727,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_hip_roll_joint,waist_roll_joint",0.0,0.0,0,pelvis,0.0,-5.207489266467746e-06,0.4992229640483856,-0.3292286694049835,35.277183532714844,-54.0,38.18376,34.946613,-110.9652,True,-0.030382264
59,1.18,0.16292275488376617,-0.44304561614990234,1.2665344,19.96912,1.0753161907196045,36.26551055908203,54.0,117.37427,0.2727272727272727,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,218.41113,0,right_ankle_roll_link,218.41113,0.34038883447647095,0.05107490345835686,36.08296585083008,-15.539216995239258,34.946613,-54.0,-101.5215,77.335846,False,-0.016944217
60,1.2,0.1487361639738083,-0.3522146940231323,0.71276003,15.992628,1.3873591423034668,37.09796142578125,54.0,128.47226,0.36363636363636365,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_roll_joint",0.0,0.0,0,pelvis,0.0,-2.392021769992425e-06,0.6342796683311462,-0.6186460852622986,36.40956115722656,-54.0,54.0,35.814636,-125.16688,True,-0.03439394
61,1.22,0.1325477808713913,-0.4094531536102295,0.75313777,19.148863,1.0001813173294067,36.13916015625,54.0,135.35162,0.22727272727272727,"left_hip_roll_joint,left_hip_yaw_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.3277599811553955,0.028405416756868362,36.09967803955078,-34.273292541503906,35.814636,-54.0,-100.561325,135.35162,False,-0.0249795
62,1.24,0.12641571462154388,-0.31497621536254883,0.7125074,17.101646,1.3491578102111816,36.7159423828125,54.0,130.68951,0.3181818181818182,"left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_roll_joint",0.0,0.0,0,pelvis,0.0,3.576543576855329e-07,0.5045017600059509,-0.0003647833364084363,36.7159423828125,-54.0,54.0,33.959576,-115.70379,True,-0.021603204
