frame,t,rx,ry,rz,qx,qy,qz,qw,rlv_x,rlv_y,rlv_z,rav_x,rav_y,rav_z,roll,pitch,yaw,pgz,lv_norm,av_norm,dof_vel_max,dof_pos_err_max,tau_max,tau_sat_ratio,L_fz_norm,R_fz_norm,top_cf_name,top_cf_val,non_foot_cf_sum,bz_min,bz_min_name,L_box_bot,R_box_bot
10,0.2,0.013519031926989555,0.01993735320866108,0.8454975485801697,-0.16989266872406006,-0.031379152089357376,-0.008063768967986107,0.9849297404289246,0.08943122625350952,0.1611652374267578,1.2677783966064453,-1.6506026983261108,-0.4343166947364807,0.03040432371199131,-19.563844039001612,-3.701157637084154,-0.2998434094972631,0.9403036598559396,1.28110671043396,1.7070573568344116,2.7073307037353516,0.8526463031768798,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.5027489,left_ankle_roll_link,0.4827489066123962,0.5501913237571716
11,0.22,0.015792787075042725,0.021649377420544624,0.8692216277122498,-0.18604682385921478,-0.0359656848013401,-0.007854568772017956,0.9818509817123413,0.09523656219244003,0.15861919522285461,1.0722432136535645,-1.6565160751342773,-0.45209819078445435,0.050183698534965515,-21.45474048395989,-4.217828330328381,-0.11728300759052637,0.928186097697338,1.088088035583496,1.7178348302841187,2.703887462615967,0.8896150112152099,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.5322577,left_ankle_roll_link,0.5122576761245727,0.5870663332939148
12,0.24,0.01820223219692707,0.023326260969042778,0.8890939950942993,-0.20217090845108032,-0.040747128427028656,-0.007448113523423672,0.9784739017486572,0.10163034498691559,0.1554218977689743,0.8767750859260559,-1.647562026977539,-0.468179315328598,0.08261936902999878,-23.352722536157362,-4.746744724136678,0.10924812122381262,0.9149331906020323,0.8962249755859375,1.7147822380065918,2.697913885116577,0.9172319889068603,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.55809337,left_ankle_roll_link,0.5380933690071106,0.6202164101600647
13,0.26,0.02075915038585663,0.02497207745909691,0.9051118493080139,-0.21813516318798065,-0.0457259863615036,-0.006744959857314825,0.9748233556747437,0.10779716074466705,0.15240098536014557,0.681841254234314,-1.638808012008667,-0.481486439704895,0.11685338616371155,-25.24450582569873,-5.283978118203362,0.39119663303287516,0.9006523695044413,0.7069326639175415,1.7120676040649414,2.68856143951416,0.9371490001678466,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.5802363,left_ankle_roll_link,0.5602363157272339,0.6496979999542236
14,0.28,0.02345847897231579,0.026592565700411797,0.9172837734222412,-0.23393312096595764,-0.050881680101156235,-0.005726570729166269,0.9709034562110901,0.11376038193702698,0.14955954253673553,0.48737260699272156,-1.6300710439682007,-0.4919528365135193,0.15271532535552979,-27.130869545496164,-5.8244978519144235,0.7306417131444668,0.8853726990904205,0.5223423838615417,1.7095236778259277,2.6755709648132324,0.9493259906768798,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.59866947,left_ankle_roll_link,0.5786694693565368,0.6754973340034485
15,0.3,0.026295844465494156,0.028193369507789612,0.9256172776222229,-0.24955861270427704,-0.05619383975863457,-0.00437524076551199,0.9667180180549622,0.11954665184020996,0.14689405262470245,0.2933071553707123,-1.6211837530136108,-0.49952080845832825,0.19005577266216278,-29.012593509566056,-6.363218562819418,1.1293437197249852,0.8691255023965951,0.3491394519805908,1.707008719444275,2.658832311630249,0.953711462020874,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.6133783,left_ankle_roll_link,0.5933782863616943,0.6976074981689453
16,0.32,0.02926742658019066,0.02978026121854782,0.9301187992095947,-0.26500144600868225,-0.061641331762075424,-0.0026740911416709423,0.962272047996521,0.12518654763698578,0.14439351856708527,0.09959086030721664,-1.6119694709777832,-0.5041322708129883,0.22874704003334045,-30.889909754236403,-6.894915346015723,1.5886820123580583,0.8519491596638105,0.21549825370311737,1.7043826580047607,2.6383886337280273,0.9502524852752685,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.6243503,left_ankle_roll_link,0.6043503093719482,0.7160255718231201
17,0.34,0.0323701836168766,0.031358752399683,0.930791974067688,-0.2802521586418152,-0.06720341742038727,-0.0006065466441214085,0.9575709700584412,0.1307143121957779,0.14203622937202454,-0.0938231498003006,-1.6022491455078125,-0.5057240128517151,0.2686874568462372,-32.76304151617374,-7.414355428177725,2.109762958821939,0.8338848565272481,0.21462364494800568,1.7015146017074585,2.6144425868988037,0.9574041366577148,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.63157344,left_ankle_roll_link,0.6115734386444092,0.7307537603378296
18,0.36,0.03560173884034157,0.03293396532535553,0.9276406168937683,-0.295297771692276,-0.07285826653242111,0.001843564328737557,0.952621340751648,0.1361667811870575,0.13978435099124908,-0.28697165846824646,-1.591883897781372,-0.504218339920044,0.3097932040691376,-34.63162999352493,-7.916158218779126,2.6933198068679824,0.8149817980629342,0.3470357358455658,1.698323369026184,2.587364673614502,1.006585955619812,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.6350376,left_ankle_roll_link,0.6150376009941101,0.7417969512939453
19,0.38,0.03896070271730423,0.0345100536942482,0.9206674098968506,-0.3101254105567932,-0.07858448475599289,0.004692654591053724,0.9474305510520935,0.14158561825752258,0.13759425282478333,-0.4798903465270996,-1.5806055068969727,-0.49951979517936707,0.35200896859169006,-36.49515557526516,-8.394963096891292,3.339842746016971,0.7952934169652311,0.518915593624115,1.6946221590042114,2.755119562149048,1.0580023527145386,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.6347337,left_ankle_roll_link,0.6147336769104004,0.7491633105278015
20,0.4,0.04244641214609146,0.036090802401304245,0.9098733067512512,-0.32471463084220886,-0.0843585655093193,0.007956581190228462,0.9420088529586792,0.14701759815216064,0.1354081630706787,-0.6726112365722656,-1.568021535873413,-0.4915015697479248,0.3953021764755249,-38.35191244879589,-8.845223396850441,4.049315156145174,0.7748880818844358,0.7016804218292236,1.6901270151138306,3.041529655456543,1.1088002920150757,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.63065124,left_ankle_roll_link,0.6106512355804443,0.7528602290153503
21,0.42,0.04605942219495773,0.03767833486199379,0.8952588438987732,-0.33904722332954407,-0.09015899896621704,0.011652892455458641,0.936366617679596,0.15251313149929047,0.13314852118492126,-0.8651594519615173,-1.5536004304885864,-0.479995459318161,0.43964821100234985,-40.20021514549613,-9.261577032083729,4.821675852018419,0.7538366705158719,0.888532280921936,1.6844465732574463,3.3999176025390625,1.1589463949203491,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.6227829,left_ankle_roll_link,0.6027828860282898,0.7529020118713379
22,0.44,0.049801189452409744,0.03927348926663399,0.8768234252929688,-0.35309451818466187,-0.09596124291419983,0.015798401087522507,0.9305193424224854,0.15812505781650543,0.13071361184120178,-1.0575534105300903,-1.5366071462631226,-0.46478042006492615,0.4849923551082611,-42.03673245343138,-9.638481221384554,5.656225985739236,0.7322314021726068,1.0772690773010254,1.6770211458206177,3.764336585998535,1.2084230184555054,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.6111188,left_ankle_roll_link,0.5911187934875488,0.7493022489547729
23,0.46,0.05367423966526985,0.04087528958916664,0.8545652627944946,-0.36682018637657166,-0.10173925012350082,0.02040942572057247,0.9244866371154785,0.16390417516231537,0.12797105312347412,-1.2498034238815308,-1.516055703163147,-0.4455818235874176,0.5311881303787231,-43.856746078883475,-9.970434327947261,6.551701373618034,0.7101841517019299,1.266984462738037,1.6670719385147095,4.1325459480285645,1.2572253942489624,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.5956493,left_ankle_roll_link,0.5756493020057678,0.7420759010314941
24,0.48,0.05768173187971115,0.042480070143938065,0.8284797072410583,-0.3801787197589874,-0.1074649766087532,0.02550053596496582,0.9182946681976318,0.16989123821258545,0.12475249916315079,-1.4419093132019043,-1.4906545877456665,-0.42208293080329895,0.5778897404670715,-45.65390818368654,-10.25209391622191,7.506082522565033,0.6878308396897949,1.457233190536499,1.6535300016403198,4.499915599822998,1.305367350578308,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.5763632,left_ankle_roll_link,0.556363205909729,0.7312373328208923
25,0.5,0.06182695925235748,0.04408077150583267,0.7985625267028809,-0.3931114673614502,-0.11310677975416183,0.0310811884701252,0.9119781851768494,0.17610327899456024,0.12085095793008804,-1.6338590383529663,-1.4588184356689453,-0.39396655559539795,0.6243961453437805,-47.4195951220114,-10.478414803748608,8.51610816018535,0.665340461205142,1.6477599143981934,1.6350018978118896,4.858092784881592,1.3528765439987183,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.55324894,left_ankle_roll_link,0.5332489418983459,0.7168007898330688
26,0.52,0.06611251831054688,0.04566597938537598,0.764806866645813,-0.40554606914520264,-0.11862844973802567,0.03715110570192337,0.9055824279785156,0.18250997364521027,0.11602691560983658,-1.8256208896636963,-1.4187580347061157,-0.36099502444267273,0.6694403886795044,-49.142703252894684,-10.644966180852641,9.576740775599454,0.6429193534272545,1.8383861780166626,1.6097646951675415,5.193322658538818,1.3997944593429565,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.52629316,left_ankle_roll_link,0.506293158531189,0.6987761664390564
27,0.54,0.07053817808628082,0.04721931740641594,0.7272056937217712,-0.4174000918865204,-0.12398865073919296,0.04369455575942993,0.8991633653640747,0.1890006810426712,0.11003252863883972,-2.0171573162078857,-1.3688023090362549,-0.3231465518474579,0.7109745144844055,-50.80999781687105,-10.748358069145922,10.680628701248471,0.6208079555619975,2.028978109359741,1.5759214162826538,5.484916687011719,1.446173071861267,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.4954832,left_ankle_roll_link,0.47548318982124327,0.6771694827079773
28,0.56,0.07509853690862656,0.04871925339102745,0.6857512593269348,-0.42858055233955383,-0.12913794815540314,0.05066908523440361,0.8927904367446899,0.1953473538160324,0.10266702622175217,-2.2084460258483887,-1.3080188035964966,-0.2807864546775818,0.7460741400718689,-52.40588777726591,-10.786781004099275,11.81686774846107,0.5992842010050707,2.219444751739502,1.531790018081665,5.705073356628418,1.4920729398727417,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.46080258,left_ankle_roll_link,0.4408025848865509,0.6519695925712585
29,0.58,0.07978004217147827,0.050138961523771286,0.640433669090271,-0.4390064477920532,-0.13402187824249268,0.058003298938274384,0.8865364789962769,0.20118409395217896,0.09386470168828964,-2.3994803428649902,-1.237082839012146,-0.23480035364627838,0.7711780667304993,-53.91538623751801,-10.760432774365471,12.971355518914306,0.5786229498987154,2.409728527069092,1.4765571355819702,5.822033882141113,1.5375555753707886,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.42208797,left_ankle_pitch_link,0.4022351014614105,0.6231493163108826
30,0.6,0.08455654978752136,0.05144863575696945,0.5912455916404724,-0.44861602783203125,-0.1385713666677475,0.06559765338897705,0.8804762959480286,0.20453640818595886,0.08242332935333252,-2.5905139446258545,-1.1595624685287476,-0.16574586927890778,0.7932042479515076,-55.32498260193385,-10.670536092695961,14.12660697845463,0.5590832718240857,2.5998828411102295,1.4146482944488525,4.244807243347168,1.5826778411865234,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.37824994,left_ankle_pitch_link,0.35976181507110594,0.5906318831443786
31,0.62,0.08934418857097626,0.05261755734682083,0.5381758809089661,-0.4576140344142914,-0.14258599281311035,0.07347448915243149,0.8745627403259277,0.20552217960357666,0.07348369807004929,-2.783529043197632,-1.1595677137374878,-0.11421740800142288,0.7808643579483032,-56.65259905310619,-10.495300605208373,15.273202516002785,0.5405172603211508,2.7920732498168945,1.4026376008987427,3.6837689876556396,1.6274628639221191,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.33065215,left_ankle_pitch_link,0.3134471881389618,0.5539532113075256
32,0.64,0.09408800303936005,0.05365423113107681,0.4812365770339966,-0.46642059087753296,-0.14591366052627563,0.08135821670293808,0.8686436414718628,0.20629146695137024,0.06825187057256699,-2.9750711917877197,-1.109830379486084,-0.043559134006500244,0.727076530456543,-57.94320231692095,-10.229977421095413,16.37595854173347,0.5223220721545516,2.9829957485198975,1.327501893043518,3.637260913848877,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.2801597,left_ankle_pitch_link,0.2636593985557556,0.5134421992301941
33,0.66,0.0987684577703476,0.05461946502327919,0.4204225540161133,-0.47473350167274475,-0.1485040783882141,0.08902423828840256,0.8629305958747864,0.20567412674427032,0.06182878836989403,-3.1662397384643555,-1.057044267654419,0.0007001220365054905,0.6987200379371643,-59.15143531694072,-9.89085409957154,17.402872301373325,0.5051492821832024,3.1735150814056396,1.267104148864746,3.5339195728302,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.22576156,left_ankle_pitch_link,0.20996053099632264,0.46907038569450377
34,0.68,0.10338149219751358,0.05550828576087952,0.35572943091392517,-0.4826066792011261,-0.15058080852031708,0.09649484604597092,0.8573825359344482,0.20412424206733704,0.05730453133583069,-3.3591792583465576,-1.0228588581085205,0.038908589631319046,0.6555245518684387,-60.288577501538256,-9.501451772754468,18.368768388748915,0.48883242659165793,3.36586332321167,1.2155107259750366,3.4317097663879395,1.658099889755249,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.16744652,left_ankle_pitch_link,0.15233361303806306,0.4207890141010284
35,0.7000000000000001,0.10790029913187027,0.056322816759347916,0.2871552109718323,-0.4901498258113861,-0.15213234722614288,0.10369919240474701,0.8519715070724487,0.20113623142242432,0.05167704075574875,-3.5507354736328125,-0.9866722822189331,0.07659468799829483,0.6115032434463501,-61.366575189661624,-9.06579529174509,19.26601847937487,0.4732177943690643,3.5568032264709473,1.1633250713348389,3.492802143096924,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.105208635,left_ankle_pitch_link,0.09076647043228149,0.3685515034198761
36,0.72,0.1093083843588829,0.057059336453676224,0.2121797800064087,-0.49513378739356995,-0.14112867414951324,0.12093092501163483,0.8487054109573364,-0.010653507895767689,0.015582549385726452,-3.9298946857452393,-1.4398910999298096,2.7832021713256836,1.0347837209701538,-61.753957039972256,-6.880523506784315,20.336158043951357,0.4698504598281992,3.9299399852752686,3.300042152404785,16.010452270507812,1.656484603881836,0.0,0.0,51.948174,0.0,left_ankle_roll_link,51.948174,0,0.076104805,left_ankle_pitch_link,0.06199033886194229,0.3096498358249664
37,0.74,0.10888222604990005,0.05665236711502075,0.13174204528331757,-0.5060699582099915,-0.12167127430438995,0.1437733918428421,0.8416759371757507,0.018472177907824516,0.1605377495288849,-4.032321929931641,2.8984785079956055,3.1656317710876465,1.137534499168396,-62.67828785535665,-3.3994492936188356,21.457640133655158,0.4581785968129668,4.035558700561523,4.440313816070557,27.159263610839844,1.6544995307922363,0.0,0.0,0.0,0.0,left_knee_link,1564.2499,1564.2498779296875,0.03324116,left_knee_link,0.053385670781135555,0.2447090256214142
38,0.76,0.09772126376628876,0.05231922119855881,0.10123822838068008,-0.5061960220336914,-0.09855479747056961,0.15637873113155365,0.8423765897750854,-0.6657707691192627,-0.06611437350511551,-0.12690986692905426,-0.6279237866401672,-3.5846869945526123,-2.2525484561920166,-62.08773279193713,-0.44255271222113907,21.29970852739952,0.4681050783456032,0.6809757351875305,4.279982089996338,17.970195770263672,1.658097267150879,0.0,0.0,0.0,0.0,left_hip_yaw_link,67.25518,67.25518035888672,-0.035654597,left_elbow_link,0.05284095138311386,0.16833427131175996
39,0.78,0.08063910156488419,0.052306920289993286,0.10238674283027649,-0.5509932637214661,-0.12422941625118256,0.11591509729623795,0.8170294165611267,-1.064406156539917,0.28247714042663574,-0.19534611701965332,-6.95162296295166,-6.099978923797607,-2.2211501598358154,-68.71689826740351,-4.3162360916484594,19.10129971993377,0.36194695094291474,1.1184426546096802,9.511483192443848,16.404390335083008,1.6550238132476807,0.0,0.0,0.0,0.0,pelvis,0.0,0,-0.09579032,left_elbow_link,0.05125084102153778,0.10790855765342712
40,0.8,0.06004980579018593,0.05648910254240036,0.1038936972618103,-0.613152801990509,-0.16014815866947174,0.0721803605556488,0.7701859474182129,-1.0346457958221436,0.3652217984199524,-0.42525070905685425,-6.559602737426758,-7.0050482749938965,-1.4207624197006226,-78.50389644713584,-9.100839912816959,18.149437058309516,0.19679241737193065,1.176740050315857,9.701425552368164,17.50861358642578,1.6581000089645386,0.0,0.0,0.0,0.0,pelvis,0.0,0,-0.14857045,left_elbow_link,0.044034767448902126,0.08746440291404724
41,0.8200000000000001,0.04100029915571213,0.06387506425380707,0.10039377212524414,-0.6649481654167175,-0.21051548421382904,0.0292599368840456,0.7160103917121887,-0.9379689693450928,0.43215832114219666,-0.8698166012763977,-6.955635070800781,-8.859756469726562,-0.6722947359085083,-88.39333289345444,-15.221416119903816,19.485400572455774,0.027054336430317516,1.3502323627471924,11.283976554870605,17.764413833618164,1.658108115196228,0.0,0.0,7.194308,7.194308,left_hip_yaw_link,174.6521,181.84640741348267,-0.20114303,left_elbow_link,0.03266692861914634,0.07138555079698562
42,0.84,0.0401947945356369,0.07171598076820374,0.10805366933345795,-0.6830260753631592,-0.2316487431526184,0.0255905594676733,0.6922134160995483,0.16159693896770477,0.3012206554412842,0.32547786831855774,-2.286987781524658,-0.29133662581443787,0.829943835735321,-92.41447032954447,-16.603248254025104,21.541907145503156,-0.040371519660375554,0.47199925780296326,2.450305461883545,17.613506317138672,1.6128265857696533,0.0,0.0,19.860949,10.198248,left_hip_yaw_link,51.653122,103.30624389648438,-0.21253932,left_elbow_link,0.02679880291223526,0.06310090005397796
43,0.86,0.04490074887871742,0.0767587423324585,0.11443489044904709,-0.6945679783821106,-0.23572975397109985,0.03514416515827179,0.6788016557693481,0.22047866880893707,0.17813903093338013,0.12005743384361267,-1.4292044639587402,0.23068617284297943,0.654903769493103,-94.52793728412819,-15.736131050697706,22.94088288166175,-0.07598638700217464,0.3078280985355377,1.5889432430267334,17.998476028442383,1.5406372547149658,0.0,0.0,0.0,0.0,torso_link,91.428474,91.42847442626953,-0.21465546,left_elbow_link,0.0298768612742424,0.0568071636557579
44,0.88,0.04974592477083206,0.08005988597869873,0.11683810502290726,-0.7003657221794128,-0.24053223431110382,0.04205667972564697,0.6707184314727783,0.20537956058979034,0.1276731640100479,0.03951220586895943,-0.789245069026947,-0.32174152135849,0.7857503890991211,-95.75568754279091,-15.292613134913676,24.06521697967101,-0.09673580109316449,0.2450355440378189,1.1592364311218262,17.99624252319336,1.5183557271957397,0.0,0.0,0.0,0.0,torso_link,46.881836,46.8818359375,-0.21661061,left_elbow_link,0.03233517289161682,0.05021357119083404
45,0.9,0.0546957403421402,0.08337414264678955,0.11773835867643356,-0.7059476375579834,-0.24253632128238678,0.05119816213846207,0.6634701490402222,0.3278515636920929,0.5634154677391052,0.23447981476783752,-4.491584300994873,-1.2833948135375977,1.47133207321167,-96.7829488926887,-14.450575973517548,25.073453861054322,-0.11437186822978207,0.6927513480186462,4.897575855255127,17.76370620727539,1.6663905382156372,0.0,0.0,432.96997,0.0,left_hip_yaw_link,1334.8613,2717.9046936035156,-0.21980137,left_elbow_link,0.02864678531885147,0.04922044605016708
46,0.92,0.06326228380203247,0.09336856007575989,0.12483322620391846,-0.721813440322876,-0.2641920745372772,0.06140603870153427,0.6367236971855164,0.34606215357780457,0.3666004538536072,0.16439133882522583,-1.8086374998092651,-1.5203883647918701,2.332382917404175,-100.8052075714947,-14.346614589159506,28.319389143252756,-0.18162418975811256,0.5302635431289673,3.320054292678833,15.1329345703125,1.871289849281311,0.0,0.0,0.0,47.97384,right_ankle_roll_link,47.97384,47.973838806152344,-0.22473606,left_elbow_link,0.03557753145694732,0.07648433327674865
47,0.9400000000000001,0.06710470467805862,0.10001560300588608,0.13158293068408966,-0.7202427387237549,-0.28472161293029785,0.06265029311180115,0.6294910311698914,0.09007471054792404,0.26885733008384705,0.29303574562072754,0.07003948092460632,-1.3740195035934448,1.6069324016571045,-101.9597655049777,-15.557931762238566,30.504894682468564,-0.1996319991078508,0.40775930881500244,2.1154353618621826,14.6653470993042,2.0489046573638916,0.0,0.0,0.0,0.0,torso_link,81.11685,81.11685180664062,-0.22547048,left_elbow_link,0.04519008427858352,0.09991281062364578
48,0.96,0.06934012472629547,0.10518433153629303,0.13690543174743652,-0.7160810232162476,-0.3057102859020233,0.06058662012219429,0.6245785355567932,0.05537271499633789,0.17017798125743866,0.18164820969104767,-0.19142231345176697,-1.9776153564453125,1.3105158805847168,-102.84798373516378,-17.164152007199906,32.50987566487387,-0.21246162143344982,0.25499558448791504,2.3801381587982178,13.839972496032715,2.201643705368042,0.0,0.0,0.0,0.0,torso_link,87.00431,87.00431060791016,-0.22433019,left_elbow_link,0.05129716128110885,0.12030519127845764
49,0.98,0.07023835182189941,0.10802125930786133,0.14025063812732697,-0.7129720449447632,-0.3262113928794861,0.05345067009329796,0.618384838104248,-0.004467531573027372,0.06046662479639053,0.06531992554664612,0.42816296219825745,-1.950405240058899,1.0480782985687256,-104.05520582415348,-19.100775667802573,34.209370847970554,-0.22948601943418367,0.08912274986505508,2.255187749862671,12.192059516906738,2.319613218307495,0.0,0.0,0.0,0.0,torso_link,98.61063,98.61062622070312,-0.2221066,left_elbow_link,0.05527310401201248,0.13744225680828095
50,1.0,0.06980536133050919,0.10856587439775467,0.14095517992973328,-0.7067015171051025,-0.344478964805603,0.04323216900229454,0.6164724826812744,-0.06126382201910019,-0.02527768351137638,-0.012897351756691933,0.852599024772644,-1.8688830137252808,0.7535576820373535,-104.6871497819544,-21.32262607144746,35.442449795067155,-0.23618558294438685,0.06751710176467896,2.188035249710083,10.581457138061523,2.4060747623443604,0.0,0.0,0.0,0.0,torso_link,89.17588,89.1758804321289,-0.21948858,left_elbow_link,0.057438384294509884,0.15107152938842774
51,1.02,0.0681394711136818,0.10720652341842651,0.13968217372894287,-0.6985422968864441,-0.3602019250392914,0.03044523298740387,0.6175485849380493,-0.10921043902635574,-0.10860959440469742,-0.09621550142765045,1.2531251907348633,-1.7774227857589722,0.46861353516578674,-104.90078255871914,-23.72515900869544,36.21118198374965,-0.23541353468280057,0.1816050410270691,2.2246692180633545,10.63471794128418,2.465073585510254,0.0,0.0,0.0,0.0,torso_link,87.00071,87.0007095336914,-0.21710038,left_elbow_link,0.05573982328176498,0.16108315765857698
