frame,t,rx,ry,rz,qx,qy,qz,qw,roll,pitch,yaw,pgz,lv_norm,av_norm,rlv_x,rlv_y,rlv_z,rav_x,rav_y,rav_z,dof_vel_max,dof_pos_err_max,tau_max,tau_sat_ratio,L_fz_norm,R_fz_norm,top_cf_name,top_cf_val,non_foot_cf_sum,bz_min,bz_min_name,L_box_bot,R_box_bot,apparent_force_norm,apparent_force_z
41,0.8200000000000001,-1.1641532182693481e-10,5.767469701822847e-08,-2.918177843093872,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,8.044222,1.6479174e-06,-2.7893192e-08,9.20714e-08,-8.044222,1.6273374e-06,1.7255866e-07,1.9398114e-07,1.1457123036962003e-05,4.672800059779547e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-3.2966232,left_ankle_roll_link,-3.3166232299804688,-3.316621322631836,160.33447,-160.33447
42,0.84,5.820766091346741e-10,5.754372978117317e-08,-3.081271171569824,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,8.240419,1.6458796e-06,-3.1991e-08,9.5047824e-08,-8.240419,1.6225877e-06,1.9759263e-07,1.9257718e-07,1.167027949122712e-05,4.904341039946303e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-3.4597166,left_ankle_roll_link,-3.479716558456421,-3.479714651107788,160.33214,-160.33214
43,0.86,5.820766091346741e-10,5.7616489357315004e-08,-3.248286008834839,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,8.436617,1.6448851e-06,-3.5269263e-08,9.800764e-08,-8.436617,1.6173723e-06,2.2024227e-07,2.0309307e-07,1.1883435945492238e-05,5.140143912285566e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-3.6267314,left_ankle_roll_link,-3.6467313957214356,-3.6467294883728028,160.33214,-160.33214
44,0.88,5.820766091346741e-10,8.616734703537077e-08,-3.4192256927490234,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,8.632814,1.6461456e-06,-3.757896e-08,1.0090695e-07,-8.632814,1.6138521e-06,2.3752764e-07,2.2103733e-07,1.2083270121365786e-05,5.3801777539774776e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-3.797671,left_ankle_roll_link,-3.81767107963562,-3.8176691722869873,160.33214,-160.33214
45,0.9,-1.1641532182693481e-10,8.814640750642866e-08,-3.594089984893799,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,8.829012,1.5785322e-06,-3.8175035e-08,1.0662023e-07,-8.829012,1.5400162e-06,2.3812346e-07,2.518154e-07,1.2189848348498344e-05,5.623041943181306e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-3.9725354,left_ankle_roll_link,-3.9925353717803955,-3.9925334644317627,160.33214,-160.33214
46,0.92,-1.1641532182693481e-10,8.800088835414499e-08,-3.772876501083374,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,9.025209,1.6056446e-06,-3.8771176e-08,1.10439224e-07,-9.025209,1.5662979e-06,2.3991154e-07,2.5932187e-07,1.2323071132414043e-05,5.8682380768004805e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-4.151322,left_ankle_roll_link,-4.17132188796997,-4.1713199806213375,160.33214,-160.33214
47,0.9400000000000001,8.149072527885437e-10,6.21857907390222e-08,-3.9555883407592773,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,9.221407,1.6067851e-06,-4.0410047e-08,1.14855645e-07,-9.221407,1.5631115e-06,2.4706364e-07,2.782093e-07,1.2442971637938172e-05,6.116466465755366e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-4.334034,left_ankle_roll_link,-4.354033966064453,-4.35403205871582,160.33214,-160.33214
48,0.96,8.149072527885437e-10,5.831498128827661e-08,-4.142223834991455,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,9.417604,1.7078368e-06,-4.0931695e-08,1.1576982e-07,-9.417604,1.6628195e-06,2.6136905e-07,2.888321e-07,1.254954986507073e-05,6.366590241668746e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-4.5206695,left_ankle_roll_link,-4.54066946029663,-4.540667076110839,160.33214,-160.33214
49,0.98,1.5133991837501526e-09,5.883885023649782e-08,-4.332782745361328,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,9.613802,1.8064483e-06,-4.5625523e-08,1.17139415e-07,-9.613802,1.7577025e-06,2.8819113e-07,3.0113614e-07,1.2709417205769569e-05,6.619646228500642e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-4.7112284,left_ankle_roll_link,-4.7312283706665035,-4.7312259864807125,160.33214,-160.33214
50,1.0,1.5133991837501526e-09,5.894798960071057e-08,-4.5272650718688965,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,9.809999,1.9086724e-06,-5.4268224e-08,1.1882569e-07,-9.809999,1.8521015e-06,3.3825918e-07,3.1357854e-07,1.2869284546468407e-05,6.8755998654523864e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-4.9057107,left_ankle_roll_link,-4.925710697174072,-4.925708312988281,160.33214,-160.33214
51,1.02,1.0477378964424133e-09,7.402377377729863e-08,-4.725672245025635,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,10.006197,2.0024866e-06,-6.186777e-08,1.2069835e-07,-10.006197,1.9383597e-06,3.8236627e-07,3.2635882e-07,1.2989185051992536e-05,7.1344511525239795e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-5.1041183,left_ankle_roll_link,-5.124118347167968,-5.124115486145019,160.33214,-160.33214
52,1.04,3.4924596548080444e-10,8.649476512800902e-08,-4.928004264831543,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,10.2023945,2.04912e-06,-6.514602e-08,1.2138986e-07,-10.2023945,1.9821323e-06,3.9965155e-07,3.321494e-07,1.3175696949474514e-05,7.396100045298226e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-5.3064504,left_ankle_roll_link,-5.3264503669738765,-5.326447505950927,160.33214,-160.33214
53,1.06,-3.4924596548080444e-10,9.132600098382682e-08,-5.1342597007751465,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,10.398592,2.1006172e-06,-6.671062e-08,1.2221149e-07,-10.398592,2.0304306e-06,4.1634084e-07,3.4147425e-07,1.3362208846956491e-05,7.661477866349742e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-5.512706,left_ankle_roll_link,-5.53270580291748,-5.532702941894531,160.33214,-160.33214
54,1.08,-3.4924596548080444e-10,9.167524694930762e-08,-5.344440937042236,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,10.5947895,2.1629833e-06,-6.484798e-08,1.2278193e-07,-10.5947895,2.091507e-06,4.1574495e-07,3.6228573e-07,1.3575365301221609e-05,7.931121217552572e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-5.722887,left_ankle_roll_link,-5.74288703918457,-5.742884178161621,160.33214,-160.33214
55,1.1,-3.4924596548080444e-10,9.141331247519702e-08,-5.558544158935547,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,10.790987,2.2233012e-06,-6.365591e-08,1.2367016e-07,-10.790987,2.1520805e-06,4.0620824e-07,3.829005e-07,1.3788521755486727e-05,8.205024641938508e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-5.9369903,left_ankle_roll_link,-5.95699026107788,-5.956987400054931,160.33214,-160.33214
56,1.12,3.4924596548080444e-10,8.98417056305334e-08,-5.776570796966553,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,10.987185,2.2851098e-06,-6.335796e-08,1.2449051e-07,-10.987185,2.212785e-06,4.0322843e-07,4.0338134e-07,1.4001678209751844e-05,8.483195415465161e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-6.1550164,left_ankle_roll_link,-6.175016422271728,-6.175014038085937,160.33214,-160.33214
57,1.1400000000000001,5.820766091346741e-10,1.2176860764157027e-07,-5.998522758483887,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,11.183382,2.3091884e-06,-6.596567e-08,1.2651961e-07,-11.183382,2.2282816e-06,4.151491e-07,4.4132003e-07,1.4214834664016962e-05,8.765622624196112e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-6.3769684,left_ankle_roll_link,-6.396968383789062,-6.396965999603271,160.33214,-160.33214
58,1.16,5.820766091346741e-10,1.2239433999639004e-07,-6.224398612976074,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,11.37958,2.2817687e-06,-6.536963e-08,1.3022691e-07,-11.37958,2.1940277e-06,4.0680467e-07,4.766776e-07,1.442799111828208e-05,9.052320820046589e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-6.602844,left_ankle_roll_link,-6.62284423828125,-6.622841854095459,160.33214,-160.33214
59,1.18,5.820766091346741e-10,1.1816700862254947e-07,-6.454197883605957,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,11.575777,2.208744e-06,-6.5635234e-08,1.3472709e-07,-11.575777,2.113343e-06,3.8178084e-07,5.1630843e-07,1.4641147572547197e-05,9.343275451101363e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-6.8326435,left_ankle_roll_link,-6.852643508911132,-6.852641124725341,160.33214,-160.33214
60,1.2,1.280568540096283e-09,1.1992051440756768e-07,-6.687921047210693,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,11.771975,2.1752994e-06,-6.712529e-08,1.3876299e-07,-11.771975,2.070632e-06,3.8356873e-07,5.452389e-07,1.4854304026812315e-05,9.638497431296855e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-7.066367,left_ankle_roll_link,-7.086367149353027,-7.086364288330078,160.33214,-160.33214
61,1.22,1.280568540096283e-09,1.218049874296412e-07,-6.925567626953125,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,11.968172,2.1590683e-06,-6.8615435e-08,1.4246775e-07,-11.968172,2.0445e-06,3.83569e-07,5.783344e-07,1.5067460481077433e-05,9.937979484675452e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-7.3040133,left_ankle_roll_link,-7.3240132522583,-7.324010868072509,160.33214,-160.33214
62,1.24,2.2118911147117615e-09,1.1773772712331265e-07,-7.167137622833252,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,12.16437,2.1225248e-06,-6.9285996e-08,1.4665224e-07,-12.16437,1.994805e-06,3.8654917e-07,6.1355115e-07,1.524065010016784e-05,1.0241128620691597e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-7.5455832,left_ankle_roll_link,-7.565583248138427,-7.565580863952636,160.33214,-160.33214
63,1.26,1.7462298274040222e-09,1.44804289448075e-07,-7.412630081176758,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,12.360567,2.148704e-06,-6.906241e-08,1.4926327e-07,-12.360567,2.018497e-06,3.8416468e-07,6.285025e-07,1.540051744086668e-05,1.054790845955722e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-7.791076,left_ankle_roll_link,-7.811076183319091,-7.811073322296142,160.33214,-160.33214
64,1.28,1.7462298274040222e-09,1.450662239221856e-07,-7.662049770355225,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,12.556765,2.2245517e-06,-7.0329044e-08,1.492756e-07,-12.556765,2.0929663e-06,4.0025841e-07,6.3868305e-07,1.5507095667999238e-05,1.0857114830287173e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-8.040496,left_ankle_roll_link,-8.060495872497558,-8.060493965148925,160.33214,-160.33214
65,1.3,1.7462298274040222e-09,1.4470242604147643e-07,-7.9153923988342285,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,12.752962,2.3497091e-06,-6.8690326e-08,1.4853882e-07,-12.752962,2.2253835e-06,3.925104e-07,6.440007e-07,1.5573707059957087e-05,1.116809289669618e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-8.293839,left_ankle_roll_link,-8.313839454650878,-8.313835639953613,160.33214,-160.33214
66,1.32,1.280568540096283e-09,1.4494980860035866e-07,-8.172659873962402,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,12.94916,2.5285767e-06,-6.906346e-08,1.4643616e-07,-12.94916,2.413529e-06,3.9131805e-07,6.445526e-07,1.5640318451914936e-05,1.1480031389510259e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-8.551105,left_ankle_roll_link,-8.571104545593261,-8.571103591918945,160.33214,-160.33214
67,1.34,1.280568540096283e-09,1.4468787412624806e-07,-8.433850288391113,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,13.145357,2.7328847e-06,-6.869098e-08,1.43316e-07,-13.145357,2.6256653e-06,3.9191409e-07,6.488018e-07,1.5746896679047495e-05,1.1794036254286766e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-8.812295,left_ankle_roll_link,-8.832294960021972,-8.832294006347656,160.33214,-160.33214
68,1.36,3.4924596548080444e-10,1.5330988389905542e-07,-8.698968887329102,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,13.341555,2.9303808e-06,-6.883998e-08,1.404782e-07,-13.341555,2.8286008e-06,3.9549047e-07,6.555423e-07,1.5853474906180054e-05,1.2110169336665422e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-9.077414,left_ankle_roll_link,-9.09741355895996,-9.097412605285644,160.33214,-160.33214
69,1.3800000000000001,1.1641532182693481e-10,1.5403020370285958e-07,-8.96800708770752,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,13.537752,3.1441234e-06,-6.9137975e-08,1.3783699e-07,-13.537752,3.0424328e-06,4.0741148e-07,6.8053663e-07,1.5960053133312613e-05,1.2428441550582647e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-9.346452,left_ankle_roll_link,-9.366451759338378,-9.366450805664062,160.33214,-160.33214
70,1.4000000000000001,3.4924596548080444e-10,1.539719960419461e-07,-9.240966796875,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,13.73395,3.3533042e-06,-6.861641e-08,1.3725467e-07,-13.73395,3.2534888e-06,4.1933228e-07,6.954286e-07,1.606663136044517e-05,1.2748841982102022e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-9.619411,left_ankle_roll_link,-9.639411468505859,-9.639410514831543,160.33214,-160.33214
71,1.42,1.280568540096283e-09,1.5376826922874898e-07,-9.517857551574707,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,13.930147,3.5648604e-06,-6.9361484e-08,1.3663802e-07,-13.930147,3.4643406e-06,4.354255e-07,7.19012e-07,1.617320958757773e-05,1.3071374269202352e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-9.896302,left_ankle_roll_link,-9.916302223205566,-9.91630126953125,160.33214,-160.33214
72,1.44,8.149072527885437e-10,1.841381163103506e-07,-9.79866886138916,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,14.126345,3.7732866e-06,-6.861645e-08,1.3607367e-07,-14.126345,3.6787867e-06,4.4019387e-07,7.1445777e-07,1.627978781471029e-05,1.339603477390483e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-10.177114,left_ankle_roll_link,-10.197113533020019,-10.197112579345703,160.33214,-160.33214
73,1.46,1.7462298274040222e-09,1.8335958884563297e-07,-10.083402633666992,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,14.322542,3.996697e-06,-6.749886e-08,1.3525232e-07,-14.322542,3.9080974e-06,4.4615447e-07,7.0803054e-07,1.6386366041842848e-05,1.3722830772167072e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-10.461847,left_ankle_roll_link,-10.481847305297851,-10.481846351623535,160.33214,-160.33214
74,1.48,1.280568540096283e-09,1.8450191419105977e-07,-10.372053146362305,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,14.51874,4.048337e-06,-6.705182e-08,1.3687455e-07,-14.51874,3.9629526e-06,4.455584e-07,6.9678947e-07,1.6386366041842848e-05,1.4051092875888571e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-10.750498,left_ankle_roll_link,-10.770497817993164,-10.770496864318847,160.33214,-160.33214
75,1.5,3.6088749766349792e-09,1.9823892216663808e-07,-10.66463851928711,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,14.714937,4.0584e-06,-6.705183e-08,1.377902e-07,-14.714937,3.972358e-06,4.5271096e-07,6.971609e-07,1.635972148505971e-05,1.437801620340906e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-11.043083,left_ankle_roll_link,-11.063083190917968,-11.063082237243652,160.33214,-160.33214
76,1.52,5.9371814131736755e-09,1.8394894141238183e-07,-10.961141586303711,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,14.911135,4.12121e-06,-6.7945855e-08,1.3646317e-07,-14.911135,4.037011e-06,4.670164e-07,6.846986e-07,1.6439655155409127e-05,1.4706009096698835e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-11.339586,left_ankle_roll_link,-11.35958625793457,-11.359585304260253,160.33214,-160.33214
77,1.54,7.101334631443024e-09,1.8287937564309686e-07,-11.261569023132324,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,15.107332,4.291542e-06,-7.182019e-08,1.316538e-07,-15.107332,4.207108e-06,4.926467e-07,6.8911305e-07,1.6439655155409127e-05,1.5035242540761828e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-11.640014,left_ankle_roll_link,-11.660013694763183,-11.660012741088867,160.33214,-160.33214
78,1.56,7.566995918750763e-09,1.963835529750213e-07,-11.565923690795898,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,15.30353,4.4922413e-06,-7.375729e-08,1.2498819e-07,-15.30353,4.40915e-06,5.1350816e-07,6.8988254e-07,1.6439655155409127e-05,1.5363708371296525e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-11.944368,left_ankle_roll_link,-11.964368362426757,-11.964367408752441,160.33214,-160.33214
79,1.58,7.334165275096893e-09,2.1097184799145907e-07,-11.87420654296875,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,15.499727,4.5971706e-06,-7.9494264e-08,1.2072131e-07,-15.499727,4.507442e-06,5.480788e-07,7.1871517e-07,1.635972148505971e-05,1.5691730368416756e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-12.252651,left_ankle_roll_link,-12.272651214599609,-12.272650260925293,160.33214,-160.33214
80,1.6,7.334165275096893e-09,2.1125561033841223e-07,-12.18640422821045,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,15.695925,4.7048234e-06,-8.3294054e-08,1.15997246e-07,-15.695925,4.6107452e-06,5.653642e-07,7.46159e-07,1.625314325792715e-05,1.6017729649320245e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-12.564849,left_ankle_roll_link,-12.584848899841308,-12.584847946166992,160.33214,-160.33214
81,1.62,8.265487849712372e-09,2.258802851429209e-07,-12.502534866333008,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,15.892122,4.857202e-06,-8.5752774e-08,1.1182762e-07,-15.892122,4.76162e-06,5.8205336e-07,7.619717e-07,1.622649870114401e-05,1.6342084563802928e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-12.88098,left_ankle_roll_link,-12.900979537963867,-12.90097858428955,160.33214,-160.33214
82,1.6400000000000001,9.89530235528946e-09,2.1278356143739074e-07,-12.822585105895996,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,16.08832,5.02899e-06,-8.828599e-08,1.1097339e-07,-16.08832,4.935219e-06,6.017229e-07,7.564955e-07,1.626646553631872e-05,1.6667137970216572e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-13.20103,left_ankle_roll_link,-13.221029777526855,-13.221028823852539,160.33214,-160.33214
83,1.6600000000000001,1.0128132998943329e-08,2.1252890292089432e-07,-13.146557807922363,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,16.284517,5.0986655e-06,-8.873301e-08,1.1245565e-07,-16.284517,5.002628e-06,6.130477e-07,7.70895e-07,1.630643237149343e-05,1.699266431387514e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-13.5250025,left_ankle_roll_link,-13.545002479553222,-13.545001525878906,160.33214,-160.33214
84,1.68,1.1059455573558807e-08,2.2734275262337178e-07,-13.474454879760742,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,16.480715,5.206648e-06,-9.0819164e-08,1.1317762e-07,-16.480715,5.1078673e-06,6.374858e-07,7.826134e-07,1.6452977433800697e-05,1.7320191545877606e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-13.8529,left_ankle_roll_link,-13.872899551391601,-13.872898597717285,160.33214,-160.33214
85,1.7,1.1292286217212677e-08,2.404103724984452e-07,-13.806270599365234,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,16.676912,5.352028e-06,-9.387387e-08,1.1324489e-07,-16.676912,5.254569e-06,6.6013575e-07,7.7325836e-07,1.6572877939324826e-05,1.7650716472417116e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-14.184715,left_ankle_roll_link,-14.204715270996093,-14.204714317321777,160.33214,-160.33214
86,1.72,1.1757947504520416e-08,2.1795676730107516e-07,-14.142009735107422,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,16.87311,5.5220635e-06,-9.566199e-08,1.1157939e-07,-16.87311,5.4279617e-06,6.714607e-07,7.6128623e-07,1.6719423001632094e-05,1.7983882571570575e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-14.520454,left_ankle_roll_link,-14.54045440673828,-14.540453453063964,160.33214,-160.33214
87,1.74,1.2456439435482025e-08,2.495416993042454e-07,-14.481679916381836,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,17.069307,5.6688946e-06,-9.8344245e-08,1.0704712e-07,-17.069307,5.5743103e-06,6.8815075e-07,7.68036e-07,1.6919257177505642e-05,1.83204683708027e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-14.860125,left_ankle_roll_link,-14.880124588012695,-14.880123634338378,160.33214,-160.33214
88,1.76,1.2223608791828156e-08,2.508586476324126e-07,-14.825265884399414,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,17.265505,5.80903e-06,-1.00206876e-07,1.03458625e-07,-17.265505,5.715033e-06,7.0007144e-07,7.701489e-07,1.703915768302977e-05,1.8660321075003594e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-15.203711,left_ankle_roll_link,-15.223710556030273,-15.223709602355957,160.33214,-160.33214
89,1.78,8.731149137020111e-09,2.583674358902499e-07,-15.172781944274902,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,17.461702,5.940558e-06,-1.0363417e-07,1.01465076e-07,-17.461702,5.8454925e-06,7.2629746e-07,7.700267e-07,1.711909135337919e-05,1.900212373584509e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-15.551227,left_ankle_roll_link,-15.571226615905761,-15.571225662231445,160.33214,-160.33214
90,1.8,8.032657206058502e-09,2.4995642888825387e-07,-15.524219512939453,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,6.814560049988273e-10,2.5279495476204646e-08,2.190517598790856e-11,1.0,17.6579,6.018028e-06,-1.07880915e-07,1.02260685e-07,-17.6579,5.920539e-06,7.57292e-07,7.683678e-07,1.713241363177076e-05,1.934479223564267e-05,0.0,0.0,0.0,0.0,pelvis,0.0,0,-15.902664,left_ankle_roll_link,-15.922664184570312,-15.922663230895996,160.33214,-160.33214
