frame,t,rx,ry,rz,qx,qy,qz,qw,roll,pitch,yaw,pgz,lv_norm,av_norm,rlv_x,rlv_y,rlv_z,rav_x,rav_y,rav_z,dof_vel_max,dof_pos_err_max,tau_max,tau_sat_ratio,L_fz_norm,R_fz_norm,top_cf_name,top_cf_val,non_foot_cf_sum,bz_min,bz_min_name,L_box_bot,R_box_bot,apparent_force_norm,apparent_force_z
10,0.2,0.46248215436935425,-0.09524166584014893,2.631049156188965,-0.7708393931388855,-0.1906820684671402,0.29104340076446533,0.5336108803749084,-105.62426354730383,14.19338060506489,38.58060735081967,-0.26110604249926483,11.498719,12.078777,2.45742,-0.64523125,11.214513,-9.763871,-7.1066685,-0.24274504,18.000343322753906,1.9318615198135376,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,2.5883271503448486,3.025008659362793,183.10686,175.04297
11,0.22,0.508628249168396,-0.10280784964561462,2.8691585063934326,-0.8381176590919495,-0.20391306281089783,0.24878068268299103,0.44055238366127014,-120.15887785188849,13.729963403741296,35.275628023175635,-0.48804349533338076,11.765815,12.400887,2.4285717,-0.4760182,11.502602,-9.478517,-7.9778633,0.5416795,18.00075340270996,2.294130802154541,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,2.854478816986084,3.2700662422180176,274.04822,235.42548
12,0.24,0.5535016059875488,-0.10497267544269562,3.111806869506836,-0.8833496570587158,-0.22026409208774567,0.20691688358783722,0.3582768738269806,-132.24571936043395,11.989290496509634,33.32529068787544,-0.6576457737779795,12.1881075,7.6448402,2.393922,-0.18821746,11.949212,-4.997046,-5.7433295,0.69805723,18.001985549926758,2.6247365474700928,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,3.116836051940918,3.489434938430786,435.10745,364.969
13,0.26,0.596040666103363,-0.10196370631456375,3.357914447784424,-0.9061587452888489,-0.24320584535598755,0.1695549339056015,0.3016263246536255,-140.40276407224752,9.240145238593845,33.3800438265135,-0.7605455097575629,12.3529415,7.129195,2.1457655,0.13701259,12.164377,-3.8220465,-5.656918,2.0534513,18.068784713745117,2.794860601425171,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,3.3755459594726562,3.688329439163208,377.7295,175.83244
14,0.28,0.6331384778022766,-0.09232103824615479,3.6050000190734863,-0.9205345511436462,-0.27680209279060364,0.1338966339826584,0.24097378551959991,-148.59262971799018,6.49455894899568,35.29955230007934,-0.8480065168449844,12.263132,8.565985,1.9010888,0.3566097,12.109629,-5.2134953,-6.1430984,2.9082477,18.00067901611328,2.7564055919647217,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,3.6319947052001953,3.873641710281372,272.36966,-44.74037
15,0.3,0.6646049618721008,-0.0769522488117218,3.8491227626800537,-0.9325693845748901,-0.30646243691444397,0.10025295615196228,0.1623094528913498,-158.55674952430996,5.019925189918929,37.33434982822201,-0.9272097645718578,12.0415125,9.509904,1.6929605,0.5449784,11.909446,-6.921724,-6.1522193,2.1629167,18.002105712890625,2.671823024749756,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,3.886815528869629,4.049906234741211,281.75354,-163.589
16,0.32,0.6916602253913879,-0.05733408033847809,4.08646821975708,-0.9430841207504272,-0.31757962703704834,0.06777722388505936,0.07170561701059341,-169.69401115335538,4.720480925654511,37.64740296908999,-0.9805289566411943,11.690004,9.919071,1.5661218,0.67297107,11.565059,-7.7865286,-6.14259,0.16289844,18.010560989379883,2.8140077590942383,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,4.141408424377442,4.220447044372559,317.62888,-281.43228
17,0.34,0.716456413269043,-0.035874176770448685,4.314233779907227,-0.9511166214942932,-0.30640509724617004,0.032421812415122986,-0.021020904183387756,178.8440138678936,4.27569280887306,35.66984909032462,-0.9970138226023071,11.273553,10.100378,1.5320039,0.72152865,11.145643,-7.5987954,-6.4483395,-1.6416059,18.003433227539062,3.0139243602752686,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,4.396593551635743,4.387069683074952,346.15936,-342.74533
18,0.36,0.7408407926559448,-0.014558480121195316,4.531778335571289,-0.9532853364944458,-0.2814560830593109,-0.009008192457258701,-0.10930828005075455,167.66160151291302,2.542257452181046,32.62347259980227,-0.975940918932837,10.846902,9.694702,1.522759,0.7011269,10.716572,-6.583602,-6.825041,-2.0155058,17.958425521850586,3.085416316986084,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,4.651693325042725,4.5509910392761235,351.1136,-350.63614
19,0.38,0.7655264139175415,0.00280668493360281,4.738684177398682,-0.9466769695281982,-0.2618914842605591,-0.05584736540913582,-0.17915558815002441,158.377917814644,-0.6818463835445814,31.057666868203846,-0.9295688683265837,10.548086,12.1300745,1.6858288,0.4426967,10.403082,-8.009474,-8.927376,-1.8135625,13.222705841064453,3.124037742614746,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,4.907896022796631,4.7152390289306645,357.75513,-256.1832
20,0.4,0.7940378785133362,0.014034871943295002,4.939914703369141,-0.9250147938728333,-0.24782776832580566,-0.10852731764316559,-0.2667410373687744,146.73157834310575,-3.9316889911834902,31.171687102456115,-0.8341419432738988,10.404607,10.045961,1.8032632,0.09308701,10.246727,-7.1569686,-7.034529,0.46319234,13.484061241149902,3.1415998935699463,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,5.176815490722657,4.877886753082276,327.3533,-127.77285
21,0.42,0.825461745262146,0.017819274216890335,5.13889741897583,-0.8930193185806274,-0.24663235247135162,-0.1549564003944397,-0.3430415093898773,136.12079949984036,-6.17397902629301,33.36686922790043,-0.7166220412875224,10.406318,9.018885,1.8795924,-0.16620958,10.233814,-6.412565,-6.1545086,1.530137,12.016380310058594,3.1415998935699463,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,5.446931343078614,5.0419554519653325,221.1386,-10.552269
22,0.44,0.8592665195465088,0.014613600447773933,5.338345527648926,-0.8561707735061646,-0.25313714146614075,-0.19710223376750946,-0.40502336621284485,126.83378169409819,-7.611389724478375,36.754787721883616,-0.5942136115915861,10.506417,7.909598,1.9566476,-0.41149554,10.314407,-5.4493403,-5.2579737,2.2847629,9.4256591796875,3.1416001319885254,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,5.703570346832276,5.206802349090577,220.1858,65.8605
23,0.46,0.8950011730194092,0.005280213430523872,5.540416717529297,-0.8171834349632263,-0.2641560733318329,-0.23683612048625946,-0.45424818992614746,118.70887752548283,-8.458456895542094,40.84435847020733,-0.4751343949127804,10.684503,7.297384,2.013026,-0.60925907,10.475453,-4.780667,-4.7595944,2.7826784,10.058747291564941,3.1415998935699463,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,5.939384918212891,5.372436504364014,213.45096,131.60643
24,0.48,0.9322034120559692,-0.008471792563796043,5.746497631072998,-0.7754084467887878,-0.2776482403278351,-0.27501973509788513,-0.4960012435913086,111.15150716129693,-8.68937477787526,45.36274302081374,-0.3566936094170874,10.911739,7.0853086,2.0556426,-0.73400426,10.691194,-4.561754,-4.4718304,3.0650828,10.21446704864502,3.140650987625122,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,6.150005798339844,5.539421062469483,206.60944,176.30238
25,0.5,0.970782995223999,-0.02456858567893505,5.956415176391602,-0.7300567030906677,-0.2929728329181671,-0.309650719165802,-0.5341353416442871,103.88455296466162,-7.998714200064445,49.99753393509043,-0.23763174111142327,11.127243,7.2942753,2.0887196,-0.76348644,10.902746,-5.1353054,-4.219691,3.0048795,14.990303993225098,3.1353776454925537,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,6.333666782379151,5.708454113006592,176.63155,172.8803
26,0.52,1.010627031326294,-0.040297869592905045,6.170370578765869,-0.67446368932724,-0.3079805076122284,-0.33595505356788635,-0.5808449983596802,95.73700894323835,-5.4744057097606555,54.03840153285998,-0.09950652257999515,11.352143,8.433588,2.1002626,-0.68809617,11.134926,-6.897087,-4.249689,2.3443005,18.000944137573242,3.1246700286865234,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,6.49571798324585,5.8805808830261235,199.71133,189.73665
27,0.54,1.051754355430603,-0.0537208691239357,6.387293815612793,-0.6051058173179626,-0.3204936981201172,-0.34936094284057617,-0.6395918726921082,86.43007731892054,-0.7351449939040586,56.5982161026591,0.06226147862650322,11.511157,9.978034,2.1035054,-0.5216084,11.3053055,-8.835416,-4.4509664,1.2982607,17.64146614074707,3.1078450679779053,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,6.640649776458741,6.056919078826905,194.68849,139.23384
28,0.56,1.0943166017532349,-0.06377192586660385,6.6059184074401855,-0.5206859111785889,-0.3267521858215332,-0.34888866543769836,-0.7073866724967957,75.7919791590753,5.679139421805536,56.92763272456108,0.2442383819219458,11.59816,11.422878,2.106353,-0.28737268,11.401668,-10.279946,-4.9727798,0.2762532,12.427783012390137,3.08001971244812,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,6.766185741424561,6.240434150695801,206.99496,78.74689
29,0.58,1.1377886533737183,-0.07098709791898727,6.825242042541504,-0.42372533679008484,-0.31721392273902893,-0.3483840227127075,-0.7736023664474487,63.364029966353634,11.277240903273977,55.46188483416578,0.4396643323652931,11.621556,11.915536,2.0647185,-0.08092123,11.436388,-9.946723,-6.558481,0.17032865,9.310186386108398,3.0350887775421143,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,6.880232791900635,6.43285701751709,174.4313,28.373446
30,0.6,1.1823619604110718,-0.07520213723182678,7.045376777648926,-0.3238624036312103,-0.2967703342437744,-0.34239256381988525,-0.8305467963218689,50.35800518106628,15.734921003441205,52.241422781572055,0.6140810244541068,11.571878,11.424361,2.0532293,0.11731682,11.387663,-9.266258,-6.672802,-0.35526118,9.585234642028809,2.975491762161255,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,6.9978904533386235,6.633849601745606,167.08537,-39.818058
31,0.62,1.2260541915893555,-0.07615437358617783,7.266241550445557,-0.2563326954841614,-0.27960044145584106,-0.32313063740730286,-0.8670085668563843,41.27579644501748,18.612982987172952,47.944014726140715,0.712234284727046,11.385766,7.2663293,2.0312886,0.1734764,11.20176,-5.90125,-3.745567,-1.9863329,9.021728515625,2.9176242351531982,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,7.12439868927002,6.841755847930909,159.7095,-151.91916
32,0.64,1.2706888914108276,-0.07383403182029724,7.48472261428833,-0.19941487908363342,-0.2541145086288452,-0.2958240807056427,-0.8989703059196472,32.74431357525067,19.809830625495618,42.30305936964917,0.7913190450087608,11.2186365,7.884414,2.0809448,0.29645586,11.019963,-5.647954,-4.7522054,-2.7714891,9.730718612670898,2.856785535812378,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,7.2614731597900395,7.06272409439087,183.89642,-148.5641
33,0.66,1.318095326423645,-0.07053031772375107,7.69916296005249,-0.1374417245388031,-0.2144697606563568,-0.26387113332748413,-0.9303142428398132,22.973448103679452,19.057370258686493,35.57780795806741,0.8702249882396096,11.04674,9.283481,2.1439984,0.30208898,10.832473,-6.2548265,-6.089947,-3.157958,9.56369686126709,2.7926268577575684,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,7.412110786437989,7.299459438323975,161.71463,-153.21675
34,0.68,1.3686113357543945,-0.06945744901895523,7.91060733795166,-0.0673796758055687,-0.1622353345155716,-0.22902865707874298,-0.9574368596076965,12.227618600382463,16.24805509990952,28.657868449386406,0.9382793510459141,10.909097,9.886004,2.2943609,0.19153965,10.663377,-5.9829617,-7.184172,-3.213243,9.650700569152832,2.7332375049591064,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,7.576517562866211,7.549371700286866,205.80322,-138.18484
35,0.7000000000000001,1.4233261346817017,-0.07221323996782303,8.12102222442627,0.0033230315893888474,-0.09830579161643982,-0.19607670605182648,-0.975642740726471,1.872876487990785,11.135258921248004,22.90950795174217,0.9806498575914421,10.90245,10.485412,2.453359,-0.0005872349,10.622827,-6.0091205,-8.228445,-2.475282,9.5249662399292,2.678858518600464,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,7.754110794067383,7.810005168914795,206.47372,-33.137554
36,0.72,1.481632113456726,-0.07990391552448273,8.33358383178711,0.07773424685001373,-0.02548483945429325,-0.17096886038780212,-0.9818744659423828,-8.300263498527848,4.394659744559184,19.436149194794435,0.9866158196493,11.003559,10.876308,2.5674615,-0.20350754,10.697899,-6.1883535,-8.856104,-1.2521112,9.588723182678223,2.6269376277923584,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,7.943803291320801,8.079258422851563,199.89111,61.348896
37,0.74,1.5417091846466064,-0.09195641428232193,8.550612449645996,0.15414895117282867,0.050613004714250565,-0.15712198615074158,-0.9741606712341309,-18.459561576155036,-2.8757375690395137,18.7920093501144,0.9473528492122243,11.16069,10.891171,2.6108274,-0.38919312,10.844036,-6.4597254,-8.766685,0.18653752,8.87474536895752,2.5958993434906006,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,8.146095733642579,8.354958992004395,196.32452,119.423004
38,0.76,1.6012805700302124,-0.10704934597015381,8.773024559020996,0.23046395182609558,0.12270008772611618,-0.15606307983398438,-0.9526150226593018,-28.93139561995697,-9.313600240182511,21.015440560845942,0.863662110761405,11.323339,10.554243,2.5765545,-0.52894396,11.01361,-6.8175516,-7.9180384,1.4891968,11.685205459594727,2.5987775325775146,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,8.361668090820313,8.635575752258301,181.74188,138.57529
39,0.78,1.6583315134048462,-0.1234939768910408,9.000429153442383,0.3040463328361511,0.183890238404274,-0.16614334285259247,-0.9198567867279053,-39.69511020932619,-13.725753622786282,25.4517628503504,0.7474804154170154,11.470681,9.82933,2.486167,-0.6091475,11.181433,-7.0286202,-6.501156,2.2246804,18.000732421875,2.649327278137207,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,8.589756469726563,8.920314292907715,168.99802,137.14442
40,0.8,1.711525559425354,-0.13952024281024933,9.23154067993164,0.37172725796699524,0.22988660633563995,-0.1829218864440918,-0.8806307315826416,-50.09088611213145,-15.598601907324657,30.793049433631985,0.617941987823643,11.555775,8.888468,2.3529823,-0.60602874,11.29744,-7.0178027,-4.962164,2.2654436,18.271411895751953,2.739716053009033,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,8.82764289855957,9.209371070861817,144.35854,94.80052
41,0.8200000000000001,1.7606512308120728,-0.15421439707279205,9.464756965637207,0.4337439239025116,0.26131877303123474,-0.20046991109848022,-0.8386837840080261,-59.65956761803873,-15.33263591559323,35.71327097411433,0.4871574146782045,11.628879,7.8712797,2.2267618,-0.58799106,11.398536,-6.7057853,-3.6896164,1.8374498,18.00104331970215,2.847639799118042,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,9.072062950134278,9.50154541015625,132.97337,82.61553
42,0.84,1.8062024116516113,-0.1673995405435562,9.699450492858887,0.4895339012145996,0.2803209125995636,-0.21643304824829102,-0.7968270182609558,-68.0367122990359,-13.58171553648565,39.58267893001018,0.3635534910419249,11.681524,7.090181,2.11466,-0.5420735,11.47573,-6.425232,-2.7049787,1.2923447,11.407508850097656,2.9511308670043945,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,9.32153938293457,9.795156936645508,117.38719,63.082928
43,0.86,1.848840355873108,-0.1790124475955963,9.935149192810059,0.5416122078895569,0.2883201539516449,-0.2301357388496399,-0.7553577423095703,-75.43626685379836,-10.735830725327858,42.201725294807446,0.2470554101805984,11.712286,6.745111,2.0273232,-0.47810867,11.525581,-6.4183283,-1.9851146,0.60075325,11.67003345489502,3.057013511657715,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,9.576230506896973,10.088589172363282,97.39533,40.73846
44,0.88,1.889652967453003,-0.18834060430526733,10.171589851379395,0.5927395820617676,0.28904038667678833,-0.2417830228805542,-0.7117980718612671,-82.45771508100063,-7.1719806013411675,43.80999879770375,0.13023088545394756,11.737965,6.9797015,2.018349,-0.32691425,11.558513,-6.663684,-1.8785955,0.8845528,10.874837875366211,3.141587018966675,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,9.837202529907227,10.37971160888672,126.665016,26.911402
45,0.9,1.9298266172409058,-0.19422271847724915,10.40850830078125,0.6433776021003723,0.28806009888648987,-0.2522698640823364,-0.6629077196121216,-89.64571263173167,-3.285132361260721,44.933590196110096,0.006173281090161353,11.695927,7.2701488,1.9573704,-0.23926297,11.528493,-6.97,-2.0669453,0.043632172,10.399984359741211,3.1394569873809814,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,10.106599311828614,10.663995246887207,90.64013,-24.532076
46,0.92,1.9680569171905518,-0.19799380004405975,10.64504337310791,0.6959080696105957,0.28233280777931213,-0.2545185089111328,-0.6092786192893982,-97.35440387011396,0.5846724285829075,44.67925884387711,-0.12799971139539146,11.630249,7.765852,1.907554,-0.15348421,11.471721,-7.2776885,-2.6242464,-0.6760487,10.336421966552734,3.127354860305786,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,10.3826517868042,10.938724975585938,93.399475,-46.39413
47,0.9400000000000001,2.004470109939575,-0.1995302438735962,10.880800247192383,0.7493292689323425,0.274038702249527,-0.24745523929595947,-0.5497037768363953,-105.8932959461849,3.9893293288890197,43.188667496004214,-0.27318312721856763,11.550552,8.317312,1.8646806,-0.07855882,11.398774,-7.508234,-3.367591,-1.2097275,10.471744537353516,3.094799280166626,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,10.66338966369629,11.205886344909668,92.3583,-59.611744
48,0.96,2.0387003421783447,-0.19885677099227905,11.1155366897583,0.7999598979949951,0.26535603404045105,-0.22956810891628265,-0.486773818731308,-115.03797565910533,6.255011512741069,40.68688913644102,-0.42069932640368,11.501608,7.8910303,1.7429248,-0.041776545,11.368705,-6.121612,-4.7753553,-1.4107479,15.943584442138672,3.0304994583129883,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,10.948019485473633,11.464549522399903,106.8049,-24.572601
49,0.98,2.0699961185455322,-0.19677886366844177,11.348594665527344,0.8416768908500671,0.26450294256210327,-0.19750626385211945,-0.4273282289505005,-124.0518587236989,6.10862590619912,38.13806736722713,-0.5567635904300943,11.409995,7.9449162,1.7187581,0.03892989,11.279732,-5.8171654,-5.2576613,-1.2803425,14.937989234924316,2.942774534225464,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,11.235101203918457,11.71371982574463,100.13175,-72.70856
50,1.0,2.1005666255950928,-0.19240312278270721,11.57900333404541,0.8766369223594666,0.2666025459766388,-0.16160136461257935,-0.3664911687374115,-132.98276903305296,5.043755485230673,36.02623617072133,-0.6791384223302064,11.307097,7.8293295,1.729844,0.105739914,11.1734915,-5.500534,-5.49963,-0.8925218,11.652243614196777,2.836515426635742,0.0,0.0,0.0,0.0,pelvis,0.0,0,0.0,pelvis,11.52276180267334,11.952677230834961,102.958694,-86.8193
