frame,t,rz,pgz,lv_norm,av_norm,dof_vel_max,dof_pos_err_max,tau_max,tau_norm,top_cf_name,top_cf_val,non_foot_cf_sum,apparent_force_norm,wrote_act
53,1.06,-0.0018060281872749329,0.9290656634031754,0.025141932,0.8589748,11.325506210327148,2.942887210845947,0.0,0.0,pelvis,37.547882,120.14867210388184,2.0204074,True
54,1.08,-0.001275278627872467,0.9227452603858941,0.027762663,0.9646516,10.598981857299805,2.9391647815704345,0.0,0.0,pelvis,55.60482,104.48974514007568,2.3284466,True
55,1.1,-0.0005909688770771027,0.9142867979653352,0.03377164,1.2175803,6.694498062133789,2.9347166061401366,0.0,0.0,right_ankle_roll_link,34.314034,108.82373237609863,4.9370513,True
56,1.12,0.00015937909483909607,0.9043077892041786,0.038509928,1.3339427,6.67414665222168,2.928729438781738,0.0,0.0,pelvis,37.78253,108.26096153259277,4.3579803,True
57,1.1400000000000001,0.0009949468076229095,0.8929506378053568,0.04620632,1.4192553,6.72134256362915,2.929170274734497,0.0,0.0,pelvis,53.046524,117.5824203491211,7.032352,True
58,1.16,0.0019341446459293365,0.8795833884968502,0.052170847,1.5774833,6.812056541442871,2.931259536743164,0.0,0.0,right_ankle_roll_link,33.12933,96.47564506530762,5.0840206,True
59,1.18,0.0029804669320583344,0.8637105739304198,0.055837363,1.7748953,3.1049654483795166,2.9327844619750976,0.0,0.0,right_hip_yaw_link,48.270885,103.78946256637573,3.3974276,True
60,1.2,0.004151526838541031,0.8446372530599175,0.06022937,2.0174708,3.3212034702301025,2.9328335762023925,0.0,0.0,right_hip_yaw_link,47.250843,117.8419303894043,4.4334154,True
61,1.22,0.005458354949951172,0.8215082929298853,0.06422792,2.3091047,3.5790114402770996,2.930065059661865,0.0,0.0,pelvis,43.66762,106.07882308959961,5.096193,True
62,1.24,0.006903205066919327,0.7932831725854798,0.071565285,2.6379328,3.860419988632202,2.923060083389282,0.0,0.0,left_ankle_roll_link,30.927849,72.94997549057007,7.7011786,True
63,1.26,0.00848483294248581,0.7588991347306799,0.08180308,3.0088043,4.163408279418945,2.9128276348114013,0.0,0.0,pelvis,33.581715,102.22518157958984,11.1635475,True
64,1.28,0.010190296918153763,0.7169012602742049,0.09494349,3.4453154,4.523346424102783,2.898312711715698,0.0,0.0,right_hip_yaw_link,42.42752,76.05827903747559,15.382275,True
65,1.3,0.012052936479449272,0.666268160585683,0.12347506,3.8073566,4.7159037590026855,2.8898064136505126,0.0,0.0,right_hip_yaw_link,34.694157,98.81256151199341,26.56867,True
66,1.32,0.014105036854743958,0.6055857608484085,0.14397177,4.2565994,4.911158084869385,2.887534999847412,0.0,0.0,right_hip_yaw_link,30.131058,81.53035688400269,19.218676,True
67,1.34,0.016313090920448303,0.5332552359311122,0.1251143,4.1859894,8.783178329467773,2.8957175254821776,0.0,0.0,pelvis,532.4541,1156.9620666503906,51.22083,True
68,1.36,0.028468387201428413,0.48235012299015834,0.53717124,2.8959408,12.255637168884277,2.919923210144043,0.0,0.0,right_ankle_roll_link,10.327708,2.669426679611206,489.00043,True
69,1.3800000000000001,0.03886694461107254,0.43800748003388845,0.32947183,2.979166,12.418035507202148,2.8677772521972655,0.0,0.0,right_ankle_roll_link,10.039468,3.620532512664795,173.17021,True
70,1.4000000000000001,0.04452533274888992,0.39641606836093457,0.09744171,2.1826193,12.009028434753418,2.8524290561676025,0.0,0.0,left_knee_link,8.007828,8.007827758789062,211.86966,True
71,1.42,0.047055669128894806,0.3648381169810957,0.27900353,1.3323771,9.726330757141113,2.8682002067565917,0.0,0.0,torso_link,491.15585,749.0108642578125,168.76659,True
72,1.44,0.05047283694148064,0.3483584376338199,0.08957316,1.4273634,11.249576568603516,2.851291561126709,0.0,0.0,left_ankle_roll_link,7.3401213,4.327883720397949,192.38838,True
73,1.46,0.05177300423383713,0.3372733353230397,0.11736499,0.9747747,12.533148765563965,2.8315953254699706,0.0,0.0,left_ankle_roll_link,8.454541,1.6897562742233276,41.345592,True
74,1.48,0.051453847438097,0.3346615801927103,0.1211281,0.87164,13.95539379119873,2.8135189056396483,0.0,0.0,torso_link,203.4635,307.65445709228516,40.038918,True
75,1.5,0.049616795033216476,0.3420746503765616,0.14332928,1.0431993,14.679553985595703,2.7915188312530517,0.0,0.0,torso_link,156.0011,234.00167083740234,73.110344,True
76,1.52,0.04584203660488129,0.359729169249714,0.18987648,1.5581675,13.841922760009766,2.7633880615234374,0.0,0.0,torso_link,107.40591,107.4059066772461,71.26536,True
77,1.54,0.04094409942626953,0.3806953634412338,0.21249627,1.7582418,12.204617500305176,2.766037607192993,0.0,0.0,torso_link,104.644905,121.44274997711182,65.15702,True
78,1.56,0.03475404530763626,0.40569134208913027,0.2641562,2.0702841,10.163047790527344,2.7747873306274413,0.0,0.0,torso_link,110.40769,185.9567470550537,46.43153,True
79,1.58,0.027447005733847618,0.43339299773870543,0.30955198,2.3123233,9.644137382507324,2.7853232860565185,0.0,0.0,torso_link,111.50131,182.86235642433167,38.962555,True
80,1.6,0.021303122863173485,0.4561510354660636,0.16333587,1.000781,7.060007572174072,2.8068496227264403,0.0,0.0,right_hip_yaw_link,46.46474,94.96625328063965,224.37788,True
81,1.62,0.019207360222935677,0.46163988823933344,0.18148117,1.1130357,6.94389533996582,2.832936668395996,0.0,0.0,pelvis,62.749897,94.1296534538269,28.045605,True
82,1.6400000000000001,0.018998051062226295,0.45663389700749135,0.089152776,0.95238006,7.344390392303467,2.827018880844116,0.0,0.0,pelvis,35.02714,79.89099502563477,79.83644,True
83,1.6600000000000001,0.019026124849915504,0.44314805268680857,0.09288539,1.7822503,7.3195600509643555,2.800452375411987,0.0,0.0,right_hip_yaw_link,41.687286,66.36175632476807,15.188376,True
84,1.68,0.020938271656632423,0.42836064676296004,0.16050458,1.2551214,7.386784076690674,2.7904950618743896,0.0,0.0,left_ankle_roll_link,15.170467,25.666768074035645,108.09576,True
85,1.7,0.02143530733883381,0.41291682042405575,0.18074009,1.2205752,5.967297077178955,2.795428657531738,0.0,0.0,torso_link,306.91437,324.8596477508545,55.361736,True
86,1.72,0.021886292845010757,0.40225821541928264,0.119450524,0.99092335,4.729685306549072,2.8090406894683837,0.0,0.0,pelvis,11.8553915,30.01538324356079,52.65877,True
87,1.74,0.02060314454138279,0.39847854717148445,0.15885094,1.2032819,4.277671813964844,2.832814359664917,0.0,0.0,left_ankle_roll_link,31.984726,45.80083465576172,109.08701,True
88,1.76,0.02010306902229786,0.39088516223079317,0.014342227,0.6011021,4.96368932723999,2.8455256462097167,0.0,0.0,pelvis,46.947914,78.44739151000977,128.75082,True
89,1.78,0.02053423412144184,0.3788411338224864,0.023170218,0.73834455,5.6334099769592285,2.8560518264770507,0.0,0.0,pelvis,27.714962,62.2436580657959,11.191397,True
90,1.8,0.021334301680326462,0.36574608014094767,0.013259662,0.58914244,6.0016069412231445,2.865264558792114,0.0,0.0,right_ankle_roll_link,22.882366,5.382915496826172,13.207365,True
91,1.82,0.021104058250784874,0.357608049923673,0.016304113,0.530706,6.194179058074951,2.8664602279663085,0.0,0.0,left_hip_yaw_link,68.78268,201.8737357854843,16.573782,True
92,1.84,0.021296426653862,0.34682898102013826,0.01758591,0.61648256,6.521805763244629,2.868688726425171,0.0,0.0,torso_link,39.286095,112.43621253967285,1.946254,True
93,1.86,0.021368008106946945,0.3353852891230229,0.023894837,0.8068252,6.744274616241455,2.871055269241333,0.0,0.0,pelvis,52.89396,120.70219802856445,11.772637,True
94,1.8800000000000001,0.021558575332164764,0.32196553217129675,0.022759002,0.8798181,7.086996555328369,2.8771416187286376,0.0,0.0,torso_link,51.343906,131.0464105606079,4.7537074,True
95,1.9000000000000001,0.02186628431081772,0.30624642572800365,0.024915699,0.9889668,7.9237518310546875,2.8866833686828612,0.0,0.0,pelvis,58.80368,135.74367380142212,4.4952655,True
96,1.92,0.022116385400295258,0.28879791203242355,0.033564974,1.0945641,9.263824462890625,2.8938180446624755,0.0,0.0,torso_link,51.629658,135.70459175109863,7.6638966,True
97,1.94,0.022423485293984413,0.2673069814071418,0.044216786,1.3417165,10.381778717041016,2.902129077911377,0.0,0.0,right_ankle_roll_link,56.30781,100.95254707336426,9.182579,True
98,1.96,0.02279435470700264,0.24002374936548143,0.05893714,1.6891139,11.267960548400879,2.9116851329803466,0.0,0.0,pelvis,42.186913,95.14954042434692,12.251287,True
99,1.98,0.023257844150066376,0.2045115039900054,0.06697912,2.2400703,11.801654815673828,2.9752233028411865,0.0,0.0,pelvis,54.56541,122.00959587097168,17.424244,True
100,2.0,0.025141160935163498,0.15474159845427904,0.0828326,3.795042,11.870077133178711,3.0699920654296875,0.0,0.0,left_ankle_roll_link,565.86316,4.966177940368652,85.37773,True
