frame,t,rx,ry,rz,qx,qy,qz,qw,rlv_x,rlv_y,rlv_z,rav_x,rav_y,rav_z,roll,pitch,yaw,pgz,lv_norm,av_norm,dof_vel_max,dof_pos_err_max,tau_max,tau_sat_ratio,L_fz_norm,R_fz_norm,top_cf_name,top_cf_val,non_foot_cf_sum,bz_min,bz_min_name,L_box_bot,R_box_bot
10,0.2,-5.820766091346741e-10,-1.1823431123048067e-10,0.1913476288318634,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-6.811246233695556e-09,2.271040422385795e-08,-1.9620014429092407,3.564994415228284e-07,5.8106966349669165e-08,1.0351346446668686e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,1.9620014429092407,3.7574366729131725e-07,2.7843425414175726e-06,2.675435553101124e-07,0.0,0.0,0.0,0.0,pelvis,0.0,0,-0.18709774,left_ankle_roll_link,-0.20709774315357207,-0.20709592521190642
11,0.22,-5.820766091346741e-10,-1.1823431123048067e-10,0.14990031719207764,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.1281592549039487e-08,2.395837306323756e-08,-2.158200979232788,4.2146854184466065e-07,8.075674173824154e-08,1.0037719988531535e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,2.158200979232788,4.4071870775042044e-07,3.050786290259566e-06,3.2629452562105143e-07,0.0,0.0,0.0,0.0,pelvis,0.0,0,-0.22854505,left_ankle_roll_link,-0.24854505479335784,-0.24854325175285338
12,0.24,-3.4924596548080444e-10,-8.913048077374697e-11,0.1045290008187294,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.2697205953315915e-08,2.5579453222235315e-08,-2.354400396347046,4.7658426183261327e-07,9.029347580735703e-08,1.0564733798901216e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,2.354400396347046,4.964340973856451e-07,3.3705193800415145e-06,3.91007233702112e-07,0.0,0.0,0.0,0.0,pelvis,0.0,0,-0.27391633,left_ankle_roll_link,-0.2939163339138031,-0.29391454577445986
13,0.26,-3.4924596548080444e-10,-2.3646862246096134e-11,0.055233828723430634,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.3665783171745716e-08,2.7649598166590295e-08,-2.5505998134613037,5.220700245445187e-07,9.923414268087072e-08,1.1327490057055911e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,2.5505998134613037,5.433560090750689e-07,3.4770976071740733e-06,4.596163307724055e-07,0.0,0.0,0.0,0.0,pelvis,0.0,0,-0.32321152,left_ankle_roll_link,-0.3432115209102631,-0.34320970296859743
14,0.28,-3.4924596548080444e-10,9.276845958083868e-11,0.0020146071910858154,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.388062198515172e-08,3.034286066849745e-08,-2.7467992305755615,5.209820983509417e-07,9.784944410284879e-08,1.258388664382437e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,2.7467992305755615,5.448231377158663e-07,3.663608822535025e-06,5.314894906405243e-07,0.0,0.0,0.0,0.0,pelvis,0.0,0,-0.37643075,left_ankle_roll_link,-0.3964307498931885,-0.39642893195152284
15,0.3,-3.4924596548080444e-10,-3.1523086363449693e-09,-0.05512857437133789,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.4029634343160069e-08,3.280154814433445e-08,-2.9429986476898193,5.485119913828385e-07,9.96375888462353e-08,1.2136850102706376e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,2.9429986476898193,5.705465468963666e-07,3.876764822052792e-06,6.068931952540879e-07,0.0,0.0,0.0,0.0,pelvis,0.0,0,-0.43357393,left_ankle_roll_link,-0.4535739314556122,-0.45357211351394655
16,0.32,-3.4924596548080444e-10,4.18367562815547e-11,-0.11619580537080765,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.417864226027632e-08,3.67212642515824e-08,-3.139198064804077,5.405027536653506e-07,1.0321393517642719e-07,1.3931264675193233e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,3.139198064804077,5.676304795088072e-07,4.06327671953477e-06,6.862268264740123e-07,0.0,0.0,0.0,0.0,pelvis,0.0,0,-0.4946411,left_ankle_roll_link,-0.5146410953998566,-0.5146393072605133
17,0.34,-8.149072527885437e-10,-1.0368239600211382e-10,-0.1811869740486145,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.350808176425744e-08,4.0571414672285755e-08,-3.335397481918335,5.402234251050686e-07,9.725348348865737e-08,1.4693318917124998e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,3.335397481918335,5.682331902789883e-07,4.289754997444106e-06,7.700567721258267e-07,0.0,0.0,0.0,0.0,pelvis,0.0,0,-0.55963236,left_ankle_roll_link,-0.5796323609352112,-0.5796305131912232
18,0.36,-8.149072527885437e-10,-3.166860551573336e-09,-0.250102162361145,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.3806112697523076e-08,4.22140402633886e-08,-3.5315968990325928,5.954694302090502e-07,9.904162823204388e-08,1.499087858292114e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,3.5315968990325928,6.21985293491889e-07,4.5561996557808015e-06,8.588491482441896e-07,0.0,0.0,0.0,0.0,pelvis,0.0,0,-0.6285475,left_ankle_roll_link,-0.6485474896430969,-0.6485457611083985
19,0.38,-8.149072527885437e-10,1.9463186617940664e-10,-0.32294130325317383,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.6488312937212868e-08,4.355775828912556e-08,-3.7277963161468506,6.540868184856663e-07,1.121546659987871e-07,1.5908929640318092e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,3.7277963161468506,6.824350862189021e-07,4.955864824296441e-06,9.543028909320128e-07,0.0,0.0,0.0,0.0,pelvis,0.0,0,-0.7013867,left_ankle_roll_link,-0.7213866901397705,-0.721384961605072
20,0.4,-8.149072527885437e-10,1.3642420526593924e-10,-0.3997043967247009,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.8312521277152882e-08,4.460867231159682e-08,-3.9239957332611084,7.274052222783212e-07,1.2362862378267891e-07,1.7470948421305366e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,3.9239957332611084,7.582386274407327e-07,5.248953584668925e-06,1.0565510137894307e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-0.7781497,left_ankle_roll_link,-0.7981497240066528,-0.7981479954719544
21,0.42,-3.4924596548080444e-10,-1.6370904631912708e-11,-0.48039135336875916,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.898305512781917e-08,4.600947534072475e-08,-4.120196342468262,7.930635774755501e-07,1.2064847965120862e-07,1.8954536074033967e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,4.120196342468262,8.242774924838159e-07,5.621974651148776e-06,1.1653929732347024e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-0.85883665,left_ankle_roll_link,-0.8788366508483887,-0.8788349223136902
22,0.44,-3.4924596548080444e-10,4.9112713895738125e-11,-0.5650023818016052,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.8908558274688403e-08,5.032672589777576e-08,-4.316397666931152,7.846633138797188e-07,1.2303272001190635e-07,2.0200988615215465e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,4.316397666931152,8.195374334718508e-07,5.968351615592837e-06,1.281628669858037e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-0.9434477,left_ankle_roll_link,-0.9634477090835571,-0.9634459209442139
23,0.46,-3.4924596548080444e-10,2.0190782379359007e-10,-0.6535375714302063,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.7194899726291624e-08,5.4711495778292374e-08,-4.512598991394043,7.763000553495658e-07,1.0693953100826548e-07,2.0714026049972745e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,4.512598991394043,8.105460551632859e-07,6.341372682072688e-06,1.4051921652935562e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-1.0319829,left_ankle_roll_link,-1.0519828987121582,-1.0519809913635254
24,0.48,-3.4924596548080444e-10,1.2187229003757238e-10,-0.7459969520568848,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.4587148378097936e-08,5.896064791954814e-08,-4.708800315856934,7.754990747343982e-07,9.144228840796131e-08,2.1315899800811167e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,4.708800315856934,8.094425538729411e-07,6.581173238373594e-06,1.5349502291428507e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-1.1244422,left_ankle_roll_link,-1.144442219734192,-1.1444404315948487
25,0.5,-3.4924596548080444e-10,-4.547473508864641e-11,-0.8423799276351929,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.3618576488738654e-08,6.316582101817403e-08,-4.905001640319824,7.780323585393489e-07,8.786599892118829e-08,2.1721611176417355e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,4.905001640319824,8.125500698952237e-07,6.927550202817656e-06,1.6703035043974523e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-1.2208252,left_ankle_roll_link,-1.2408251953125,-1.2408232879638672
26,0.52,-1.7462298274040222e-09,1.2389136827550828e-08,-0.9426868557929993,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.2917922731503495e-08,6.583102418744602e-08,-5.101202964782715,7.832176720512507e-07,7.527769696480391e-08,2.448231839480286e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,5.101202964782715,8.240358511102386e-07,7.247283065225929e-06,1.8127844896298484e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-1.3211323,left_ankle_roll_link,-1.3411323022842407,-1.3411302757263184
27,0.54,-1.979060471057892e-09,2.8861904866062105e-08,-1.0469181537628174,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.1874803362843522e-08,6.70242314981806e-08,-5.2974042892456055,8.645964726383681e-07,6.93171600119058e-08,2.488465611349966e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,5.2974042892456055,9.023616485137609e-07,7.500406354665756e-06,1.9602946395025356e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-1.4253637,left_ankle_roll_link,-1.4453636598587036,-1.4453618717193604
28,0.56,-1.979060471057892e-09,2.8803697205148637e-08,-1.1550740003585815,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.068270272241989e-08,6.815808717419714e-08,-5.493605613708496,9.534072660244419e-07,5.501206601365993e-08,2.3540762583706965e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,5.493605613708496,9.835794116952457e-07,7.820141036063433e-06,2.113900109179667e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-1.5335195,left_ankle_roll_link,-1.5535195064544678,-1.5535177183151245
29,0.58,-1.0477378964424133e-09,2.8941940399818122e-08,-1.2671537399291992,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.1651277276314431e-08,6.931465890147592e-08,-5.689806938171387,1.0419388445370714e-06,5.501201627566843e-08,2.2468928762009455e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,5.689806938171387,1.067308858182514e-06,8.206487109418958e-06,2.2745332444173982e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-1.6455992,left_ankle_roll_link,-1.6655992460250855,-1.6655974578857422
30,0.6,-1.0477378964424133e-09,2.8985596145503223e-08,-1.3831570148468018,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.3141415955431057e-08,7.045553473972177e-08,-5.886008262634277,1.1306008218525676e-06,5.978034067766202e-08,2.1124570537267573e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,5.886008262634277,1.1517189477672218e-06,8.632800017949194e-06,2.443459152345895e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-1.7616025,left_ankle_roll_link,-1.781602520942688,-1.7816007328033447
31,0.62,-1.0477378964424133e-09,2.85999703919515e-08,-1.5030840635299683,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.3513951735433238e-08,7.161212067785527e-08,-6.082209587097168,1.2192629128549015e-06,6.454868639593769e-08,1.977916355144771e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,6.082209587097168,1.236887214872695e-06,9.059112926479429e-06,2.6209115731035126e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-1.8815296,left_ankle_roll_link,-1.9015295696258545,-1.9015277814865112
32,0.64,-1.280568540096283e-09,2.8614522307179868e-08,-1.6269354820251465,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.515305747545881e-08,7.277771629787821e-08,-6.278410911560059,1.3080367580187158e-06,6.812491903929185e-08,1.840989511947555e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,6.278410911560059,1.3226841701907688e-06,9.312236215919256e-06,2.8052243123966036e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-2.005381,left_ankle_roll_link,-2.0253811073303223,-2.0253791999816895
33,0.66,-1.280568540096283e-09,2.8716385713778436e-08,-1.75471031665802,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.5301985456517286e-08,7.406524105135759e-08,-6.474612236022949,1.3899929172112024e-06,6.812480535245413e-08,1.6957046966581402e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,6.474612236022949,1.401954136781569e-06,9.458781278226525e-06,2.993068619616679e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-2.1331558,left_ankle_roll_link,-2.1531558227539063,-2.1531541538238526
34,0.68,-1.0477378964424133e-09,2.85999703919515e-08,-1.886410117149353,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.8356498543425914e-08,7.525591882995286e-08,-6.67081356048584,1.4746310625923797e-06,8.183371846826049e-08,1.7124351359143475e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,6.67081356048584,1.4867945310470532e-06,9.725226846057922e-06,3.1849410788709065e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-2.2648556,left_ankle_roll_link,-2.2848556232452393,-2.2848537158966065
35,0.7000000000000001,-5.820766091346741e-10,2.8760041459463537e-08,-2.02203369140625,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.9623129787760263e-08,7.684297997911926e-08,-6.8670148849487305,1.5369552102129092e-06,9.137057332964105e-08,1.7232024163149617e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,6.8670148849487305,1.549281819279713e-06,9.965027857106179e-06,3.3819776490418008e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-2.400479,left_ankle_roll_link,-2.4204790782928467,-2.420477170944214
36,0.72,-3.4924596548080444e-10,4.1500243241898715e-08,-2.161581039428711,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-2.0964243674370664e-08,7.804723622939491e-08,-7.063216209411621,1.6258412642855546e-06,1.0150348828119604e-07,1.498961523793696e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,7.063216209411621,1.6358886796297156e-06,1.0231473424937576e-05,3.5844748254021397e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-2.5400264,left_ankle_roll_link,-2.5600264263153076,-2.560024518966675
37,0.74,3.4924596548080444e-10,5.654692358803004e-08,-2.3050527572631836,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.9250515848057148e-08,8.069755352835273e-08,-7.259417533874512,1.6389041093134438e-06,1.04013210489029e-07,1.5416132725931675e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,7.259417533874512,1.6494213923579082e-06,1.0431307600811124e-05,3.791869630731526e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-2.6834981,left_ankle_roll_link,-2.7034981441497803,-2.7034962368011475
38,0.76,1.1641532182693481e-10,5.797301128040999e-08,-2.452448606491089,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-1.9101506154584058e-08,8.350311730964677e-08,-7.455618858337402,1.6338373143298668e-06,1.075892868129813e-07,1.6850040651661402e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,7.455618858337402,1.6460231790915714e-06,1.07510422822088e-05,4.0040904423221946e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-2.830894,left_ankle_roll_link,-2.8508939933776856,-2.8508920860290528
39,0.78,8.149072527885437e-10,5.756555765401572e-08,-2.603766679763794,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-2.074064120449748e-08,8.628140335531498e-08,-7.651820182800293,1.6321982911904342e-06,1.2129841309160838e-07,1.8094168297011493e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,7.651820182800293,1.6466707393192337e-06,1.1030810128431767e-05,4.22250923293177e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-2.982212,left_ankle_roll_link,-3.0022120666503906,-3.002210159301758
40,0.8,5.820766091346741e-10,5.771835276391357e-08,-2.759010076522827,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-2.4093392170243533e-08,8.910951265761469e-08,-7.848021507263184,1.63223592153372e-06,1.4633252476414782e-07,1.9090670377863717e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,7.848021507263184,1.649864543651347e-06,1.1243966582696885e-05,4.445522790774703e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-3.1374555,left_ankle_roll_link,-3.157455463409424,-3.157453556060791
41,0.8200000000000001,-1.1641532182693481e-10,5.767469701822847e-08,-2.918177843093872,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-2.789319175633409e-08,9.207140294620331e-08,-8.044221878051758,1.6273373830699711e-06,1.7255865714105312e-07,1.9398113693114283e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,8.044221878051758,1.6479175428685267e-06,1.1457123036962003e-05,4.672800059779547e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-3.2966232,left_ankle_roll_link,-3.3166232299804688,-3.316621322631836
42,0.84,5.820766091346741e-10,5.754372978117317e-08,-3.081271171569824,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-3.199100007122979e-08,9.504782383373822e-08,-8.240419387817383,1.6225876606767997e-06,1.975926267050454e-07,1.9257717553955445e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,8.240419387817383,1.645879592615529e-06,1.167027949122712e-05,4.904341039946303e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-3.4597166,left_ankle_roll_link,-3.479716558456421,-3.479714651107788
43,0.86,5.820766091346741e-10,5.7616489357315004e-08,-3.248286008834839,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-3.5269263065629275e-08,9.800763933753842e-08,-8.436616897583008,1.6173722769963206e-06,2.2024227064321167e-07,2.0309306592025678e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,8.436616897583008,1.6448849464723025e-06,1.1883435945492238e-05,5.140143912285566e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-3.6267314,left_ankle_roll_link,-3.6467313957214356,-3.6467294883728028
44,0.88,5.820766091346741e-10,8.616734703537077e-08,-3.4192256927490234,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-3.7578960387918414e-08,1.0090695212738865e-07,-8.632814407348633,1.6138520777531085e-06,2.3752764377604763e-07,2.2103732533196307e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,8.632814407348633,1.6461456198157975e-06,1.2083270121365786e-05,5.3801777539774776e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-3.797671,left_ankle_roll_link,-3.81767107963562,-3.8176691722869873
45,0.9,-1.1641532182693481e-10,8.814640750642866e-08,-3.594089984893799,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-3.817503468894756e-08,1.066202273136696e-07,-8.829011917114258,1.5400162283185637e-06,2.381234622816919e-07,2.518154076369683e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,8.829011917114258,1.57853219207027e-06,1.2189848348498344e-05,5.623041943181306e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-3.9725354,left_ankle_roll_link,-3.9925353717803955,-3.9925334644317627
46,0.92,-1.1641532182693481e-10,8.800088835414499e-08,-3.772876501083374,5.946825497316066e-12,2.206052146513926e-10,1.9115872079700225e-13,1.0,-3.877117649153661e-08,1.1043922398812356e-07,-9.025209426879883,1.566297896715696e-06,2.399115430762322e-07,2.593218653146323e-07,6.814560049988273e-10,2.5279493885927435e-08,2.190517598790856e-11,1.0,9.025209426879883,1.6056445701906341e-06,1.2323071132414043e-05,5.8682380768004805e-06,0.0,0.0,0.0,0.0,pelvis,0.0,0,-4.151322,left_ankle_roll_link,-4.17132188796997,-4.1713199806213375
