frame,t,rz,pgz,lv_norm,av_norm,dof_pos_err_max,dof_vel_max,tau_max,tau_cmd_max,tau_sat,saturated_joints,L_fz,R_fz,non_foot_cf_sum,top_cf,top_cf_val,kneeL,kneeR,kneeL_vel,kneeR_vel,kneeL_tau,kneeR_tau,kneeL_tau_cmd,kneeR_tau_cmd,knee_hit,bz_min
10,0.2,0.39743560552597046,0.9822246469557285,1.6661077,11.517729,0.8062408566474915,36.09377670288086,72.0,154.04697,0.13636363636363635,"left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint",0.0,0.0,0,pelvis,0.0,0.9883710741996765,1.0102537870407104,36.07090759277344,36.010284423828125,72.0,49.033432,-153.3239,-154.04697,False,0.06152811
11,0.22,0.4046313464641571,0.9596023596823215,1.5354657,11.826558,0.6095629930496216,35.992835998535156,72.0,102.86277,0.22727272727272727,"left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,646.99347,0,right_ankle_roll_link,646.99347,0.39240729808807373,0.4510969817638397,-33.432281494140625,-23.427453994750977,-72.0,-72.0,102.86277,68.99879,False,0.03142395
12,0.24,0.3998197019100189,0.9612652994692326,1.8174609,9.593539,0.9341050386428833,36.15518569946289,72.0,160.75037,0.13636363636363635,"left_knee_joint,right_hip_roll_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,1.0820914506912231,1.1568228006362915,36.047183990478516,33.34996032714844,72.0,68.99879,-160.75037,-157.79152,False,0.06112786
13,0.26,0.41019853949546814,0.8901178166270256,2.5044942,15.989518,0.6665982007980347,37.834442138671875,72.0,94.53505,0.2727272727272727,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,342.3786,0,right_ankle_roll_link,342.3786,0.5091588497161865,0.6794724464416504,-33.76974868774414,-18.01250648498535,-72.0,-72.0,94.53505,34.48391,False,0.031090606
14,0.28,0.40257528424263,0.9031807035207748,1.8098651,7.468458,1.0720608234405518,36.17456817626953,72.0,182.03787,0.13636363636363635,"left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint",0.0,0.0,0,pelvis,0.0,1.1850231885910034,1.3612831830978394,36.05825424194336,35.97979736328125,72.0,34.48391,-169.0181,-182.03787,False,0.07713486
15,0.3,0.4211472272872925,0.744131326675415,2.5608122,17.585375,0.8469843864440918,36.72368621826172,72.0,90.680244,0.2727272727272727,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.6226004958152771,0.7850768566131592,-35.509925842285156,-31.237951278686523,-72.0,-72.0,90.680244,65.71188,False,0.041655906
16,0.32,0.3976942300796509,0.7548994868993759,2.4360385,11.06906,1.2023574113845825,36.176761627197266,72.0,188.49992,0.09090909090909091,"left_knee_joint,right_hip_roll_joint",0.0,0.0,0,pelvis,0.0,1.2659845352172852,1.4491549730300903,36.06462478637695,35.79056930541992,72.0,65.71188,-175.51413,-188.49992,False,0.08660962
17,0.34,0.4154382348060608,0.5702138543128967,2.20243,20.4806,0.7737857103347778,37.02062225341797,72.0,79.22485,0.2727272727272727,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.7182543873786926,0.8778699040412903,-34.24223327636719,-30.762622833251953,-72.0,-72.0,79.22485,56.86246,False,0.070001975
18,0.36,0.3729691505432129,0.573442816734314,3.3396585,13.910688,1.2418891191482544,36.05952835083008,72.0,193.0141,0.09090909090909091,"left_knee_joint,right_hip_roll_joint",0.0,0.0,0,pelvis,0.0,1.3732020854949951,1.5375540256500244,36.03750991821289,34.93798828125,72.0,56.86246,-184.0102,-193.0141,False,0.14465456
19,0.38,0.37634631991386414,0.4446812868118286,2.3598058,25.493671,1.01165771484375,36.524147033691406,72.0,75.08216,0.3181818181818182,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.8224520087242126,0.9616479277610779,-35.307064056396484,-35.77167892456055,-72.0,-72.0,74.083534,65.18738,False,0.17536625
20,0.4,0.3422898054122925,0.3090823292732239,3.671684,13.605144,1.1049365997314453,36.085975646972656,72.0,194.67636,0.09090909090909091,"left_hip_roll_joint,left_knee_joint",0.0,0.0,0,pelvis,0.0,1.4696226119995117,1.5399888753890991,36.085975646972656,35.427146911621094,72.0,65.18738,-191.86923,-194.67636,False,0.20280573
21,0.42,0.3440268337726593,0.1234312653541565,1.377589,19.63865,0.5765094757080078,36.788169860839844,72.0,72.65161,0.2727272727272727,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.9448516368865967,1.0115617513656616,-34.75315856933594,-33.693458557128906,-72.0,-72.0,62.629856,54.959618,False,0.23846465
22,0.44,0.2987860143184662,0.08121222257614136,4.2324557,11.1045,1.1423747539520264,36.10517120361328,72.0,198.60507,0.045454545454545456,left_hip_roll_joint,0.0,0.0,0,pelvis,0.0,1.5480737686157227,1.5774270296096802,35.00676345825195,35.738365173339844,62.629856,54.959618,-194.90768,-198.60507,False,0.26888433
23,0.46,0.29392433166503906,-0.12925517559051514,0.71278065,20.022171,0.646162748336792,36.58300018310547,72.0,61.30007,0.3181818181818182,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,1.0233031511306763,1.0485626459121704,-36.07072830200195,-33.836727142333984,-72.0,-72.0,60.30645,52.429348,False,0.22232494
24,0.48,0.2649479806423187,-0.26036882400512695,3.959716,4.730445,1.1822609901428223,36.13777542114258,61.30007,202.52823,0.0,,0.0,0.0,0,pelvis,0.0,1.5402456521987915,1.617313265800476,36.048095703125,35.98244857788086,60.30645,52.429348,-197.40543,-202.52823,False,0.169112
25,0.5,0.261859267950058,-0.5233463048934937,0.74750984,23.076807,0.6481776237487793,36.802921295166016,72.0,56.994987,0.3181818181818182,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,1.0375757217407227,1.083229899406433,-35.347511291503906,-34.17563247680664,-72.0,-72.0,56.994987,50.67269,False,0.071618184
26,0.52,0.214212104678154,-0.5776475667953491,4.949853,9.102688,1.2316234111785889,36.2480583190918,56.994987,203.86682,0.0,,0.0,0.0,0,pelvis,0.0,1.6013284921646118,1.6666756868362427,36.10765838623047,35.1123161315918,56.994987,50.67269,-202.47073,-203.86682,False,0.018475398
27,0.54,0.19658759236335754,-0.5926859378814697,1.6769085,13.946876,0.7174451351165771,36.349945068359375,72.0,61.075157,0.36363636363636365,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,2561.453369140625,torso_link,2561.4534,1.1419265270233154,1.0949978828430176,-35.9725456237793,-35.69692611694336,-72.0,-72.0,50.522022,54.295128,False,0.0021261238
28,0.56,0.20198184251785278,-0.5900557041168213,1.8992733,12.149764,1.1739784479141235,36.04597854614258,61.075157,201.9173,0.0,,0.0,0.0,0,pelvis,0.0,1.534211277961731,1.6090307235717773,35.216434478759766,35.999671936035156,50.522022,54.295128,-194.4277,-201.9173,False,0.003036525
29,0.58,0.2199513167142868,-0.6796520948410034,1.6544265,14.744634,0.7422682046890259,36.66382598876953,72.0,60.554745,0.22727272727272727,"left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,1.1667495965957642,1.0964148044586182,-35.91303253173828,-33.70045852661133,-72.0,-72.0,48.357643,48.192375,False,-0.0028717164
30,0.6,0.19590233266353607,-0.5543688535690308,3.213652,16.5396,1.2653859853744507,36.17496871948242,60.554745,206.5882,0.0,,0.0,0.0,0,pelvis,0.0,1.6352431774139404,1.7004382610321045,35.987274169921875,35.119102478027344,48.357643,48.192375,-204.82277,-206.5882,False,-0.0009015389
31,0.62,0.2030695229768753,-0.6129482984542847,2.1043158,16.363546,0.7989697456359863,36.509769439697266,72.0,61.861805,0.3181818181818182,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,1.2234511375427246,1.1581571102142334,-36.07412338256836,-34.37295150756836,-72.0,-72.0,44.304787,45.270462,False,-0.007875064
32,0.64,0.18286478519439697,-0.4869898557662964,3.1737823,16.96268,1.2787011861801147,36.16817855834961,61.861805,208.45367,0.0,,0.0,0.0,0,pelvis,0.0,1.6806682348251343,1.7137534618377686,35.986244201660156,35.256378173828125,44.304787,45.270462,-208.45367,-208.06523,False,-0.0048123114
33,0.66,0.1912776529788971,-0.5472908020019531,2.1299412,14.710134,0.8371610641479492,36.501365661621094,72.0,60.124577,0.3181818181818182,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,1.2616424560546875,1.1800222396850586,-36.09996032714844,-34.33536911010742,-72.0,-72.0,41.326996,43.40851,False,-0.011871003
34,0.68,0.17427679896354675,-0.4198106527328491,3.2111428,17.398552,1.2883470058441162,36.17005157470703,60.124577,208.99962,0.0,,0.0,0.0,0,pelvis,0.0,1.6822532415390015,1.72339928150177,36.000244140625,35.31061935424805,41.326996,43.40851,-208.62248,-208.99962,False,-0.008583274
35,0.7000000000000001,0.1842236965894699,-0.49612951278686523,1.8814368,15.800622,0.833487868309021,36.62618637084961,72.0,64.29025,0.3181818181818182,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,1.2579692602157593,1.1931766271591187,-36.018898010253906,-34.67122268676758,-72.0,-72.0,41.377663,43.363724,False,-0.0148664545
36,0.72,0.15951240062713623,-0.34570133686065674,3.295852,19.475061,1.2903478145599365,36.04042434692383,64.29025,209.61693,0.0,,0.0,0.0,0,pelvis,0.0,1.7148292064666748,1.7114542722702026,35.21178436279297,35.834922790527344,41.377663,43.363724,-208.86319,-209.61693,False,-0.01476921
37,0.74,0.1668679118156433,-0.4264545440673828,2.0724208,12.291461,0.8702304363250732,36.44954299926758,72.0,61.97717,0.3181818181818182,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,1.2947118282318115,1.1938021183013916,-36.090003967285156,-34.592010498046875,-72.0,-72.0,38.651573,43.076042,False,-0.022941485
38,0.76,0.14905154705047607,-0.2705528736114502,3.081505,17.575201,1.294440746307373,36.1344108581543,61.97717,208.79996,0.0,,0.0,0.0,0,pelvis,0.0,1.6682413816452026,1.7294930219650269,35.91939926147461,35.08156204223633,38.651573,43.076042,-207.259,-208.79996,False,-0.023064561
39,0.78,0.15917909145355225,-0.37285804748535156,1.898523,15.012161,0.829943060874939,36.77512741088867,72.0,59.70375,0.3181818181818182,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,1.2544244527816772,1.1982638835906982,-35.98848342895508,-34.35643768310547,-72.0,-72.0,41.570007,42.012383,False,-0.029690802
40,0.8,0.13369716703891754,-0.2186133861541748,3.3724096,18.96056,1.2907638549804688,36.14399719238281,59.70375,210.17245,0.0,,0.0,0.0,0,pelvis,0.0,1.704939842224121,1.7258161306381226,35.91192626953125,35.13780212402344,41.570007,42.012383,-210.17245,-208.67451,False,-0.035612486
41,0.8200000000000001,0.1384127140045166,-0.2995554208755493,1.9901681,12.690101,0.868982195854187,36.48686981201172,72.0,56.83501,0.3181818181818182,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,1.2934635877609253,1.2022552490234375,-36.104732513427734,-34.67313766479492,-72.0,-72.0,38.795616,42.643173,False,-0.04355736
42,0.84,0.12146838009357452,-0.1476961374282837,3.82651,20.749155,1.2893401384353638,36.170963287353516,56.83501,210.80116,0.0,,279.87888,0.0,0,left_ankle_roll_link,279.87888,1.5761648416519165,1.7243924140930176,30.220300674438477,35.88465118408203,38.795616,42.643173,-182.79558,-210.80116,False,-0.040756885
43,0.86,0.11567269265651703,-0.17699122428894043,1.3270183,13.975646,0.7401280403137207,36.81147384643555,72.0,72.690384,0.2727272727272727,"left_hip_pitch_joint,left_hip_roll_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,1.0692856311798096,1.1751803159713745,-36.00163269042969,-33.854366302490234,-72.0,-72.0,56.42056,42.35285,False,-0.02779634
44,0.88,0.09369640797376633,-0.08012998104095459,4.277177,24.526937,1.269818902015686,25.318056106567383,72.0,177.53967,0.045454545454545456,left_hip_yaw_joint,1804.0039,0.0,0,left_ankle_roll_link,1804.0039,1.4712152481079102,1.7048711776733398,0.36813414096832275,25.318056106567383,56.42056,42.35285,-84.84311,-177.53967,False,-0.028591406
45,0.9,0.08499179035425186,-0.054676055908203125,1.9086844,5.404144,0.6754813194274902,36.65742111206055,72.0,81.90703,0.22727272727272727,"left_hip_pitch_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.7752968072891235,1.110533595085144,-36.65742111206055,-32.93584060668945,-72.0,-72.0,81.90703,44.76902,False,-0.020186476
46,0.92,0.050610918551683426,0.11980688571929932,5.275793,42.099796,1.232992172241211,36.76069259643555,72.0,199.67851,0.045454545454545456,left_knee_joint,912.14343,0.0,0,left_ankle_roll_link,912.14343,1.0716774463653564,1.6680444478988647,14.33493709564209,33.67971420288086,72.0,44.76902,-94.780495,-199.67851,False,-0.018120307
47,0.9400000000000001,0.05223686248064041,0.1279306411743164,3.865137,18.13021,0.6189848184585571,36.58065414428711,72.0,113.12234,0.3181818181818182,"left_hip_pitch_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_yaw_joint",0.0,291.09595,148.50567388534546,right_ankle_roll_link,291.09595,0.3822266459465027,1.054037094116211,-36.58065414428711,-31.41519546508789,-72.0,-72.0,113.12234,44.726807,False,-0.0022986904
48,0.96,0.036719657480716705,0.17495083808898926,4.866421,35.86242,1.1950312852859497,36.016136169433594,72.0,200.30759,0.13636363636363635,"left_hip_yaw_joint,left_knee_joint,waist_yaw_joint",508.185,0.0,987.39453125,left_ankle_roll_link,508.185,0.9812570214271545,1.6300835609436035,25.801624298095703,34.90169906616211,72.0,44.726807,-121.94693,-200.30759,False,0.00729651
49,0.98,0.052717018872499466,0.0716550350189209,4.0515776,18.509678,0.6538841724395752,36.32878875732422,72.0,114.223175,0.3181818181818182,"left_hip_pitch_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint,waist_yaw_joint",0.0,0.0,0,pelvis,0.0,0.35707637667655945,1.0882976055145264,-36.27692794799805,-35.30329895019531,-72.0,-72.0,114.223175,53.65027,False,0.009577177
50,1.0,0.05159148573875427,0.043512046337127686,3.7615826,27.64474,1.1659152507781982,36.86979675292969,72.0,197.23123,0.09090909090909091,"left_knee_joint,waist_yaw_joint",0.0,0.0,351.1418762207031,torso_link,351.14188,0.9652725458145142,1.600967526435852,36.86979675292969,34.65266799926758,72.0,53.65027,-153.87268,-197.23123,False,0.02135273
51,1.02,0.08872698247432709,-0.09733450412750244,3.7665687,18.673124,0.6653715968132019,36.712562561035156,72.0,108.99685,0.22727272727272727,"left_hip_yaw_joint,left_knee_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.4306949973106384,1.0674676895141602,-36.497982025146484,-36.05426025390625,-72.0,-72.0,108.99685,57.56955,False,0.04128554
52,1.04,0.07255744934082031,-0.0197908878326416,4.364869,15.051708,1.1725624799728394,36.746498107910156,72.0,201.14886,0.045454545454545456,left_knee_joint,0.0,0.0,0,pelvis,0.0,1.1132398843765259,1.6076147556304932,36.746498107910156,35.781288146972656,72.0,57.56955,-165.34018,-201.14886,False,0.043181434
53,1.06,0.10536334663629532,-0.1915285587310791,3.837638,22.534403,0.7187883853912354,36.48699951171875,72.0,97.988945,0.3181818181818182,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.5678820013999939,1.0665656328201294,-36.48699951171875,-36.08052444458008,-72.0,-72.0,97.988945,57.72051,False,0.019532545
54,1.08,0.10283512622117996,-0.17477107048034668,4.416339,14.7242,1.1498467922210693,36.55632400512695,72.0,199.94058,0.045454545454545456,left_knee_joint,0.0,0.0,0,pelvis,0.0,1.2482045888900757,1.5848990678787231,36.55632400512695,35.98427963256836,72.0,57.72051,-175.56683,-199.94058,False,0.02165474
55,1.1,0.14286227524280548,-0.34878814220428467,3.9460766,19.271776,0.9591924548149109,36.97226333618164,72.0,87.97673,0.3181818181818182,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.6992594003677368,1.0364569425582886,-36.65298843383789,-33.58576202392578,-72.0,-72.0,87.97673,52.644913,False,0.0072870525
56,1.12,0.1417534351348877,-0.3113163709640503,4.486576,16.297564,1.183264136314392,36.594215393066406,72.0,200.08052,0.09090909090909091,"left_knee_joint,right_hip_roll_joint",0.0,0.0,0,pelvis,0.0,1.3232645988464355,1.618316411972046,36.594215393066406,35.13979721069336,72.0,52.644913,-181.6853,-200.08052,False,0.016566483
57,1.1400000000000001,0.1748068928718567,-0.4444582462310791,3.5568604,20.829382,0.6129534244537354,37.318843841552734,72.0,79.19108,0.3181818181818182,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.7999913096427917,1.0480057001113892,-36.41062545776367,-33.28437042236328,-72.0,-72.0,79.19108,50.816837,False,-0.014482522
58,1.16,0.1617743968963623,-0.35604000091552734,3.7920625,13.8675,1.1989790201187134,36.60645294189453,72.0,198.66531,0.045454545454545456,left_knee_joint,0.0,0.0,0,pelvis,0.0,1.3967934846878052,1.6340312957763672,36.60645294189453,34.249000549316406,72.0,50.816837,-187.60432,-198.66531,False,0.0022049304
59,1.18,0.17288821935653687,-0.37394487857818604,3.6688685,25.127283,0.7542744874954224,36.72256088256836,72.0,70.02212,0.3181818181818182,"left_hip_pitch_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,0.9391697645187378,1.0440261363983154,-36.43174743652344,-36.041015625,-72.0,-72.0,68.12017,59.405136,False,-0.017828336
60,1.2,0.17582838237285614,-0.45322489738464355,2.0824885,3.1982567,1.135049819946289,36.4941291809082,70.02212,198.98071,0.045454545454545456,left_hip_roll_joint,0.0,0.0,0,pelvis,0.0,1.4812012910842896,1.5701020956039429,36.4941291809082,36.05890655517578,68.12017,59.405136,-194.01999,-198.98071,False,-0.017726878
61,1.22,0.18749888241291046,-0.46396732330322266,4.2394853,23.08875,0.7303600311279297,37.19310760498047,72.0,69.36801,0.2727272727272727,"left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,1.154841423034668,1.0208489894866943,-36.27915573120117,-34.55309295654297,-72.0,-72.0,50.40866,56.79554,False,-0.030656219
62,1.24,0.16200239956378937,-0.3815011978149414,2.4769104,17.616625,1.188228964805603,36.35667037963867,69.36801,204.12833,0.045454545454545456,left_hip_roll_joint,0.0,0.0,0,pelvis,0.0,1.6127103567123413,1.583897352218628,36.35667037963867,35.59075927734375,50.40866,56.79554,-204.12833,-198.67989,False,-0.017806126
63,1.26,0.1622806191444397,-0.3567326068878174,4.5302496,19.089468,0.8132312297821045,37.16093063354492,72.0,58.227966,0.3181818181818182,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,1.2377126216888428,1.0178478956222534,-36.51161575317383,-34.950538635253906,-72.0,-72.0,44.47635,58.227966,False,-0.017006736
64,1.28,0.1337486356496811,-0.2647237777709961,2.6006455,13.694207,1.1739948987960815,36.60246276855469,58.227966,200.87592,0.0,,0.0,0.0,0,pelvis,0.0,1.524304986000061,1.6090471744537354,36.60246276855469,35.6521110534668,44.47635,58.227966,-197.79327,-200.87592,False,-0.0021539433
65,1.3,0.13314776122570038,-0.24759125709533691,4.4793434,21.746016,0.6886221170425415,36.90333938598633,72.0,61.267067,0.3181818181818182,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,0,pelvis,0.0,1.1131035089492798,1.0192646980285645,-36.33412170410156,-36.0013542175293,-72.0,-72.0,53.912598,61.267067,False,-0.012694887
66,1.32,0.10169559717178345,-0.15092217922210693,3.160731,14.258927,1.1567269563674927,36.43006134033203,61.267067,201.82834,0.0,,0.0,0.0,0,pelvis,0.0,1.581208348274231,1.5787155628204346,36.43006134033203,36.01911163330078,53.912598,61.267067,-201.82834,-199.5504,False,0.006531529
67,1.34,0.10722853243350983,-0.16916382312774658,3.9608264,17.227604,0.8019297122955322,36.780914306640625,72.0,63.952477,0.3181818181818182,"left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,429.815185546875,torso_link,429.8152,1.2264111042022705,1.0031663179397583,-36.780914306640625,-34.15416717529297,-72.0,-72.0,46.18837,57.01338,False,0.0040045865
68,1.36,0.09453468024730682,-0.15212297439575195,3.3499417,8.454767,1.152529239654541,36.613101959228516,63.952477,199.18301,0.0,,0.0,0.0,0,pelvis,0.0,1.4578707218170166,1.5875815153121948,36.613101959228516,35.660221099853516,46.18837,57.01338,-192.51045,-199.18301,False,0.025267757
69,1.3800000000000001,0.11034750193357468,-0.1729811429977417,3.14243,24.152052,0.7036664485931396,37.131874084472656,72.0,73.18846,0.22727272727272727,"left_hip_pitch_joint,left_knee_joint,right_hip_pitch_joint,right_hip_yaw_joint,right_knee_joint",0.0,0.0,212.31594848632812,torso_link,212.31595,1.128147840499878,1.0067923069000244,-36.364070892333984,-33.476295471191406,-72.0,-72.0,52.798893,54.689682,False,0.009308504
70,1.4000000000000001,0.06739908456802368,-0.041040658950805664,4.7654734,17.11826,1.1573320627212524,36.527488708496094,72.0,200.87996,0.045454545454545456,left_hip_roll_joint,0.0,0.0,0,pelvis,0.0,1.5657000541687012,1.5923843383789062,36.527488708496094,35.75289535522461,52.798893,54.689682,-200.87996,-199.84525,False,0.035726164
