frame,t,rx,ry,rz,qx,qy,qz,qw,rlv_x,rlv_y,rlv_z,rav_x,rav_y,rav_z,roll,pitch,yaw,pgz,lv_norm,av_norm,dof_vel_max,dof_pos_err_max,tau_max,tau_sat_ratio,L_fz_norm,R_fz_norm,top_cf_name,top_cf_val,non_foot_cf_sum,bz_min,bz_min_name,L_box_bot,R_box_bot
41,0.8200000000000001,0.14252810180187225,-0.05794130265712738,0.11996512860059738,-0.3574262261390686,-0.709117591381073,-0.30890387296676636,0.5234281420707703,-0.011757485568523407,0.9931027889251709,0.7041042447090149,-0.7805363535881042,-9.249700546264648,-3.26588773727417,166.24822075264447,-74.40049665741955,136.9593035440774,-0.26120253107622204,1.217437505722046,9.840336799621582,37.623294830322266,1.4848641157150269,36.0,0.36363636363636365,0.0,115.97065,torso_link,209.279,209.2790069580078,0.018856151,right_shoulder_roll_link,0.2290820735692978,0.04540044397115707
42,0.84,0.15231609344482422,-0.05094756558537483,0.11449620127677917,-0.4253506660461426,-0.6701986193656921,-0.27997836470603943,0.5399284362792969,0.6486093997955322,-0.32499679923057556,-1.0373259782791138,-0.9935349225997925,12.061135292053223,-3.4937076568603516,-162.09996724644694,-74.13249992804408,101.62796517429452,-0.260178757011154,1.265844464302063,12.596193313598633,36.22577667236328,1.2535839080810547,36.0,0.36363636363636365,0.0,0.0,pelvis,0.0,0,0.0255395,left_shoulder_roll_link,0.21706988990306855,0.08382068157196045
43,0.86,0.1438164860010147,-0.05259956791996956,0.10864603519439697,-0.42897143959999084,-0.656042218208313,-0.31491953134536743,0.5351800918579102,-0.4973104000091553,-0.0447515994310379,0.46712544560432434,6.239198684692383,-10.891993522644043,-0.8642390370368958,-168.64438190373664,-76.503563755066,104.67670658490742,-0.2288157761283447,0.6837590932846069,12.582131385803223,35.606624603271484,1.4646035432815552,36.0,0.2727272727272727,0.0,0.0,torso_link,254.35634,254.35633850097656,0.020439811,left_shoulder_roll_link,0.235094051361084,0.11870343565940857
44,0.88,0.16010960936546326,-0.0463314950466156,0.12806805968284607,-0.4194280505180359,-0.6693210005760193,-0.19547788798809052,0.5812726616859436,0.5731197595596313,-0.2466292381286621,0.6785926222801208,0.3747856318950653,3.7510111331939697,14.308242797851562,-137.64572915340085,-70.40621219655493,85.2798473246353,-0.24782098274688735,0.9218352437019348,14.79649829864502,36.203575134277344,1.1107264757156372,36.0,0.36363636363636365,0.0,0.0,pelvis,0.0,0,0.02829329,left_shoulder_roll_link,0.198597412109375,0.15991554737091065
45,0.9,0.15739814937114716,-0.046380214393138885,0.13178201019763947,-0.3944943845272064,-0.6968823075294495,-0.2609303295612335,0.539114773273468,0.05978602170944214,-0.03918647766113281,-0.14763492345809937,7.945328235626221,-14.543749809265137,-3.7736916542053223,-167.68528401684665,-73.19022914333053,111.81306565320982,-0.28254153994213915,0.1640305370092392,16.996753692626953,36.02654266357422,1.4325321912765503,36.0,0.3181818181818182,0.0,0.0,pelvis,0.0,0,0.031572238,left_shoulder_roll_link,0.16929144740104676,0.18052628219127656
46,0.92,0.17540045082569122,-0.04899578541517258,0.12926344573497772,-0.4579536020755768,-0.6363543272018433,-0.1486225724220276,0.6026964783668518,0.6757370233535767,-0.8175114989280701,-0.4475487768650055,-1.245120644569397,15.52326774597168,6.691898822784424,-122.29386016699112,-64.57946576378116,70.12582801043474,-0.22933666280501264,1.1511930227279663,16.950035095214844,36.12799072265625,1.0386571884155273,36.0,0.36363636363636365,0.0,0.0,pelvis,0.0,0,0.042656053,left_shoulder_roll_link,0.13979407727718354,0.2284029680490494
47,0.9400000000000001,0.17482154071331024,-0.05784101039171219,0.11472786962985992,-0.4334525763988495,-0.6465618014335632,-0.22646082937717438,0.5854845643043518,0.14443787932395935,-0.2172154039144516,-0.5983379483222961,10.887598991394043,-18.50172996520996,-2.3734700679779053,-134.6143560725176,-72.4442619415514,78.26522833174198,-0.2118465981196298,0.652727484703064,21.59831428527832,35.763126373291016,1.4630793333053589,36.0,0.3181818181818182,0.0,0.0,pelvis,0.0,0,0.04020965,left_shoulder_roll_link,0.10714438140392303,0.24864027976989747
48,0.96,0.193010613322258,-0.05851244181394577,0.1127539649605751,-0.5057514309883118,-0.5873324275016785,-0.10929520428180695,0.6223429441452026,0.8814210891723633,-0.7992926239967346,-0.6359553337097168,-3.9734740257263184,17.693408966064453,6.578461170196533,-111.90396325506622,-57.309123465260804,58.00280651503832,-0.20148778068347895,1.3491519689559937,19.290447235107422,36.06963348388672,1.1257463693618774,36.0,0.36363636363636365,0.0,0.0,pelvis,0.0,0,0.03413129,right_shoulder_roll_link,0.08004769265651702,0.282415132522583
49,0.98,0.19650335609912872,-0.06865961849689484,0.09152185171842575,-0.4839755892753601,-0.5975326895713806,-0.18686716258525848,0.6113943457603455,0.21828395128250122,-0.332985520362854,-0.8026083111763,14.262426376342773,-16.090913772583008,-4.695390701293945,-116.35502430114609,-65.7182777072421,58.30257313729776,-0.18255537224167995,0.8959394097328186,22.008657455444336,36.0271110534668,1.5294471979141235,36.0,0.2727272727272727,0.0,0.0,torso_link,294.6936,294.693603515625,0.031291228,left_shoulder_roll_link,0.0805379557609558,0.29504732370376585
50,1.0,0.21678432822227478,-0.06902793049812317,0.09281903505325317,-0.5586901903152466,-0.5304476022720337,-0.07322520762681961,0.6333471536636353,0.5989898443222046,-0.35956788063049316,0.07219478487968445,-10.675987243652344,11.135418891906738,-2.4659693241119385,-106.53366092244363,-48.914991420238444,49.531654300868034,-0.18701877502127218,0.7023460865020752,15.622267723083496,29.451513290405273,1.2600539922714233,36.0,0.36363636363636365,450.6812,0.0,left_ankle_roll_link,450.6812,0,0.03430051,left_shoulder_roll_link,0.0803613993525505,0.3263512063026428
