frame,t,rz,pgz,lv_norm,av_norm,dof_vel_max,dof_pos_err_max,tau_max,tau_norm,top_cf_name,top_cf_val,non_foot_cf_sum,apparent_force_norm,wrote_act
25,0.5,0.07519377022981644,0.6670805047764556,0.81934917,1.61379,5.429919242858887,2.954330825805664,0.0,0.0,pelvis,35.24246,70.48491668701172,150.90164,True
26,0.52,0.060639847069978714,0.6826216951163991,0.86165214,1.1048987,5.9372663497924805,2.9534358024597167,0.0,0.0,pelvis,9.923061,19.846123218536377,64.59654,True
27,0.54,0.04439837858080864,0.6957403603804366,0.91727036,1.4753201,8.516481399536133,2.9503089427947997,0.0,0.0,pelvis,331.42993,662.8598899841309,101.11031,True
28,0.56,0.027163442224264145,0.7046075231927966,0.9838743,1.1075821,8.981225967407227,2.949999952316284,0.0,0.0,pelvis,0.0,0,96.39337,True
29,0.58,0.007513854652643204,0.7120529352576386,0.2384394,5.226892,17.321693420410156,2.9386457443237304,0.0,0.0,pelvis,2142.378,4284.755859375,819.2493,True
30,0.6,0.007555857300758362,0.6987853255852992,0.17436187,4.195814,22.034055709838867,2.9328075885772704,0.0,0.0,pelvis,60.042427,120.08485412597656,149.5576,True
31,0.62,0.009773153811693192,0.6683579669114503,0.12411298,4.465573,17.20372772216797,2.7786232471466064,0.0,0.0,pelvis,70.75777,141.5155372619629,157.14293,True
32,0.64,0.015638481825590134,0.6247855008993134,0.2534166,2.8880372,18.00000762939453,2.7869476318359374,0.0,0.0,pelvis,14.249711,28.499422073364258,110.45169,True
33,0.66,0.01694393903017044,0.5819205372146692,0.28796068,2.750663,9.311867713928223,2.88927640914917,0.0,0.0,pelvis,15.614663,31.229326248168945,163.04811,True
34,0.68,0.014833977445960045,0.5363341893620419,0.3405314,3.5154116,8.911503791809082,2.9543036460876464,0.0,0.0,pelvis,46.025856,92.05171394348145,101.63593,True
35,0.7000000000000001,0.014899654313921928,0.4719530923946521,0.19157238,4.482782,8.379865646362305,2.913526439666748,0.0,0.0,pelvis,81.03124,174.69185829162598,134.92795,True
