frame,time_s,left_foot_x,left_foot_y,left_foot_z,left_foot_xy_drift_from_0p5,left_foot_z_delta_from_0p5,left_foot_speed,left_foot_speed_xy,left_foot_speed_z,left_foot_roll,left_foot_pitch,left_foot_yaw,left_foot_rot_drift_deg,left_foot_contact_patch_min_z,right_foot_z,right_foot_contact_patch_min_z,root_vx,root_vy,root_vz,root_speed,root_roll,root_pitch,root_yaw,root_height,root_rel_left_foot_x_world,root_rel_left_foot_y_world,root_rel_left_foot_x_local,root_rel_left_foot_y_local,com_x,com_y,com_z,com_rel_left_foot_x_world,com_rel_left_foot_y_world,com_rel_left_foot_x_local,com_rel_left_foot_y_local
35,0.7,-0.09967715293169022,0.0844658762216568,0.0082988440990448,0.0006846801261417568,0.001993410289287567,0.017728019505739212,0.01597527042031288,0.007685925345867872,0.035253523573037154,-0.1500601991746462,0.7770439712774713,2.017483848102891,-0.02969172350736011,0.193312868475914,0.14727955711387591,0.0495121031999588,0.0017258822917938232,0.0004787821089848876,0.04954449087381363,-0.2026566013571666,-0.05989186301801408,0.703709543240041,0.7782912850379944,0.08497388660907745,-0.023986108601093292,0.04376701904626101,-0.07668339360696043,0.048837184189174994,0.059628864217281766,0.721139221506968,0.1485143371208652,-0.024837012004375034,0.08847405103679543,-0.1218430457141235
36,0.72,-0.0994298979640007,0.08399808406829834,0.008499674499034882,0.0002192085376009345,0.002194240689277649,0.021984750404953957,0.018902990967035294,0.011225249618291855,0.03329738188559083,-0.14772632017627219,0.7823816218086892,2.0947762814566038,-0.02933982205584986,0.18667258322238922,0.14159837750907828,0.04327511787414551,-0.006034038960933685,-0.0008482545963488519,0.04370200261473656,-0.19906851967914851,-0.05686314849082108,0.7028456486896125,0.7783015370368958,0.08581322431564331,-0.02307404950261116,0.04459535216940601,-0.07686075586918542,0.04873420315159082,0.06009817382220874,0.7204888263481468,0.14816410111559153,-0.023899910246089597,0.08823466715107374,-0.12140201844245259
37,0.74,-0.09931039065122604,0.08352573215961456,0.00888158194720745,0.0004467539256438613,0.002576148137450218,0.024634668603539467,0.020376678556203842,0.013844055123627186,0.03128849193012263,-0.14483816431185192,0.7867734756180367,2.255097294905829,-0.028780276966377985,0.17637334764003754,0.13220704043841147,0.03006790764629841,-0.020538320764899254,-0.002004908164963126,0.036468084901571274,-0.19369004652688498,-0.051460052553740976,0.7028062387487222,0.7782636284828186,0.08710282295942307,-0.02164960280060768,0.04617661115792064,-0.07696315775028255,0.04853389043297154,0.06122602781148154,0.7194219502134253,0.1478442810841976,-0.022299704348133026,0.08860787388037163,-0.12043194322818812
38,0.76,-0.09906429052352905,0.08299720287322998,0.009184801951050758,0.0009761948022060096,0.0028793681412935257,0.025487245991826057,0.02026623860001564,0.015455720014870167,0.030887226337226334,-0.14225315393257776,0.792644805167104,2.3907513313465834,-0.028350958300228206,0.16674403846263885,0.12406911391833098,0.012035094201564789,-0.03934979438781738,-0.002751092193648219,0.04124097898602486,-0.18681139679810135,-0.04837466459631412,0.7025662317999932,0.7781711220741272,0.08742564916610718,-0.021704155951738358,0.04591170076687199,-0.07750116289699041,0.047642257616212345,0.06099658243758855,0.7184148879230349,0.1467065481397414,-0.02200062043564143,0.08731361860555811,-0.11992985688574202
39,0.78,-0.09888723492622375,0.08264163881540298,0.009608201682567596,0.0013600214151665568,0.0033027678728103638,0.02536477893590927,0.019408786669373512,0.016330063343048096,0.029498783235626148,-0.13828973562073155,0.7967692500086704,2.6492746417983417,-0.02771525949024027,0.15681318938732147,0.11560154420362515,-0.0073603116907179356,-0.05737043544650078,-0.0029244765173643827,0.05791453644633293,-0.17825137023969723,-0.04551761692291256,0.6987525581037025,0.7780797481536865,0.08719062805175781,-0.02305794134736061,0.04445928336209342,-0.0784681234780556,0.046264365492344334,0.05971629634575227,0.7173948641800264,0.1451516004185681,-0.022925342469650715,0.08507002260551273,-0.11982341042267149
40,0.8,-0.09874683618545532,0.08233579248189926,0.009805340319871902,0.0016917960019782186,0.00349990651011467,0.0257358830422163,0.019203821197152138,0.01713327132165432,0.031189371376358705,-0.13728078599265636,0.7993138129284744,2.689041986380842,-0.02751273274841564,0.14797057211399078,0.10848356310496547,-0.02315720170736313,-0.07003498077392578,-0.002528910059481859,0.07380751520395279,-0.17377047579728766,-0.04170996440882724,0.6941036505221065,0.7779830098152161,0.08625208586454391,-0.024448242038488388,0.04260844632286223,-0.07887749461480717,0.04431281990390092,0.05833470028366297,0.7164953244723519,0.14305965608935625,-0.02400109219823629,0.08253516712213338,-0.11928983114764911
41,0.82,-0.09876027703285217,0.08217372000217438,0.010324964299798012,0.001844767015427351,0.004019530490040779,0.027951179072260857,0.02059161849319935,0.018901154398918152,0.036987533548930904,-0.13479378379624296,0.7990993691678607,2.7256303125086965,-0.027017964993629073,0.14008672535419464,0.10228583409431397,-0.028672708198428154,-0.07524824142456055,-0.0016636705258861184,0.08054309338331223,-0.16825275414072433,-0.03883351186734929,0.6938032891970426,0.7779145240783691,0.08631142973899841,-0.026296958327293396,0.041341716400641174,-0.08020009604674062,0.04365152578106586,0.05680860487861892,0.7157160997171268,0.14241180281391802,-0.025365115123555458,0.08113133021727295,-0.11975899925733056
42,0.84,-0.09874314069747925,0.08198045194149017,0.010425373911857605,0.002036552643403411,0.004119940102100372,0.03245876729488373,0.023129267618060112,0.022772977128624916,0.043959795685448916,-0.13589246562872415,0.7981217450876732,2.593574190015629,-0.027131578104366644,0.1337074190378189,0.09801530717183467,-0.016804471611976624,-0.0729309692978859,-0.0004002227506134659,0.07484301179647446,-0.1682899255366755,-0.036107768508018,0.6888278481891732,0.7780073285102844,0.08370862156152725,-0.0268511101603508,0.039206406159196225,-0.07868273734850878,0.040199481492774,0.056442236366285425,0.715378515547831,0.13894262219025325,-0.025538215575204748,0.07870275133654284,-0.11731636564404554
43,0.86,-0.09839159995317459,0.08135537058115005,0.010823030024766922,0.0027330974116921425,0.004517596215009689,0.03860296308994293,0.02507832646369934,0.029347337782382965,0.04555301749999126,-0.134852946865043,0.8054723756136779,2.767107893069683,-0.026724090758277752,0.12634384632110596,0.09199141920580375,0.016042040660977364,-0.06422841548919678,0.0011408148566260934,0.06621130555868149,-0.1604236144866844,-0.03272156301360174,0.6804460270073227,0.7778358459472656,0.08213738352060318,-0.029341544955968857,0.03574247993382704,-0.0795609901911343,0.03837077631956418,0.05353518549008158,0.7144828085511432,0.13676237627273877,-0.027820185091068476,0.07468221272988695,-0.11790028568258602
44,0.88,-0.09795372933149338,0.08054523169994354,0.011163625866174698,0.003641581628471613,0.004858192056417465,0.04527225345373154,0.024663912132382393,0.03796404227614403,0.048553934191231454,-0.13413105668423841,0.8145178252597526,3.034250066867817,-0.026420807650623802,0.12016265839338303,0.08818210780273905,0.06570441275835037,-0.05171818658709526,0.0025006344076246023,0.08365461230278015,-0.1583282469038854,-0.03170232052278754,0.6750695828229436,0.7778964042663574,0.08089323341846466,-0.029178526252508163,0.0342861818639422,-0.07886418287381919,0.03599459134024422,0.05289022460553885,0.7139081797777569,0.1339483206717376,-0.027655007094404695,0.07180180156150281,-0.11641070964775015
45,0.9,-0.09772296249866486,0.0799797773361206,0.012257471680641174,0.0042520067654550076,0.005952037870883942,0.05131896585226059,0.021376434713602066,0.04665495082736015,0.05068050588899993,-0.12749540360186828,0.8203024660709328,3.541824562268093,-0.02507453023031879,0.11153406649827957,0.078401411362967,0.12039998173713684,-0.039509113878011703,0.002777812536805868,0.12674716114997864,-0.14866964220536574,-0.02570282993536588,0.6661856968036929,0.7779585719108582,0.08316489309072495,-0.02961840108036995,0.035056978359768176,-0.08102257335849136,0.03623764536411136,0.05152738916063507,0.7129275721768081,0.13396060786277622,-0.028452388175485538,0.07055242336063573,-0.11737690748096336
