step,done,reward,motion_time,ref_dof_delta_l2,current_dof_delta_l2,trainable_policy_action_mean_abs,trainable_policy_action_max_abs,lower_body_action_mean_abs,lower_body_action_max_abs,ankle_action_mean_abs,ankle_action_max_abs,frozen_delta_action_mean_abs,frozen_delta_action_max_abs,final_action_mean_abs,final_action_max_abs,action_clip_frac,root_height,episode_length,upper_body_diff_norm,lower_body_diff_norm,joint_pos_diff_norm
32,0,0.1982540339231491,0.6800000071525574,0.012259729206562042,0.1102694571018219,1.843917727470398,5.693759918212891,1.6605058908462524,5.693759918212891,3.2923362255096436,5.693759918212891,0.0,0.0,1.843917727470398,5.693759918212891,0.0,0.7370546460151672,34,0.11069430410861969,0.10578681528568268,1.5726293325424194
33,0,0.19240084290504456,0.699999988079071,0.012803429737687111,0.10844077914953232,1.8634740114212036,5.648936748504639,1.7185503244400024,5.648936748504639,3.441201686859131,5.648936748504639,0.0,0.0,1.8634740114212036,5.648936748504639,0.0,0.7368272542953491,35,0.11092808097600937,0.10540688037872314,1.5896706581115723
34,0,0.19281220436096191,0.7199999690055847,0.014565445482730865,0.06209298223257065,1.8391486406326294,5.710353374481201,1.688970923423767,5.710353374481201,3.2955729961395264,5.710353374481201,0.0,0.0,1.8391486406326294,5.710353374481201,0.0,0.7360163331031799,36,0.11091673374176025,0.10563923418521881,1.6007874011993408
35,0,0.202971413731575,0.7400000095367432,0.015188789926469326,0.06005026772618294,1.8207004070281982,5.705674648284912,1.6585499048233032,5.705674648284912,3.1851181983947754,5.705674648284912,0.0,0.0,1.8207004070281982,5.705674648284912,0.0,0.735062301158905,37,0.11118368804454803,0.1060277670621872,1.607658863067627
36,0,0.1969723403453827,0.7599999904632568,0.016477249562740326,0.06145676225423813,1.8477051258087158,5.4710469245910645,1.7090874910354614,5.4710469245910645,3.401078701019287,5.4710469245910645,0.0,0.0,1.8477051258087158,5.4710469245910645,0.0,0.7335665225982666,38,0.11185523122549057,0.10688633471727371,1.6164379119873047
37,0,0.19242088496685028,0.7799999713897705,0.017922785133123398,0.1092945858836174,1.828371286392212,5.451683044433594,1.6826303005218506,5.451683044433594,3.3108198642730713,5.451683044433594,0.0,0.0,1.828371286392212,5.451683044433594,0.0,0.7324422001838684,39,0.11297526210546494,0.10766194760799408,1.606780767440796
38,0,0.20564135909080505,0.7999999523162842,0.018690532073378563,0.08609958738088608,1.8362998962402344,5.348424911499023,1.684733271598816,5.348424911499023,3.372589111328125,5.348424911499023,0.0,0.0,1.8362998962402344,5.348424911499023,0.0,0.7317078113555908,40,0.11372765153646469,0.10824184864759445,1.604665994644165
39,0,0.21220961213111877,0.8199999928474426,0.02121611498296261,0.07456836849451065,1.8060100078582764,5.418491363525391,1.6602274179458618,5.418491363525391,3.254546642303467,5.418491363525391,0.0,0.0,1.8060100078582764,5.418491363525391,0.0,0.7297717928886414,41,0.11511196196079254,0.10928928852081299,1.6180628538131714
40,0,0.1979493498802185,0.8399999737739563,0.02210301347076893,0.04266456887125969,1.7424421310424805,5.43949556350708,1.5705947875976562,5.43949556350708,2.956815004348755,5.43949556350708,0.0,0.0,1.7424421310424805,5.43949556350708,0.0,0.7282015681266785,42,0.11618534475564957,0.11013897508382797,1.6171444654464722
41,0,0.19500237703323364,0.85999995470047,0.023990200832486153,0.07646892219781876,1.7551350593566895,5.641610145568848,1.599130392074585,5.641610145568848,2.9723784923553467,5.641610145568848,0.0,0.0,1.7551350593566895,5.641610145568848,0.0,0.727644681930542,43,0.1159723699092865,0.110674187541008,1.6121881008148193
42,0,0.19592423737049103,0.8799999952316284,0.026024429127573967,0.12651792168617249,1.7892688512802124,5.8426432609558105,1.6725746393203735,5.8426432609558105,3.1549668312072754,5.8426432609558105,0.0,0.0,1.7892688512802124,5.8426432609558105,0.0,0.726355791091919,44,0.11566342413425446,0.11118406802415848,1.6341181993484497
43,0,0.19107583165168762,0.8999999761581421,0.027110420167446136,0.08155183494091034,1.785323143005371,5.701674938201904,1.6715718507766724,5.701674938201904,3.2615737915039062,5.701674938201904,0.0,0.0,1.785323143005371,5.701674938201904,0.0,0.7250593900680542,45,0.11481358855962753,0.11202412843704224,1.6377781629562378
44,0,0.19492676854133606,0.9199999570846558,0.030566943809390068,0.08761323988437653,1.7836073637008667,5.483356475830078,1.6884526014328003,5.483356475830078,3.2691233158111572,5.483356475830078,0.0,0.0,1.7836073637008667,5.483356475830078,0.0,0.7232434153556824,46,0.1146092340350151,0.11292127519845963,1.6682366132736206
45,0,0.19578757882118225,0.9399999976158142,0.03178473562002182,0.09086696058511734,1.8136788606643677,5.318575382232666,1.754156231880188,5.318575382232666,3.4348206520080566,5.318575382232666,0.0,0.0,1.8136788606643677,5.318575382232666,0.0,0.7201306223869324,47,0.11605634540319443,0.11428982019424438,1.7002190351486206
46,0,0.19865082204341888,0.9599999785423279,0.034390080720186234,0.1101919561624527,1.7987806797027588,5.264163017272949,1.7626930475234985,5.264163017272949,3.5063631534576416,5.264163017272949,0.0,0.0,1.7987806797027588,5.264163017272949,0.0,0.7165475487709045,48,0.1184859648346901,0.11571380496025085,1.7208441495895386
47,0,0.1857057362794876,0.9799999594688416,0.03719282150268555,0.14649063348770142,1.8334859609603882,5.098897933959961,1.8371124267578125,5.098897933959961,3.498671531677246,5.098897933959961,0.0,0.0,1.8334859609603882,5.098897933959961,0.0,0.7117488980293274,49,0.12154345214366913,0.11792576313018799,1.7787678241729736
48,0,0.17663705348968506,1.0,0.03872286155819893,0.13060972094535828,1.7245484590530396,5.06179141998291,1.70305335521698,5.06179141998291,3.131272315979004,5.06179141998291,0.0,0.0,1.7245484590530396,5.06179141998291,0.0,0.7080957293510437,50,0.1229107528924942,0.11996331065893173,1.7951658964157104
49,0,0.18231266736984253,1.0199999809265137,0.04435136541724205,0.19469662010669708,1.762578010559082,4.9768967628479,1.75447416305542,4.9768967628479,3.328202247619629,4.9768967628479,0.0,0.0,1.762578010559082,4.9768967628479,0.0,0.7048974633216858,51,0.12403750419616699,0.1220865398645401,1.832714319229126
