step,done,reward,motion_time,ref_dof_delta_l2,current_dof_delta_l2,trainable_policy_action_mean_abs,trainable_policy_action_max_abs,lower_body_action_mean_abs,lower_body_action_max_abs,ankle_action_mean_abs,ankle_action_max_abs,frozen_delta_action_mean_abs,frozen_delta_action_max_abs,final_action_mean_abs,final_action_max_abs,action_clip_frac,root_height,episode_length,upper_body_diff_norm,lower_body_diff_norm,joint_pos_diff_norm
10,0,0.12417809665203094,0.23999999463558197,0.0036326474510133266,0.3516392409801483,1.9509739875793457,5.573861598968506,1.7646172046661377,5.3123979568481445,3.0112292766571045,5.3123979568481445,0.7676344513893127,2.9956212043762207,2.2308223247528076,5.688335418701172,0.0,0.7509008049964905,12,0.17690153419971466,0.13653996586799622,2.1064181327819824
11,0,0.11417257785797119,0.25999999046325684,0.003423532238230109,0.32512152194976807,2.035496473312378,5.174923896789551,1.8630564212799072,5.1269917488098145,2.980842351913452,5.1269917488098145,0.7904561161994934,3.0132718086242676,2.351921796798706,5.92777156829834,0.0,0.7419121861457825,13,0.2027115374803543,0.14120875298976898,2.3219873905181885
12,0,0.1027127206325531,0.2800000011920929,0.003343722317367792,0.29628074169158936,2.0877716541290283,4.664507865905762,1.9008126258850098,5.115490436553955,2.9024362564086914,5.115490436553955,0.80098557472229,2.9573490619659424,2.3920347690582275,5.873681545257568,0.0,0.7340484857559204,14,0.22709006071090698,0.1457369029521942,2.4658002853393555
13,0,0.06378787755966187,0.29999998211860657,0.003323792479932308,0.27107343077659607,2.1950323581695557,4.878388404846191,2.018686056137085,5.402394771575928,3.361210346221924,5.402394771575928,0.7866765856742859,2.7202818393707275,2.420387029647827,5.424657821655273,0.0,0.7291944622993469,15,0.2484668642282486,0.14891131222248077,2.5551834106445312
14,0,0.06461485475301743,0.3199999928474426,0.0034143475349992514,0.25680842995643616,2.212291955947876,5.9975666999816895,2.125317096710205,6.11668062210083,3.960425853729248,6.11668062210083,0.7585226893424988,2.5535976886749268,2.388497829437256,6.11668062210083,0.0,0.726782500743866,16,0.265632301568985,0.15101875364780426,2.5854320526123047
15,0,0.08723599463701248,0.3400000035762787,0.0034899346064776182,0.31884995102882385,2.1854517459869385,6.866671085357666,2.2136223316192627,6.658184051513672,4.356929779052734,6.658184051513672,0.7228228449821472,2.4999454021453857,2.340986967086792,6.658184051513672,0.0,0.7247806191444397,17,0.2778869569301605,0.1524496078491211,2.546265125274658
16,0,0.09177882224321365,0.35999998450279236,0.0036611463874578476,0.3873014450073242,2.179924726486206,6.543107032775879,2.25268292427063,6.717937469482422,4.287077903747559,6.717937469482422,0.7106645703315735,2.4646756649017334,2.2848823070526123,6.717937469482422,0.0,0.723042368888855,18,0.28446802496910095,0.15213370323181152,2.508777379989624
17,0,0.07112166285514832,0.3799999952316284,0.003913079388439655,0.4478301405906677,2.1561243534088135,6.167204856872559,2.2035603523254395,6.554085731506348,4.052708148956299,6.554085731506348,0.6476907134056091,2.419081687927246,2.2786028385162354,6.554085731506348,0.0,0.7216159701347351,19,0.28565648198127747,0.15145716071128845,2.4857797622680664
18,0,0.035443078726530075,0.3999999761581421,0.004047789145261049,0.44585004448890686,2.0358026027679443,5.907938003540039,2.142162799835205,6.1075968742370605,3.731295585632324,6.1075968742370605,0.5733346343040466,2.298945188522339,2.2494208812713623,6.1075968742370605,0.0,0.7203245162963867,20,0.2845081686973572,0.15194322168827057,2.5066347122192383
19,0,0.06504802405834198,0.41999998688697815,0.004546689800918102,0.5246036052703857,2.093251943588257,5.710263252258301,2.265866994857788,5.706622123718262,4.098620414733887,5.706622123718262,0.5472567677497864,1.9359694719314575,2.4271373748779297,5.706622123718262,0.0,0.7198067307472229,21,0.28473100066185,0.15296737849712372,2.5025951862335205
20,0,0.08671403676271439,0.4399999976158142,0.004740994889289141,0.5971488356590271,2.1954505443573,6.27418327331543,2.367471218109131,5.350241661071777,4.25046968460083,5.350241661071777,0.6338691711425781,1.6446282863616943,2.519871711730957,5.350241661071777,0.0,0.7185150384902954,22,0.2843773365020752,0.15318864583969116,2.5331499576568604
21,0,0.08429113030433655,0.4599999785423279,0.005142848938703537,0.6025769710540771,2.1556639671325684,6.685367107391357,2.27984619140625,5.36989688873291,4.1760406494140625,5.36989688873291,0.7755667567253113,2.3134124279022217,2.418698310852051,5.526837348937988,0.0,0.7193869948387146,23,0.28099775314331055,0.15114560723304749,2.5712246894836426
22,0,0.07695288956165314,0.47999998927116394,0.005603611469268799,0.5044938325881958,2.0561771392822266,6.832000255584717,2.1375131607055664,5.603405475616455,4.073408126831055,5.603405475616455,0.9378193616867065,2.6358397006988525,2.2213521003723145,6.752058982849121,0.0,0.7241789102554321,24,0.2728656828403473,0.1458628624677658,2.548149585723877
23,0,0.06661434471607208,0.5,0.005841048900038004,0.5725939273834229,2.029392957687378,7.056521415710449,2.117347240447998,5.693182468414307,4.1872878074646,5.693182468414307,0.9240202903747559,3.331686496734619,2.1085283756256104,7.382260322570801,0.0,0.7292011976242065,25,0.25955691933631897,0.13863766193389893,2.4534730911254883
24,0,0.0611516609787941,0.5199999809265137,0.006627855356782675,0.5815367698669434,2.1148717403411865,7.170774459838867,2.1877188682556152,6.3517680168151855,4.595692157745361,6.3517680168151855,0.8106935024261475,3.6132595539093018,2.1220474243164062,7.72737979888916,0.0,0.7336480021476746,26,0.24527223408222198,0.13139741122722626,2.434868574142456
25,0,0.08655820041894913,0.5399999618530273,0.006926202215254307,0.48066186904907227,2.1413888931274414,7.0882344245910645,2.256324291229248,7.074718952178955,4.742743492126465,7.074718952178955,0.6625530123710632,3.5133321285247803,2.1729323863983154,7.600310325622559,0.0,0.7393873929977417,27,0.2335653007030487,0.12301536649465561,2.3760054111480713
26,0,0.09011883288621902,0.5600000023841858,0.007541086990386248,0.509774923324585,2.19325852394104,6.85706901550293,2.2239718437194824,7.167455196380615,4.496981143951416,7.167455196380615,0.6069979667663574,3.013544797897339,2.2309176921844482,7.575857639312744,0.0,0.7437803149223328,28,0.22488707304000854,0.11523476243019104,2.245368719100952
27,0,0.07491902261972427,0.5799999833106995,0.008233103901147842,0.4804466664791107,2.264755964279175,6.846758842468262,2.215043544769287,7.013914108276367,4.252799987792969,7.013914108276367,0.5537976622581482,2.2531492710113525,2.2753968238830566,7.339669227600098,0.0,0.7449212670326233,29,0.21963724493980408,0.10940004885196686,2.1657063961029053
28,0,0.08578379452228546,0.5999999642372131,0.00858959648758173,0.4392503499984741,2.366426944732666,6.901322364807129,2.3453621864318848,6.774958610534668,4.508825778961182,6.774958610534668,0.5616315007209778,2.13818621635437,2.402416467666626,6.774958610534668,0.0,0.7435781955718994,30,0.2202417254447937,0.10592827945947647,2.169070243835449
29,0,0.08460775762796402,0.6200000047683716,0.009792621247470379,0.2950317859649658,2.410045862197876,6.807407855987549,2.3293683528900146,6.583349704742432,4.626028537750244,6.583349704742432,0.6389164924621582,2.6930928230285645,2.420013189315796,6.583349704742432,0.0,0.7425001263618469,31,0.2221878319978714,0.10375595092773438,2.197061777114868
30,0,0.08806032687425613,0.6399999856948853,0.010250631719827652,0.23592913150787354,2.3985114097595215,7.470774173736572,2.2589809894561768,6.195043563842773,4.592592716217041,6.195043563842773,0.6672551035881042,2.933833599090576,2.349588632583618,6.195043563842773,0.0,0.7426743507385254,32,0.22273540496826172,0.10268677771091461,2.2033164501190186
31,0,0.0980638638138771,0.6599999666213989,0.011196684092283249,0.28877490758895874,2.366049289703369,8.285213470458984,2.2332963943481445,6.047551155090332,4.470245361328125,6.047551155090332,0.65763920545578,2.999279499053955,2.2992055416107178,6.047551155090332,0.0,0.7439144849777222,33,0.221700981259346,0.10262883454561234,2.1959919929504395
32,0,0.10248898714780807,0.6800000071525574,0.012259729206562042,0.29507026076316833,2.337684154510498,7.64123010635376,2.2171473503112793,6.026841640472412,4.187061786651611,6.026841640472412,0.6460928916931152,2.8864641189575195,2.2803332805633545,6.026841640472412,0.0,0.7436367273330688,34,0.22041666507720947,0.10438542813062668,2.2249629497528076
33,0,0.0742257833480835,0.699999988079071,0.012803429737687111,0.3035106658935547,2.2769181728363037,5.830972194671631,2.1792895793914795,6.019805908203125,3.680173397064209,6.019805908203125,0.6238592267036438,2.718430757522583,2.2399179935455322,6.019805908203125,0.0,0.7407989501953125,35,0.2206181287765503,0.10908716917037964,2.2898449897766113
34,0,-0.03900299221277237,0.7199999690055847,0.014565445482730865,0.47043102979660034,2.1958553791046143,5.898965835571289,2.3980190753936768,6.007626056671143,4.098780155181885,6.007626056671143,0.5924986600875854,2.4196419715881348,2.3673269748687744,6.007626056671143,0.0,0.7357177138328552,36,0.22411558032035828,0.11609108746051788,2.4207370281219482
35,0,0.09648256748914719,0.7400000095367432,0.015188789926469326,0.2552570700645447,2.2806026935577393,5.735499382019043,2.4174721240997314,5.82218074798584,4.267438888549805,5.82218074798584,0.5213635563850403,1.6045674085617065,2.409024238586426,5.82218074798584,0.0,0.7311760187149048,37,0.2294439673423767,0.11919277906417847,2.426459550857544
36,0,0.06904102861881256,0.7599999904632568,0.016477249562740326,0.4081968665122986,2.295522451400757,5.757170677185059,2.233279228210449,5.675931453704834,3.8742666244506836,5.675931453704834,0.6025381684303284,2.2806124687194824,2.2803966999053955,5.675931453704834,0.0,0.7311923503875732,38,0.23213298618793488,0.11733493208885193,2.350804090499878
37,0,0.04230699688196182,0.7799999713897705,0.017922785133123398,0.3070357143878937,2.4489150047302246,5.964529991149902,2.2128710746765137,5.9933013916015625,4.250949859619141,5.9933013916015625,0.6319999694824219,2.6359472274780273,2.2245664596557617,5.9933013916015625,0.0,0.7358265519142151,39,0.2299637496471405,0.11377529799938202,2.2592577934265137
38,0,0.07820036262273788,0.7999999523162842,0.018690532073378563,0.24675869941711426,2.487325668334961,7.19579553604126,2.274890422821045,6.225881576538086,4.635256767272949,6.225881576538086,0.6233505010604858,2.8162522315979004,2.243424415588379,6.225881576538086,0.0,0.7419699430465698,40,0.22435101866722107,0.11012248694896698,2.179460287094116
39,0,0.1015738993883133,0.8199999928474426,0.02121611498296261,0.25729501247406006,2.441059112548828,6.567879676818848,2.260979652404785,6.309000492095947,4.243966579437256,6.309000492095947,0.5928108096122742,2.7406184673309326,2.240177869796753,6.309000492095947,0.0,0.7462623119354248,41,0.2181040197610855,0.10739516466856003,2.1765310764312744
40,0,0.024593567475676537,0.8399999737739563,0.02210301347076893,0.3537447154521942,2.2959327697753906,5.718251705169678,2.1672489643096924,6.024049758911133,3.4166479110717773,6.024049758911133,0.5851696133613586,2.722433090209961,2.1844637393951416,6.024049758911133,0.0,0.7462604641914368,42,0.2113868147134781,0.10773520916700363,2.2566752433776855
41,0,0.0012692245654761791,0.85999995470047,0.023990200832486153,0.5871888399124146,2.4256279468536377,5.894192218780518,2.6620562076568604,5.960961818695068,4.7163238525390625,5.960961818695068,0.4573642611503601,1.8324834108352661,2.5474741458892822,5.960961818695068,0.0,0.7442160248756409,43,0.20679962635040283,0.1110750362277031,2.377995729446411
42,0,0.09456668794155121,0.8799999952316284,0.026024429127573967,0.4961009919643402,2.4288246631622314,6.003846168518066,2.6653242111206055,5.589288711547852,4.7053751945495605,5.589288711547852,0.6529655456542969,2.092517852783203,2.604995012283325,5.589288711547852,0.0,0.7427583932876587,44,0.2048376053571701,0.1142478883266449,2.310727119445801
43,0,0.055324334651231766,0.8999999761581421,0.027110420167446136,0.5545699596405029,2.1954567432403564,6.025638103485107,2.248971462249756,5.857569217681885,4.094326496124268,5.857569217681885,0.9935830235481262,3.4815824031829834,2.2406139373779297,5.857569217681885,0.0,0.7430976629257202,45,0.20144884288311005,0.11752422899007797,2.0975656509399414
44,0,0.019407257437705994,0.9199999570846558,0.030566943809390068,0.38872429728507996,2.3673369884490967,5.9999189376831055,2.2541697025299072,6.167298316955566,4.488115310668945,6.167298316955566,1.150309681892395,4.146920680999756,2.127918004989624,6.167298316955566,0.0,0.7433381676673889,46,0.19505731761455536,0.12042989581823349,1.975683569908142
45,0,0.07229272276163101,0.9399999976158142,0.03178473562002182,0.38195034861564636,2.5677237510681152,6.655490398406982,2.5329644680023193,5.919586658477783,5.1470723152160645,5.919586658477783,0.85125333070755,3.2973792552948,2.3234946727752686,5.919586658477783,0.0,0.7428895831108093,47,0.1889914721250534,0.12389294803142548,1.9905307292938232
46,0,-0.01804141327738762,0.9599999785423279,0.034390080720186234,0.5426167249679565,2.4951171875,7.045064926147461,2.5170531272888184,5.8191914558410645,4.360506057739258,5.8191914558410645,0.6421253085136414,2.854801654815674,2.3346593379974365,5.8191914558410645,0.0,0.7409457564353943,48,0.18752501904964447,0.12529326975345612,2.169296979904175
47,0,0.02756168134510517,0.9799999594688416,0.03719282150268555,0.48444968461990356,2.4866275787353516,7.051076889038086,2.6451070308685303,5.605001926422119,4.8678789138793945,5.605001926422119,0.5997726321220398,2.372525930404663,2.46628999710083,5.605001926422119,0.0,0.7376086115837097,49,0.1910654455423355,0.12358041107654572,2.3464701175689697
48,0,0.09204308688640594,1.0,0.03872286155819893,0.2788156569004059,2.3384883403778076,5.621862411499023,2.478781223297119,5.282100200653076,4.262759208679199,5.282100200653076,0.8205600380897522,2.9501454830169678,2.2902355194091797,5.400324821472168,0.0,0.735341489315033,50,0.1964213252067566,0.12185858190059662,2.274519920349121
49,0,-0.002047707326710224,1.0199999809265137,0.04435136541724205,0.6605275273323059,2.1990389823913574,5.879358291625977,2.2778701782226562,5.720335960388184,3.7775704860687256,5.720335960388184,1.000414490699768,3.7637670040130615,2.03961443901062,5.720335960388184,0.0,0.7336114645004272,51,0.20201826095581055,0.12096962332725525,2.1154263019561768
