step,done,reward,motion_time,ref_dof_delta_l2,current_dof_delta_l2,trainable_policy_action_mean_abs,trainable_policy_action_max_abs,lower_body_action_mean_abs,lower_body_action_max_abs,ankle_action_mean_abs,ankle_action_max_abs,frozen_delta_action_mean_abs,frozen_delta_action_max_abs,final_action_mean_abs,final_action_max_abs,action_clip_frac,root_height,episode_length,upper_body_diff_norm,lower_body_diff_norm,joint_pos_diff_norm
23,0,-0.0021179604809731245,0.5,0.005841048900038004,1.1293115615844727,2.4633541107177734,7.427501201629639,2.8486826419830322,5.623193740844727,2.996907949447632,5.623193740844727,0.6059055328369141,1.8878893852233887,2.353393793106079,5.623193740844727,0.0,0.7126089334487915,25,0.2667369246482849,0.1279921531677246,3.0420403480529785
24,0,0.01022440567612648,0.5199999809265137,0.006627855356782675,0.8054448366165161,2.2198522090911865,5.296524524688721,2.465752601623535,5.213534832000732,3.436518669128418,4.6904754638671875,0.4054386019706726,1.1912531852722168,2.1474721431732178,5.213534832000732,0.0,0.7058483362197876,26,0.2810753881931305,0.13695168495178223,2.82489275932312
25,0,-0.25784146785736084,0.5399999618530273,0.006926202215254307,1.0832468271255493,1.9050893783569336,5.896392345428467,2.0396504402160645,5.555009841918945,3.8623383045196533,5.555009841918945,0.517281174659729,1.4641376733779907,1.8368496894836426,5.555009841918945,0.0,0.7011454105377197,27,0.3035140633583069,0.1505548655986786,2.9227705001831055
26,0,-0.3559504449367523,0.5600000023841858,0.007541086990386248,0.485004723072052,2.3780477046966553,11.567046165466309,2.471210241317749,10.77286148071289,5.121995449066162,10.77286148071289,0.49018535017967224,1.4939897060394287,2.173001766204834,10.77286148071289,0.0,0.6946064233779907,28,0.3235227167606354,0.15762093663215637,2.8445918560028076
27,0,-0.12992581725120544,0.5799999833106995,0.008233103901147842,0.8405344486236572,2.6832332611083984,12.900713920593262,3.0999338626861572,13.433733940124512,6.55686616897583,13.433733940124512,0.40163716673851013,0.9219733476638794,2.730262041091919,13.433733940124512,0.0,0.6945155262947083,29,0.33406829833984375,0.16819071769714355,2.819554328918457
28,0,-0.0533079132437706,0.5999999642372131,0.00858959648758173,0.6808602809906006,2.6433277130126953,10.136988639831543,2.799510955810547,10.070882797241211,5.459682464599609,10.070882797241211,0.4347141981124878,1.0836526155471802,2.5829379558563232,10.070882797241211,0.0,0.7004327178001404,30,0.3343179225921631,0.17170539498329163,2.7838523387908936
29,0,-0.13458415865898132,0.6200000047683716,0.009792621247470379,0.5545278787612915,2.4295291900634766,6.165303707122803,2.5034773349761963,5.995555877685547,3.900613784790039,5.995555877685547,0.36725735664367676,0.9244952201843262,2.385666847229004,5.995555877685547,0.0,0.7121354937553406,31,0.32699054479599,0.17554090917110443,2.5602974891662598
30,0,-0.1980721354484558,0.6399999856948853,0.010250631719827652,0.8926628828048706,2.7802536487579346,6.46386194229126,2.8726210594177246,6.41253662109375,4.399056434631348,6.41253662109375,0.3110720217227936,0.7579702734947205,2.7303051948547363,6.41253662109375,0.0,0.7231263518333435,32,0.32104310393333435,0.1803690791130066,2.4730794429779053
31,0,-0.002906275214627385,0.6599999666213989,0.011196684092283249,0.7372660636901855,2.4057843685150146,6.2486701011657715,2.3457322120666504,5.881985187530518,3.581602096557617,5.881985187530518,0.34245094656944275,0.931464433670044,2.317303419113159,5.881985187530518,0.0,0.734108567237854,33,0.32595205307006836,0.18598142266273499,2.2894394397735596
32,0,-0.2504783272743225,0.6800000071525574,0.012259729206562042,0.73771733045578,2.2715508937835693,7.132491588592529,2.2376179695129395,6.75840425491333,4.410033702850342,6.75840425491333,0.29892414808273315,0.6850394606590271,2.2262396812438965,6.75840425491333,0.0,0.7423366904258728,34,0.3413841426372528,0.19734211266040802,2.1500048637390137
33,0,-0.3414517939090729,0.699999988079071,0.012803429737687111,1.0273040533065796,2.6809113025665283,12.287049293518066,2.864166021347046,12.724770545959473,6.496303081512451,12.724770545959473,0.3744775652885437,0.9740388989448547,2.668372392654419,12.724770545959473,0.0,0.7510287761688232,35,0.3666410446166992,0.20206576585769653,2.4262945652008057
34,0,0.02530224621295929,0.7199999690055847,0.014565445482730865,0.7232984304428101,2.6934549808502197,13.16519546508789,2.9871253967285156,13.0471830368042,6.571980953216553,13.0471830368042,0.40384921431541443,1.0829380750656128,2.680251359939575,13.0471830368042,0.0,0.7541583180427551,36,0.3872193992137909,0.20565316081047058,2.4373981952667236
35,0,-0.06717410683631897,0.7400000095367432,0.015188789926469326,0.7028210163116455,2.3362343311309814,10.434901237487793,2.5832250118255615,10.264689445495605,6.2128520011901855,10.264689445495605,0.39351582527160645,0.9443938732147217,2.403759717941284,10.264689445495605,0.0,0.7587506175041199,37,0.40499427914619446,0.21103808283805847,2.4710235595703125
36,0,-0.0939290001988411,0.7599999904632568,0.016477249562740326,0.6564995050430298,2.0810232162475586,7.649305820465088,2.1950736045837402,7.481180667877197,5.427070140838623,7.481180667877197,0.2905190885066986,0.6804227828979492,2.155121326446533,7.481180667877197,0.0,0.763698935508728,38,0.41934189200401306,0.22709806263446808,2.4262619018554688
37,0,0.03805210068821907,0.7799999713897705,0.017922785133123398,0.81402188539505,2.0368175506591797,7.459221839904785,2.0796990394592285,7.3742570877075195,5.603778839111328,7.3742570877075195,0.23777708411216736,0.5705460906028748,2.024242639541626,7.3742570877075195,0.0,0.769925057888031,39,0.43178075551986694,0.2487832009792328,2.0887300968170166
38,0,-0.05369997024536133,0.7999999523162842,0.018690532073378563,0.6638021469116211,2.0314011573791504,7.433524131774902,2.0999271869659424,7.288581848144531,4.807482719421387,7.288581848144531,0.21381890773773193,0.474588543176651,2.0211021900177,7.288581848144531,0.0,0.7735413908958435,40,0.44603437185287476,0.2720561921596527,2.026240825653076
39,0,0.012276501394808292,0.8199999928474426,0.02121611498296261,0.7005182504653931,2.0377376079559326,6.990967750549316,1.9308910369873047,6.9846415519714355,4.096793174743652,6.9846415519714355,0.3333759605884552,0.9589824676513672,1.9338990449905396,6.9846415519714355,0.0,0.7770991325378418,41,0.46923208236694336,0.29416072368621826,1.938319444656372
40,0,-0.03487291932106018,0.8399999737739563,0.02210301347076893,0.4857091009616852,1.9234572649002075,7.5480170249938965,1.879104495048523,7.435586452484131,4.117196559906006,7.435586452484131,0.2075624316930771,0.5245864987373352,1.87242591381073,7.435586452484131,0.0,0.7796628475189209,42,0.4968067705631256,0.3113381266593933,1.8448692560195923
41,0,-0.06270270049571991,0.85999995470047,0.023990200832486153,0.407396137714386,1.8192932605743408,6.847754001617432,1.749883770942688,6.740249156951904,3.8332371711730957,6.740249156951904,0.20039843022823334,0.5357041954994202,1.7299582958221436,6.740249156951904,0.0,0.7799432277679443,43,0.5223650932312012,0.32695701718330383,1.630105972290039
42,0,-0.04238034412264824,0.8799999952316284,0.026024429127573967,0.4135827422142029,1.769270658493042,6.071302890777588,1.7947336435317993,5.908668518066406,3.872404098510742,5.908668518066406,0.24081918597221375,0.5958978533744812,1.7570570707321167,5.908668518066406,0.0,0.776342511177063,44,0.54912930727005,0.34006863832473755,1.6432708501815796
43,0,-0.029606908559799194,0.8999999761581421,0.027110420167446136,0.34313371777534485,1.9557812213897705,6.6201491355896,2.038191318511963,6.432326316833496,4.380979061126709,6.432326316833496,0.2159048318862915,0.5596122145652771,1.9562081098556519,6.432326316833496,0.0,0.7777757048606873,45,0.5793745517730713,0.35071641206741333,1.6330668926239014
44,0,-0.09556233882904053,0.9199999570846558,0.030566943809390068,0.6639180183410645,2.1991238594055176,8.64326286315918,2.3137800693511963,9.18691349029541,5.0668816566467285,9.18691349029541,0.2475660741329193,0.705458402633667,2.232309341430664,9.18691349029541,0.0,0.7827131748199463,46,0.6125926971435547,0.3616262674331665,1.7695107460021973
45,0,-0.08625388890504837,0.9399999976158142,0.03178473562002182,0.5222998857498169,2.176342725753784,7.148858547210693,2.4523978233337402,7.600810527801514,5.274169921875,7.600810527801514,0.24626858532428741,0.7301788926124573,2.249424695968628,7.600810527801514,0.0,0.7887538075447083,47,0.6440944075584412,0.37454479932785034,1.886529803276062
46,0,-0.040043920278549194,0.9599999785423279,0.034390080720186234,0.4094192683696747,2.0351412296295166,5.9122090339660645,2.2347617149353027,5.562878608703613,4.82805871963501,5.562878608703613,0.2568723261356354,0.8404896855354309,2.066336154937744,5.562878608703613,0.0,0.7873217463493347,48,0.6730427742004395,0.3973190188407898,2.038743734359741
47,0,-0.10186757892370224,0.9799999594688416,0.03719282150268555,0.663264811038971,2.1158463954925537,6.111644268035889,2.309370279312134,6.229520797729492,4.241210460662842,6.229520797729492,0.26557204127311707,0.8587494492530823,2.121878147125244,6.229520797729492,0.0,0.7795209884643555,49,0.7032546997070312,0.42223548889160156,2.1431632041931152
48,0,-0.07248149812221527,1.0,0.03872286155819893,0.5534613728523254,2.242405652999878,6.030435085296631,2.461195230484009,6.668569564819336,4.3506364822387695,6.668569564819336,0.3093509376049042,0.8451759219169617,2.214878797531128,6.668569564819336,0.0,0.767333984375,50,0.7315587401390076,0.44435155391693115,2.3895163536071777
49,0,-0.1249302551150322,1.0199999809265137,0.04435136541724205,0.734575629234314,1.8469979763031006,5.352941036224365,1.8927310705184937,4.300183296203613,3.070220947265625,4.300183296203613,0.3052540421485901,0.8605003356933594,1.9179569482803345,4.746361255645752,0.0,0.7574813365936279,51,0.7611810564994812,0.46779608726501465,2.618149757385254
