step,done,reward,motion_time,ref_dof_delta_l2,current_dof_delta_l2,trainable_policy_action_mean_abs,trainable_policy_action_max_abs,lower_body_action_mean_abs,lower_body_action_max_abs,ankle_action_mean_abs,ankle_action_max_abs,frozen_delta_action_mean_abs,frozen_delta_action_max_abs,final_action_mean_abs,final_action_max_abs,action_clip_frac,root_height,episode_length,upper_body_diff_norm,lower_body_diff_norm,joint_pos_diff_norm
22,0,0.2275419980287552,0.47999998927116394,0.005603611469268799,0.043694671243429184,1.8981389999389648,5.571500301361084,1.6533666849136353,5.571500301361084,3.2247934341430664,5.571500301361084,0.0,0.0,1.8981389999389648,5.571500301361084,0.0,0.7450892329216003,24,0.10108716040849686,0.09483984112739563,1.6058518886566162
23,0,0.22868268191814423,0.5,0.005841048900038004,0.037805262953042984,1.8837487697601318,5.589928150177002,1.6306382417678833,5.589928150177002,3.150360584259033,5.589928150177002,0.0,0.0,1.8837487697601318,5.589928150177002,0.0,0.7452781200408936,25,0.10165709257125854,0.09509704262018204,1.5963385105133057
24,0,0.2289065569639206,0.5199999809265137,0.006627855356782675,0.03428370878100395,1.8726197481155396,5.646111965179443,1.6109040975570679,5.646111965179443,3.082098960876465,5.646111965179443,0.0,0.0,1.8726197481155396,5.646111965179443,0.0,0.7450585961341858,26,0.1026558056473732,0.09557420015335083,1.5917484760284424
25,0,0.22794209420681,0.5399999618530273,0.006926202215254307,0.0348016694188118,1.8613426685333252,5.689241409301758,1.5934810638427734,5.689241409301758,3.0185928344726562,5.689241409301758,0.0,0.0,1.8613426685333252,5.689241409301758,0.0,0.7445124983787537,27,0.10392216593027115,0.09621874988079071,1.5903278589248657
26,0,0.22645887732505798,0.5600000023841858,0.007541086990386248,0.03835742920637131,1.8527072668075562,5.717578887939453,1.582848310470581,5.717578887939453,2.9746785163879395,5.717578887939453,0.0,0.0,1.8527072668075562,5.717578887939453,0.0,0.7437034249305725,28,0.1053214743733406,0.09698908030986786,1.5915254354476929
27,0,0.22433142364025116,0.5799999833106995,0.008233103901147842,0.04200146719813347,1.8440357446670532,5.735732555389404,1.5743449926376343,5.735732555389404,2.9351348876953125,5.735732555389404,0.0,0.0,1.8440357446670532,5.735732555389404,0.0,0.7427031993865967,29,0.10677268356084824,0.09787551313638687,1.594908595085144
28,0,0.22495625913143158,0.5999999642372131,0.00858959648758173,0.043813031166791916,1.8342573642730713,5.746829032897949,1.5665147304534912,5.746829032897949,2.8950769901275635,5.746829032897949,0.0,0.0,1.8342573642730713,5.746829032897949,0.0,0.7415837049484253,30,0.10812711715698242,0.09877902269363403,1.5994219779968262
29,0,0.22498029470443726,0.6200000047683716,0.009792621247470379,0.044605549424886703,1.8239636421203613,5.756176471710205,1.558859944343567,5.756176471710205,2.8518636226654053,5.756176471710205,0.0,0.0,1.8239636421203613,5.756176471710205,0.0,0.740412175655365,31,0.10939781367778778,0.09970115125179291,1.605117678642273
30,0,0.22540298104286194,0.6399999856948853,0.010250631719827652,0.04395223408937454,1.812563180923462,5.769540786743164,1.5514247417449951,5.769540786743164,2.809103488922119,5.769540786743164,0.0,0.0,1.812563180923462,5.769540786743164,0.0,0.7392481565475464,32,0.11051441729068756,0.10057313740253448,1.6109389066696167
31,0,0.2260289192199707,0.6599999666213989,0.011196684092283249,0.042384568601846695,1.8006985187530518,5.787949085235596,1.5441291332244873,5.787949085235596,2.768038749694824,5.787949085235596,0.0,0.0,1.8006985187530518,5.787949085235596,0.0,0.7381376028060913,33,0.11146761476993561,0.10135913640260696,1.6163320541381836
32,0,0.22658850252628326,0.6800000071525574,0.012259729206562042,0.04057158902287483,1.789150357246399,5.809891700744629,1.5381114482879639,5.809891700744629,2.732081890106201,5.809891700744629,0.0,0.0,1.789150357246399,5.809891700744629,0.0,0.7370942831039429,34,0.11229678243398666,0.10207972675561905,1.6211293935775757
33,0,0.22699512541294098,0.699999988079071,0.012803429737687111,0.03918303921818733,1.7781097888946533,5.8386664390563965,1.533082127571106,5.8386664390563965,2.701573371887207,5.8386664390563965,0.0,0.0,1.7781097888946533,5.8386664390563965,0.0,0.7361100316047668,35,0.11299790441989899,0.10268981754779816,1.6253180503845215
34,0,0.2270096242427826,0.7199999690055847,0.014565445482730865,0.038628123700618744,1.7685354948043823,5.872499465942383,1.5296363830566406,5.872499465942383,2.6788387298583984,5.872499465942383,0.0,0.0,1.7685354948043823,5.872499465942383,0.0,0.7351664304733276,36,0.11364666372537613,0.10326236486434937,1.6287692785263062
35,0,0.22715042531490326,0.7400000095367432,0.015188789926469326,0.038952309638261795,1.7639957666397095,5.910392761230469,1.5342668294906616,5.910392761230469,2.6873817443847656,5.910392761230469,0.0,0.0,1.7639957666397095,5.910392761230469,0.0,0.7342433333396912,37,0.11425387114286423,0.10378816723823547,1.6319730281829834
36,0,0.22706875205039978,0.7599999904632568,0.016477249562740326,0.04005950316786766,1.7595092058181763,5.950990200042725,1.5394803285598755,5.950990200042725,2.6994194984436035,5.950990200042725,0.0,0.0,1.7595092058181763,5.950990200042725,0.0,0.7333163619041443,38,0.11486562341451645,0.10432961583137512,1.6348776817321777
37,0,0.22687023878097534,0.7799999713897705,0.017922785133123398,0.041489891707897186,1.754906415939331,5.992959022521973,1.544998049736023,5.992959022521973,2.713510513305664,5.992959022521973,0.0,0.0,1.754906415939331,5.992959022521973,0.0,0.7323623299598694,39,0.11549447476863861,0.10488932579755783,1.6380336284637451
38,0,0.2251126766204834,0.7999999523162842,0.018690532073378563,0.04299554228782654,1.750044822692871,6.033241271972656,1.5506287813186646,6.033241271972656,2.7288360595703125,6.033241271972656,0.0,0.0,1.750044822692871,6.033241271972656,0.0,0.7313613295555115,40,0.11622262001037598,0.10554955899715424,1.6416552066802979
39,0,0.22626124322414398,0.8199999928474426,0.02121611498296261,0.04385271668434143,1.7443487644195557,6.069356918334961,1.5555939674377441,6.069356918334961,2.744286298751831,6.069356918334961,0.0,0.0,1.7443487644195557,6.069356918334961,0.0,0.7302985191345215,41,0.11697963625192642,0.10627806931734085,1.6449605226516724
40,0,0.22594305872917175,0.8399999737739563,0.02210301347076893,0.04465632140636444,1.7388275861740112,6.095907688140869,1.5606515407562256,6.095907688140869,2.7581307888031006,6.095907688140869,0.0,0.0,1.7388275861740112,6.095907688140869,0.0,0.7291355729103088,42,0.11781094968318939,0.10713296383619308,1.6498708724975586
41,0,0.22544051706790924,0.85999995470047,0.023990200832486153,0.045936308801174164,1.7319586277008057,6.113709926605225,1.5643417835235596,6.113709926605225,2.768134355545044,6.113709926605225,0.0,0.0,1.7319586277008057,6.113709926605225,0.0,0.7278430461883545,43,0.11861985921859741,0.10800749808549881,1.6557713747024536
42,0,0.22513346374034882,0.8799999952316284,0.026024429127573967,0.047137077897787094,1.7238363027572632,6.122661590576172,1.5668814182281494,6.122661590576172,2.776582717895508,6.122661590576172,0.0,0.0,1.7238363027572632,6.122661590576172,0.0,0.7263935208320618,44,0.11941957473754883,0.1089501604437828,1.6634666919708252
43,0,0.22424069046974182,0.8999999761581421,0.027110420167446136,0.049482524394989014,1.7158864736557007,6.115536212921143,1.5696418285369873,6.115536212921143,2.7814793586730957,6.115536212921143,0.0,0.0,1.7158864736557007,6.115536212921143,0.0,0.7247614860534668,45,0.12017948180437088,0.10977765917778015,1.671646237373352
44,0,0.22305189073085785,0.9199999570846558,0.030566943809390068,0.05258885771036148,1.707253336906433,6.097346305847168,1.5721122026443481,6.097346305847168,2.7819554805755615,6.097346305847168,0.0,0.0,1.707253336906433,6.097346305847168,0.0,0.7229354381561279,46,0.12091702222824097,0.11057807505130768,1.6816837787628174
45,0,0.22176119685173035,0.9399999976158142,0.03178473562002182,0.05596628785133362,1.698108196258545,6.0657196044921875,1.574144721031189,6.0657196044921875,2.7771968841552734,6.0657196044921875,0.0,0.0,1.698108196258545,6.0657196044921875,0.0,0.7209155559539795,47,0.1215844377875328,0.11120091378688812,1.6927721500396729
46,0,0.22054611146450043,0.9599999785423279,0.034390080720186234,0.05918252840638161,1.688881754875183,6.020452976226807,1.5768718719482422,6.020452976226807,2.7679147720336914,6.020452976226807,0.0,0.0,1.688881754875183,6.020452976226807,0.0,0.7187227606773376,48,0.12218861281871796,0.11155490577220917,1.7045669555664062
47,0,0.21979942917823792,0.9799999594688416,0.03719282150268555,0.06188647076487541,1.6796395778656006,5.9615044593811035,1.5807018280029297,5.9615044593811035,2.7555437088012695,5.9615044593811035,0.0,0.0,1.6796395778656006,5.9615044593811035,0.0,0.7163797616958618,49,0.12275511026382446,0.11180617660284042,1.717822790145874
48,0,0.21900787949562073,1.0,0.03872286155819893,0.0638916864991188,1.6692793369293213,5.890448570251465,1.584041953086853,5.890448570251465,2.740548849105835,5.890448570251465,0.0,0.0,1.6692793369293213,5.890448570251465,0.0,0.7139151692390442,50,0.12310026586055756,0.1116233691573143,1.7298792600631714
49,0,0.218309685587883,1.0199999809265137,0.04435136541724205,0.06525936722755432,1.6586707830429077,5.807921409606934,1.5870000123977661,5.807921409606934,2.723018169403076,5.807921409606934,0.0,0.0,1.6586707830429077,5.807921409606934,0.0,0.7113696336746216,51,0.12361278384923935,0.11172112822532654,1.7426092624664307
