step,done,reward,motion_time,ref_dof_delta_l2,current_dof_delta_l2,trainable_policy_action_mean_abs,trainable_policy_action_max_abs,lower_body_action_mean_abs,lower_body_action_max_abs,ankle_action_mean_abs,ankle_action_max_abs,frozen_delta_action_mean_abs,frozen_delta_action_max_abs,final_action_mean_abs,final_action_max_abs,action_clip_frac,root_height,episode_length,upper_body_diff_norm,lower_body_diff_norm,joint_pos_diff_norm
12,0,0.18499527871608734,0.2800000011920929,0.003343722317367792,0.2644726037979126,2.156507730484009,5.2304863929748535,2.092484474182129,5.2304863929748535,4.594381332397461,5.2304863929748535,0.0,0.0,2.156507730484009,5.2304863929748535,0.0,0.7444165945053101,14,0.14836914837360382,0.09633154422044754,1.7202390432357788
13,0,0.17587828636169434,0.29999998211860657,0.003323792479932308,0.26242274045944214,1.9973698854446411,5.176882743835449,1.8701733350753784,5.176882743835449,3.51243257522583,5.176882743835449,0.0,0.0,1.9973698854446411,5.176882743835449,0.0,0.7387471199035645,15,0.14424310624599457,0.09788477420806885,1.7706663608551025
14,0,0.1803518831729889,0.3199999928474426,0.0034143475349992514,0.2406664341688156,2.0408551692962646,5.172664642333984,1.9418177604675293,5.172664642333984,3.5348005294799805,5.172664642333984,0.0,0.0,2.0408551692962646,5.172664642333984,0.0,0.733778178691864,16,0.13919906318187714,0.0997401550412178,1.8423130512237549
15,0,0.18260973691940308,0.3400000035762787,0.0034899346064776182,0.17547832429409027,2.1881167888641357,5.130436897277832,2.1313016414642334,5.130436897277832,4.017260551452637,5.130436897277832,0.0,0.0,2.1881167888641357,5.130436897277832,0.0,0.7308517098426819,17,0.13446491956710815,0.10090141743421555,1.8904767036437988
16,0,0.17944218218326569,0.35999998450279236,0.0036611463874578476,0.25539541244506836,2.007134199142456,5.056826591491699,1.8554588556289673,5.056826591491699,3.3828482627868652,5.056826591491699,0.0,0.0,2.007134199142456,5.056826591491699,0.0,0.7280492186546326,18,0.13076737523078918,0.10396985709667206,1.9403620958328247
17,0,0.17792175710201263,0.3799999952316284,0.003913079388439655,0.24372127652168274,1.9607490301132202,5.27241325378418,1.763728380203247,5.27241325378418,3.148653030395508,5.27241325378418,0.0,0.0,1.9607490301132202,5.27241325378418,0.0,0.7252107262611389,19,0.13011693954467773,0.10942670702934265,1.9630690813064575
18,0,0.18351425230503082,0.3999999761581421,0.004047789145261049,0.3007354438304901,2.0344862937927246,5.4690141677856445,1.8373026847839355,5.4690141677856445,3.3593287467956543,5.4690141677856445,0.0,0.0,2.0344862937927246,5.4690141677856445,0.0,0.7226070761680603,20,0.12968233227729797,0.11320194602012634,1.8744442462921143
19,0,0.1846632957458496,0.41999998688697815,0.004546689800918102,0.15548890829086304,1.9500360488891602,5.854928970336914,1.7216957807540894,5.854928970336914,3.1262855529785156,5.854928970336914,0.0,0.0,1.9500360488891602,5.854928970336914,0.0,0.7212684154510498,21,0.1288115382194519,0.11403125524520874,1.8714053630828857
20,0,0.18732710182666779,0.4399999976158142,0.004740994889289141,0.13257262110710144,2.0157549381256104,6.072244644165039,1.8177450895309448,6.072244644165039,3.3786497116088867,6.072244644165039,0.0,0.0,2.0157549381256104,6.072244644165039,0.0,0.7217159271240234,22,0.1266869306564331,0.11329709738492966,1.8819571733474731
21,0,0.18837834894657135,0.4599999785423279,0.005142848938703537,0.09156495332717896,1.9833773374557495,6.138130187988281,1.7832087278366089,6.138130187988281,3.3835277557373047,6.138130187988281,0.0,0.0,1.9833773374557495,6.138130187988281,0.0,0.7237683534622192,23,0.12359706312417984,0.11169829964637756,1.8405373096466064
22,0,0.1909722089767456,0.47999998927116394,0.005603611469268799,0.0857609286904335,1.9198410511016846,6.109685897827148,1.6843549013137817,6.109685897827148,3.215219020843506,6.109685897827148,0.0,0.0,1.9198410511016846,6.109685897827148,0.0,0.7267994284629822,24,0.1195494532585144,0.1097145676612854,1.8064546585083008
23,0,0.19177089631557465,0.5,0.005841048900038004,0.11261357367038727,1.8877990245819092,6.248434543609619,1.6180301904678345,6.248434543609619,3.130519151687622,6.248434543609619,0.0,0.0,1.8877990245819092,6.248434543609619,0.0,0.7289078235626221,25,0.11623096466064453,0.1082366406917572,1.7678351402282715
24,0,0.1945289671421051,0.5199999809265137,0.006627855356782675,0.15428981184959412,1.877142310142517,6.244056701660156,1.5984642505645752,6.244056701660156,3.1719603538513184,6.244056701660156,0.0,0.0,1.877142310142517,6.244056701660156,0.0,0.7319808602333069,26,0.11332660913467407,0.10646478831768036,1.70017671585083
25,0,0.19033563137054443,0.5399999618530273,0.006926202215254307,0.12894681096076965,1.8972824811935425,6.235414505004883,1.6200398206710815,6.235414505004883,3.328881025314331,6.235414505004883,0.0,0.0,1.8972824811935425,6.235414505004883,0.0,0.7346361875534058,27,0.11084288358688354,0.10499992966651917,1.6620069742202759
26,0,0.1907474547624588,0.5600000023841858,0.007541086990386248,0.0963037759065628,1.8887455463409424,6.156864643096924,1.5942124128341675,6.156864643096924,3.366147041320801,6.156864643096924,0.0,0.0,1.8887455463409424,6.156864643096924,0.0,0.7369082570075989,28,0.10944890975952148,0.10384449362754822,1.6248592138290405
27,0,0.19108586013317108,0.5799999833106995,0.008233103901147842,0.11596249043941498,1.876118540763855,6.208813190460205,1.565305471420288,6.208813190460205,3.278841018676758,6.208813190460205,0.0,0.0,1.876118540763855,6.208813190460205,0.0,0.737606942653656,29,0.10989390313625336,0.10403795540332794,1.5994781255722046
28,0,0.19466127455234528,0.5999999642372131,0.00858959648758173,0.08734331279993057,1.92069411277771,6.134250640869141,1.6250805854797363,6.134250640869141,3.4760727882385254,6.134250640869141,0.0,0.0,1.92069411277771,6.134250640869141,0.0,0.7383140921592712,30,0.11082245409488678,0.10436192899942398,1.559375286102295
29,0,0.194046750664711,0.6200000047683716,0.009792621247470379,0.11208436638116837,1.9337600469589233,6.077596187591553,1.6496096849441528,6.077596187591553,3.4733200073242188,6.077596187591553,0.0,0.0,1.9337600469589233,6.077596187591553,0.0,0.7394275665283203,31,0.11121997237205505,0.10433783382177353,1.5186963081359863
30,0,0.1915578991174698,0.6399999856948853,0.010250631719827652,0.14596307277679443,1.8935737609863281,6.211851119995117,1.5861417055130005,6.211851119995117,3.1668102741241455,6.211851119995117,0.0,0.0,1.8935737609863281,6.211851119995117,0.0,0.7413221001625061,32,0.11033187806606293,0.103278249502182,1.515232801437378
31,0,0.18841014802455902,0.6599999666213989,0.011196684092283249,0.1744047999382019,1.927506446838379,6.0464348793029785,1.6778870820999146,6.0464348793029785,3.411055564880371,6.0464348793029785,0.0,0.0,1.927506446838379,6.0464348793029785,0.0,0.7433007955551147,33,0.10936082899570465,0.10169397294521332,1.560059905052185
32,0,0.18948674201965332,0.6800000071525574,0.012259729206562042,0.17933174967765808,1.8691598176956177,5.882079601287842,1.5883830785751343,5.882079601287842,3.16017484664917,5.882079601287842,0.0,0.0,1.8691598176956177,5.882079601287842,0.0,0.7442262172698975,34,0.10844913870096207,0.10195522010326385,1.5246803760528564
33,0,0.19392898678779602,0.699999988079071,0.012803429737687111,0.16233715415000916,1.878799319267273,5.749350547790527,1.6097075939178467,5.749350547790527,3.0967259407043457,5.749350547790527,0.0,0.0,1.878799319267273,5.749350547790527,0.0,0.7420886158943176,35,0.1104435846209526,0.10297732055187225,1.5959532260894775
34,0,0.1895955204963684,0.7199999690055847,0.014565445482730865,0.22263048589229584,1.8579834699630737,5.536150932312012,1.6299327611923218,5.536150932312012,3.194340944290161,5.536150932312012,0.0,0.0,1.8579834699630737,5.536150932312012,0.0,0.7402241826057434,36,0.11239265650510788,0.105515256524086,1.5427968502044678
35,0,0.19273288547992706,0.7400000095367432,0.015188789926469326,0.13821054995059967,1.8532497882843018,5.5447492599487305,1.6575716733932495,5.5447492599487305,3.294581890106201,5.5447492599487305,0.0,0.0,1.8532497882843018,5.5447492599487305,0.0,0.7381014227867126,37,0.11562654376029968,0.10672782361507416,1.5762487649917603
36,0,0.19164052605628967,0.7599999904632568,0.016477249562740326,0.12979207932949066,1.7988582849502563,5.21382999420166,1.6227672100067139,5.21382999420166,3.3455984592437744,5.21382999420166,0.0,0.0,1.7988582849502563,5.21382999420166,0.0,0.7360893487930298,38,0.11898758262395859,0.10836151987314224,1.553830623626709
37,0,0.1917116492986679,0.7799999713897705,0.017922785133123398,0.11607575416564941,1.7830322980880737,5.2827606201171875,1.6070959568023682,5.2827606201171875,3.270714282989502,5.2827606201171875,0.0,0.0,1.7830322980880737,5.2827606201171875,0.0,0.7341952919960022,39,0.12223981320858002,0.1098213791847229,1.578235149383545
38,0,0.1905878186225891,0.7999999523162842,0.018690532073378563,0.1436704695224762,1.8143645524978638,5.230060577392578,1.6609933376312256,5.230060577392578,3.4164113998413086,5.230060577392578,0.0,0.0,1.8143645524978638,5.230060577392578,0.0,0.7337395548820496,40,0.1250237673521042,0.11047331988811493,1.5687435865402222
39,0,0.19223879277706146,0.8199999928474426,0.02121611498296261,0.13465863466262817,1.797600507736206,5.185253620147705,1.6347324848175049,5.185253620147705,3.3145437240600586,5.185253620147705,0.0,0.0,1.797600507736206,5.185253620147705,0.0,0.7343152165412903,41,0.12733565270900726,0.11036968231201172,1.5963184833526611
40,0,0.19508840143680573,0.8399999737739563,0.02210301347076893,0.12548676133155823,1.792449951171875,5.168607711791992,1.6411304473876953,5.168607711791992,3.2866454124450684,5.168607711791992,0.0,0.0,1.792449951171875,5.168607711791992,0.0,0.7348650097846985,42,0.12949998676776886,0.11132650077342987,1.5346416234970093
41,0,0.19337376952171326,0.85999995470047,0.023990200832486153,0.06687263399362564,1.7848471403121948,5.244396209716797,1.644035816192627,5.244396209716797,3.3084986209869385,5.244396209716797,0.0,0.0,1.7848471403121948,5.244396209716797,0.0,0.7340443134307861,43,0.13217008113861084,0.11270482838153839,1.5147171020507812
42,0,0.19267436861991882,0.8799999952316284,0.026024429127573967,0.12611544132232666,1.8266865015029907,5.2097086906433105,1.7230262756347656,5.2097086906433105,3.5793728828430176,5.2097086906433105,0.0,0.0,1.8266865015029907,5.2097086906433105,0.0,0.7333791851997375,44,0.13480539619922638,0.11311738193035126,1.5685949325561523
43,0,0.1912974864244461,0.8999999761581421,0.027110420167446136,0.07432089745998383,1.9366285800933838,5.1456522941589355,1.8674343824386597,5.1456522941589355,3.8887510299682617,5.1456522941589355,0.0,0.0,1.9366285800933838,5.1456522941589355,0.0,0.7327457666397095,45,0.13667263090610504,0.11397316306829453,1.5462943315505981
44,0,0.1918448656797409,0.9199999570846558,0.030566943809390068,0.10329311341047287,1.757419466972351,5.381555557250977,1.6417850255966187,5.381555557250977,3.367650032043457,5.381555557250977,0.0,0.0,1.757419466972351,5.381555557250977,0.0,0.7311315536499023,46,0.138651505112648,0.1151076927781105,1.5810905694961548
45,0,0.1858772337436676,0.9399999976158142,0.03178473562002182,0.2835351824760437,1.7423616647720337,5.573398590087891,1.6740467548370361,5.573398590087891,3.425743341445923,5.573398590087891,0.0,0.0,1.7423616647720337,5.573398590087891,0.0,0.7303911447525024,47,0.13964809477329254,0.11560514569282532,1.5501961708068848
46,0,0.18569432199001312,0.9599999785423279,0.034390080720186234,0.1785576194524765,1.9316293001174927,5.435190200805664,1.895259976387024,5.435190200805664,3.866379737854004,5.435190200805664,0.0,0.0,1.9316293001174927,5.435190200805664,0.0,0.7306569218635559,48,0.13999159634113312,0.115044966340065,1.5350285768508911
47,0,0.1841874122619629,0.9799999594688416,0.03719282150268555,0.14764487743377686,1.8120508193969727,5.654572010040283,1.7915939092636108,5.654572010040283,3.7071850299835205,5.654572010040283,0.0,0.0,1.8120508193969727,5.654572010040283,0.0,0.7301986813545227,49,0.14010603725910187,0.11447043716907501,1.5619027614593506
48,0,0.18550609052181244,1.0,0.03872286155819893,0.3234156668186188,1.8165266513824463,5.763391971588135,1.815665364265442,5.763391971588135,3.749739170074463,5.763391971588135,0.0,0.0,1.8165266513824463,5.763391971588135,0.0,0.7292146682739258,50,0.14056332409381866,0.11351202428340912,1.677720546722412
49,0,0.18614335358142853,1.0199999809265137,0.04435136541724205,0.15380391478538513,1.7331238985061646,5.932373046875,1.7232946157455444,5.932373046875,3.640713930130005,5.932373046875,0.0,0.0,1.7331238985061646,5.932373046875,0.0,0.7276105284690857,51,0.14196428656578064,0.11347490549087524,1.7149007320404053
