step,done,reward,root_height,upper_body_diff_norm,lower_body_diff_norm,joint_pos_diff_norm,policy_action_mean_abs,policy_action_max_abs,final_action_mean_abs,final_action_max_abs,frozen_delta_masked_mean_abs,delta_over_policy_mean,action_clip_frac,scale_zero_final_equals_main
26,0,0.20077191293239594,0.7370294332504272,0.11518917977809906,0.09708084166049957,1.6149792671203613,1.8363821506500244,6.196464538574219,1.8363821506500244,6.196464538574219,0.0,0.0,0.0,True
27,0,0.20537984371185303,0.7384019494056702,0.11477535963058472,0.09596660733222961,1.5977435111999512,1.913906455039978,6.028591632843018,1.913906455039978,6.028591632843018,0.0,0.0,0.0,True
28,0,0.20505282282829285,0.7406980991363525,0.11369214951992035,0.09445077180862427,1.5653566122055054,1.875572681427002,6.003378868103027,1.875572681427002,6.003378868103027,0.0,0.0,0.0,True
29,0,0.19849109649658203,0.7424538135528564,0.11299526691436768,0.09369149804115295,1.5357370376586914,1.828669548034668,6.117281913757324,1.828669548034668,6.117281913757324,0.0,0.0,0.0,True
30,0,0.19553428888320923,0.7426400780677795,0.11358322203159332,0.0936288982629776,1.5356618165969849,1.8737109899520874,6.128308296203613,1.8737109899520874,6.128308296203613,0.0,0.0,0.0,True
31,0,0.19967173039913177,0.740931510925293,0.11560739576816559,0.09522132575511932,1.5494320392608643,1.8757116794586182,6.2059526443481445,1.8757116794586182,6.2059526443481445,0.0,0.0,0.0,True
32,0,0.21032579243183136,0.7400020360946655,0.11721845716238022,0.09598950296640396,1.5710537433624268,1.8537267446517944,5.966707229614258,1.8537267446517944,5.966707229614258,0.0,0.0,0.0,True
33,0,0.20025251805782318,0.739048182964325,0.11872583627700806,0.09685558825731277,1.5848528146743774,1.8264646530151367,5.988968849182129,1.8264646530151367,5.988968849182129,0.0,0.0,0.0,True
34,0,0.20294533669948578,0.7378638386726379,0.1206619143486023,0.09802062809467316,1.580315351486206,1.7788357734680176,5.816526889801025,1.7788357734680176,5.816526889801025,0.0,0.0,0.0,True
35,0,0.1987760215997696,0.7363853454589844,0.12302476912736893,0.09920952469110489,1.6020371913909912,1.7373886108398438,5.729555130004883,1.7373886108398438,5.729555130004883,0.0,0.0,0.0,True
36,0,0.1963922530412674,0.7360879182815552,0.1243748590350151,0.10003555566072464,1.5918879508972168,1.7794853448867798,5.630609035491943,1.7794853448867798,5.630609035491943,0.0,0.0,0.0,True
37,0,0.20755316317081451,0.7364633083343506,0.1256408989429474,0.1002310961484909,1.580466866493225,1.7329002618789673,5.638071060180664,1.7329002618789673,5.638071060180664,0.0,0.0,0.0,True
38,0,0.19939570128917694,0.7364346981048584,0.12762336432933807,0.10108484327793121,1.5630429983139038,1.825402855873108,5.612837791442871,1.825402855873108,5.612837791442871,0.0,0.0,0.0,True
39,0,0.20095157623291016,0.7369260191917419,0.12950973212718964,0.10162501782178879,1.5491790771484375,1.8232096433639526,5.625154495239258,1.8232096433639526,5.625154495239258,0.0,0.0,0.0,True
40,0,0.20309114456176758,0.7368664145469666,0.13208742439746857,0.10259778052568436,1.5408573150634766,1.8486318588256836,5.678806304931641,1.8486318588256836,5.678806304931641,0.0,0.0,0.0,True
41,0,0.20128458738327026,0.7365354299545288,0.1350259631872177,0.10355602204799652,1.5497750043869019,1.861270546913147,5.691391944885254,1.861270546913147,5.691391944885254,0.0,0.0,0.0,True
42,0,0.19554010033607483,0.7358512282371521,0.13849356770515442,0.10471746325492859,1.522181749343872,1.8850643634796143,5.684535980224609,1.8850643634796143,5.684535980224609,0.0,0.0,0.0,True
43,0,0.19606435298919678,0.7344158887863159,0.1421896368265152,0.1055341586470604,1.5547641515731812,1.8696743249893188,5.550741672515869,1.8696743249893188,5.550741672515869,0.0,0.0,0.0,True
44,0,0.1918604075908661,0.7332125902175903,0.14555500447750092,0.10703656822443008,1.535086989402771,1.8657277822494507,5.289952278137207,1.8657277822494507,5.289952278137207,0.0,0.0,0.0,True
45,0,0.1910979002714157,0.7317761182785034,0.1489998698234558,0.10771030187606812,1.552035927772522,1.9268583059310913,5.220161437988281,1.9268583059310913,5.220161437988281,0.0,0.0,0.0,True
46,0,0.1960075944662094,0.7301865220069885,0.15230074524879456,0.10836571455001831,1.5647401809692383,1.8609827756881714,5.099174499511719,1.8609827756881714,5.099174499511719,0.0,0.0,0.0,True
47,0,0.19055183231830597,0.7284411191940308,0.15511025488376617,0.10897926986217499,1.6197386980056763,1.9617747068405151,4.915344715118408,1.9617747068405151,4.915344715118408,0.0,0.0,0.0,True
48,0,0.18628400564193726,0.7272485494613647,0.15697750449180603,0.10922518372535706,1.659174919128418,1.8173013925552368,5.09372615814209,1.8173013925552368,5.09372615814209,0.0,0.0,0.0,True
49,0,0.18756268918514252,0.7262078523635864,0.15829870104789734,0.10996023565530777,1.6935491561889648,1.7729188203811646,5.3090901374816895,1.7729188203811646,5.3090901374816895,0.0,0.0,0.0,True
