frame,time_s,left_foot_x,left_foot_y,left_foot_z,left_foot_xy_drift_from_0p5,left_foot_z_delta_from_0p5,left_foot_speed,left_foot_speed_xy,left_foot_speed_z,left_foot_roll,left_foot_pitch,left_foot_yaw,left_foot_rot_drift_deg,left_foot_contact_patch_min_z,right_foot_z,right_foot_contact_patch_min_z,root_vx,root_vy,root_vz,root_speed,root_roll,root_pitch,root_yaw,root_height,root_rel_left_foot_x_world,root_rel_left_foot_y_world,root_rel_left_foot_x_local,root_rel_left_foot_y_local,com_x,com_y,com_z,com_rel_left_foot_x_world,com_rel_left_foot_y_world,com_rel_left_foot_x_local,com_rel_left_foot_y_local
35,0.7,-0.08707821369171143,0.069652259349823,0.03619998320937157,0.00909392349421978,-0.00028431788086891174,0.015755241736769676,0.012782864272594452,0.009210103191435337,0.03373309698532999,-0.1480753038521212,0.7801003248626731,2.050168976723712,-0.001665521680275818,0.23511971533298492,0.1882195820671369,0.0495121031999588,0.0017258822917938232,0.0004787821089848876,0.04954449087381363,-0.23356255450282654,-0.059891875444246345,0.7037094408535041,0.8082912564277649,0.07237494736909866,-0.009172491729259491,0.044995744295403206,-0.05742517397889035,0.029697076371454086,0.10488811011843821,0.7392259130725027,0.1167752900631655,0.03523585076861521,0.10779205658896147,-0.0570868293483417
36,0.72,-0.08693291246891022,0.06928075850009918,0.03644099086523056,0.009477946907281876,-4.331022500991821e-05,0.019659623503684998,0.011510109528899193,0.01593794673681259,0.03180003221779463,-0.14561894114163443,0.7853797476356525,2.167083295875942,-0.0012681874035683632,0.22811464965343475,0.18215959406471005,0.04327511787414551,-0.006034038960933685,-0.0008482545963488519,0.04370200261473656,-0.22945360543821616,-0.056863164963276924,0.7028455472645833,0.8083015084266663,0.07331623882055283,-0.008356723934412003,0.045934377008763905,-0.057750659896879566,0.02950533086078475,0.10535372829302202,0.7383396538219488,0.11643824332969496,0.036072969792922835,0.10784275949706588,-0.05682484389282899
37,0.74,-0.0869489461183548,0.06897086650133133,0.03691476956009865,0.009718741290271282,0.00043046846985816956,0.024050313979387283,0.009154061786830425,0.02224007062613964,0.029816600342053957,-0.1426630941177487,0.7896925221467413,2.3539795916370956,-0.0006139731876548676,0.2171422392129898,0.17210156283329928,0.03006790764629841,-0.020538320764899254,-0.002010127529501915,0.036468371748924255,-0.22294319316026906,-0.05146004334152554,0.7028063491665186,0.8082635998725891,0.07474137842655182,-0.007094737142324448,0.047584457371613535,-0.05807175183227037,0.028980912571253264,0.10636273633152084,0.736962575135189,0.11592985868960806,0.03739186983018951,0.10817534889118245,-0.055999803191272735
38,0.76,-0.08686917275190353,0.06866109371185303,0.03738442063331604,0.01001779455691576,0.0009001195430755615,0.028640903532505035,0.006643957924097776,0.027859633788466454,0.029454286782277826,-0.13998975339960773,0.7952966189905388,2.5178977025452154,-1.4913746970060537e-05,0.20646195113658905,0.16294412899101143,0.012035094201564789,-0.03934979438781738,-0.0028027931693941355,0.04124445840716362,-0.2139702515060009,-0.048374659939987685,0.7025662972009628,0.8081710934638977,0.07523053139448166,-0.007368046790361404,0.04740555234687645,-0.05887813324221993,0.02791426746511254,0.10609012062412913,0.735796735636704,0.11478344021701607,0.037429026912276106,0.10708377974380281,-0.055760508600925775
39,0.78,-0.0869387686252594,0.06853727996349335,0.0380905382335186,0.010080325417220592,0.001606237143278122,0.03409850224852562,0.010827021673321724,0.03233393654227257,0.02812482072926116,-0.13590764989565618,0.79892278882539,2.788301480960098,0.0009079028793587199,0.19499564170837402,0.15301984839290397,-0.0073603116907179356,-0.05737043544650078,-0.00323981954716146,0.057931315153837204,-0.2019831974489108,-0.045517625992411936,0.698752565745707,0.808079719543457,0.07524216175079346,-0.008953582495450974,0.04606364787315881,-0.060163858661600525,0.026369612575981995,0.10472827355803112,0.7347639125654698,0.1133083812012414,0.03619099359453777,0.10496487524405046,-0.05595491249932069
40,0.8,-0.08710678666830063,0.06853774935007095,0.038725346326828,0.009986517950892448,0.0022410452365875244,0.04119906947016716,0.022221438586711884,0.03469252213835716,0.029882771261038353,-0.1348150092187208,0.8008058904414979,2.8299254638765734,0.0015503017166753966,0.18424881994724274,0.1441416367585002,-0.02315720170736313,-0.07003498077392578,-0.004002871923148632,0.07387270778417587,-0.19260919246376404,-0.04170997621838701,0.6941036057670531,0.8079829812049866,0.07461203634738922,-0.01065019890666008,0.04429359311729709,-0.06097917934356682,0.024424215160076743,0.10318042264210722,0.7338945675864268,0.11153100182837737,0.03464267329203627,0.10251047022996813,-0.0559542909426176
41,0.82,-0.08749759942293167,0.06891420483589172,0.039760999381542206,0.00945789273828268,0.0032766982913017273,0.050964225083589554,0.038945648819208145,0.03287230804562569,0.03577163384814484,-0.13245828330130416,0.799612825855448,2.846924859912661,0.0025529843078919076,0.17419499158859253,0.13596180183509,-0.028672708198428154,-0.07524824142456055,-0.007182938512414694,0.08084563165903091,-0.18109068299313047,-0.03883350995106327,0.6938033306156598,0.8079144954681396,0.07504874467849731,-0.013037443161010742,0.0429588324427868,-0.06290332039842915,0.02357793968209623,0.10119142486949019,0.7336682475217567,0.1110755391050279,0.03227722003359847,0.10056346982580064,-0.057154027479830304
42,0.84,-0.08814985305070877,0.06949051469564438,0.040453068912029266,0.008624009788036346,0.003968767821788788,0.06584034115076065,0.06171981990337372,0.02292628400027752,0.042871664586000946,-0.13365740605435117,0.7976308442718005,2.6948492146542953,0.003023056696609773,0.16575519740581512,0.12983691370628725,-0.016804471611976624,-0.0729309692978859,-0.017178785055875778,0.07678819447755814,-0.1749081628876088,-0.03610776373831315,0.6888279934125036,0.8080072999000549,0.07311533391475677,-0.014361172914505005,0.04078572087206632,-0.0623588030184399,0.02040489413744319,0.09993839138987012,0.7336002758450387,0.10855474718815196,0.030447876694225745,0.09760675121618735,-0.05642808209829281
43,0.86,-0.08885857462882996,0.07000035047531128,0.04130921885371208,0.007829075679183006,0.004824917763471603,0.08930359035730362,0.08929958939552307,-0.0008451868779957294,0.04466124364878728,-0.1324844158804379,0.8040658220293175,2.852568458410922,0.0038905296800662847,0.15672673285007477,0.1223285669457613,0.016042040660977364,-0.06422841548919678,-0.04060203582048416,0.07766055315732956,-0.1617230838544703,-0.03272156415639982,0.6804459395319498,0.8078358173370361,0.07260435819625854,-0.01798652485013008,0.03741817849709587,-0.06476718168358443,0.01921891033949951,0.09568498558981227,0.7338846409393276,0.10807748496832947,0.02568463511450099,0.0934800974917359,-0.060015952970690165
44,0.88,-0.08983505517244339,0.070822574198246,0.04192771017551422,0.006656314246356487,0.005443409085273743,0.1221836507320404,0.11443568021059036,-0.04281728342175484,0.04786186794641243,-0.1318060733305657,0.8126232418112861,3.089035616719099,0.004465029171155384,0.14952410757541656,0.11762592086325707,0.06570441275835037,-0.05171818658709526,-0.0830937996506691,0.11788307875394821,-0.1560673819520178,-0.031702323007584576,0.675069626254503,0.8078963756561279,0.07277455925941467,-0.019455868750810623,0.03591272392574093,-0.06621890639752624,0.017765937589987176,0.0928708609851034,0.7344192429888011,0.10760099276243057,0.0220482867868574,0.08999513663053574,-0.06296805520696466
45,0.9,-0.0913514569401741,0.0722348615527153,0.04305277019739151,0.004807312972843647,0.0065684691071510315,0.16018307209014893,0.12513935565948486,-0.09999378770589828,0.05018927736380169,-0.1253692326038145,0.8183135686891092,3.5809245922838118,0.005829287752234666,0.14051394164562225,0.1073566082681084,0.12039998173713684,-0.039509113878011703,-0.14285001158714294,0.19095352292060852,-0.14483832398915805,-0.02570284263014555,0.666185526477335,0.8079585433006287,0.07679338753223419,-0.021873485296964645,0.03651717238476017,-0.07100823789345952,0.019039281769395584,0.08875552826894763,0.7350224152191316,0.11039073870956968,0.016520666716232327,0.08750690272487802,-0.06929350328199645
