step,motion_time_s,joint_err_norm,lower_body_err,torque_clip_ratio,left_foot_contact_z,right_foot_contact_z,left_foot_contact_norm,right_foot_contact_norm,left_foot_contact_flag,right_foot_contact_flag,left_foot_slip_xy,right_foot_slip_xy,projected_gravity_x,projected_gravity_y,projected_gravity_z,root_pos_err,root_rot_err_rad,root_lin_vel_err,root_ang_vel_err,root_roll,root_pitch,root_yaw,root_height,root_xy_drift,root_x,root_y,right_foot_pos_err,right_foot_vel_err,right_foot_pos_err_x,right_foot_pos_err_y,right_foot_pos_err_z,right_foot_vel_err_x,right_foot_vel_err_y,right_foot_vel_err_z,reset,timeout,right_hip_pitch_joint_err,right_hip_pitch_joint_torque,right_hip_pitch_joint_torque_ratio,right_hip_roll_joint_err,right_hip_roll_joint_torque,right_hip_roll_joint_torque_ratio,right_hip_yaw_joint_err,right_hip_yaw_joint_torque,right_hip_yaw_joint_torque_ratio,right_knee_joint_err,right_knee_joint_torque,right_knee_joint_torque_ratio,right_ankle_pitch_joint_err,right_ankle_pitch_joint_torque,right_ankle_pitch_joint_torque_ratio,right_ankle_roll_joint_err,right_ankle_roll_joint_torque,right_ankle_roll_joint_torque_ratio
1,0.019999999552965164,0.7480039000511169,0.01843263953924179,0.043478261679410934,395.32977294921875,19.317279815673828,395.32977294921875,19.317279815673828,1,1,0.040950924158096313,0.12807492911815643,0.014387096278369427,-0.03564242646098137,-0.9992608428001404,0.00987583864480257,0.06238410249352455,0.30712541937828064,2.9862146377563477,0.035653676837682724,0.014387592673301697,0.574455201625824,0.7767242193222046,0.01023869402706623,-0.005143544636666775,0.0077993785962462425,0.021980902180075645,0.6106173992156982,0.012926427647471428,0.013557881116867065,0.011500060558319092,0.41198059916496277,0.25684526562690735,0.37034595012664795,0,0,-0.054205603897571564,-1.7171330451965332,0.019512875005602837,0.04660043120384216,6.118086814880371,0.06952371448278427,-0.07996273040771484,-2.4192190170288086,0.027491124346852303,0.041177600622177124,-0.3671226501464844,0.0026411700528115034,0.13428129255771637,2.542804718017578,0.0508560948073864,0.0009998977184295654,0.006008259952068329,0.00012016519758617505
2,0.03999999910593033,0.518160879611969,0.02188836969435215,0.0,418.1273498535156,52.08203887939453,418.1273498535156,52.08203887939453,1,1,0.03271282836794853,0.28609153628349304,0.007914908230304718,-0.03246414288878441,-0.9994415640830994,0.009505252353847027,0.0729500949382782,0.03898227959871292,2.1442790031433105,0.032470863312482834,0.007914991118013859,0.5778592228889465,0.7762316465377808,0.016739072278141975,-0.008837509900331497,0.013873832300305367,0.03343122825026512,0.6970648169517517,0.02204715646803379,0.01746833324432373,0.018067292869091034,0.4019424319267273,0.19935721158981323,0.5334775447845459,0,0,-0.07110534608364105,4.023178577423096,0.04571793973445892,0.057691559195518494,8.226753234863281,0.09348583221435547,-0.057517826557159424,-8.453886985778809,0.0960668995976448,0.03785055875778198,-14.288619995117188,0.10279582440853119,0.16737177968025208,3.3325929641723633,0.0666518583893776,-0.022103145718574524,-0.2539154887199402,0.005078309681266546
3,0.05999999865889549,0.4088476002216339,0.027817005291581154,0.0,310.41912841796875,70.32262420654297,310.41912841796875,70.32262420654297,1,1,0.028051724657416344,0.21998131275177002,0.01649719476699829,-0.042404793202877045,-0.998964250087738,0.008412028662860394,0.08905208110809326,0.053585294634103775,2.25374436378479,0.04242328554391861,0.016497943550348282,0.5834822654724121,0.7763277888298035,0.022410038858652115,-0.011396178975701332,0.019395990297198296,0.05281225964426994,0.9145296216011047,0.03788042813539505,0.025817081332206726,0.026223767548799515,0.5633929371833801,0.3757373094558716,0.6146334409713745,0,0,-0.07538516074419022,7.202601909637451,0.08184774965047836,0.07739304006099701,10.956207275390625,0.12450235337018967,-0.045376792550086975,-8.504264831542969,0.09663937240839005,0.044199228286743164,-12.671504974365234,0.09116190671920776,0.20911163091659546,4.37600040435791,0.08752001076936722,-0.02982238680124283,-0.2108267992734909,0.004216535948216915
4,0.07999999821186066,0.44575953483581543,0.03354128822684288,0.0,262.2994384765625,84.1278076171875,262.2994384765625,84.1278076171875,1,1,0.029987696558237076,0.23050141334533691,0.025341268628835678,-0.0535782054066658,-0.9982419610023499,0.008393813855946064,0.10737241804599762,0.06993195414543152,3.5051302909851074,0.05362110584974289,0.025343982502818108,0.5945770144462585,0.7764939069747925,0.02762886881828308,-0.013791198842227459,0.024242132902145386,0.07223881781101227,1.0412299633026123,0.05085507407784462,0.03552412986755371,0.03701680898666382,0.6315070390701294,0.4560379087924957,0.6909326910972595,0,0,-0.09119071066379547,11.914402961730957,0.13539093732833862,0.0988452136516571,10.829170227050781,0.1230587512254715,-0.032082825899124146,-15.36207389831543,0.1745690256357193,0.06291216611862183,-15.419633865356445,0.1109326183795929,0.21494367718696594,4.362997055053711,0.087259940803051,-0.027946025133132935,-0.2962721586227417,0.005925443023443222
5,0.09999999776482582,0.43583762645721436,0.03949593007564545,0.0,270.4940490722656,92.99378204345703,270.4940490722656,92.99378204345703,1,1,0.07773696631193161,0.25253331661224365,0.030234387144446373,-0.06495390087366104,-0.9974300265312195,0.010656614787876606,0.12813188135623932,0.094838447868824,6.4821271896362305,0.06502943485975266,0.03023899532854557,0.6081376075744629,0.7762685418128967,0.03243478760123253,-0.016902981325984,0.02790478989481926,0.09712740778923035,1.1014329195022583,0.06685248017311096,0.048634134232997894,0.05098235607147217,0.6033716201782227,0.4491245150566101,0.8046020269393921,0,0,-0.11975084245204926,22.417470932006836,0.2547439932823181,0.1271071881055832,9.593551635742188,0.10901763290166855,-0.018054187297821045,-26.853830337524414,0.3051571547985077,0.07956463098526001,-24.9006404876709,0.17914129793643951,0.15785950422286987,3.0518856048583984,0.061037711799144745,-0.005878180265426636,0.023837536573410034,0.0004767507198266685
6,0.11999999731779099,0.4112373888492584,0.045331113040447235,0.0,365.7125549316406,81.8191909790039,365.7125549316406,81.8191909790039,1,1,0.12664753198623657,0.3337956964969635,0.03933954983949661,-0.0810474306344986,-0.9959335327148438,0.015702253207564354,0.1523069143295288,0.07036121934652328,6.41798734664917,0.08119941502809525,0.03934970498085022,0.618094265460968,0.7748842835426331,0.03623218834400177,-0.02114608883857727,0.029198991134762764,0.12110846489667892,1.1354066133499146,0.08331982791423798,0.0602283775806427,0.0640125721693039,0.5412464141845703,0.33569324016571045,0.9399523735046387,0,0,-0.1352424919605255,23.89684295654297,0.2715550363063812,0.14433565735816956,8.87524127960205,0.1008550152182579,-0.03203597664833069,-33.07856369018555,0.3758927583694458,0.0952795147895813,-28.522342681884766,0.20519670844078064,0.14803901314735413,2.659834623336792,0.05319669097661972,0.004887629300355911,-0.21893997490406036,0.004378799349069595
7,0.13999999687075615,0.4186031222343445,0.05123497545719147,0.0,426.7808532714844,42.180389404296875,426.7808532714844,42.180389404296875,1,1,0.10498624294996262,0.5950997471809387,0.05550277233123779,-0.09922673553228378,-0.9935159683227539,0.01845347136259079,0.181338831782341,0.0689951479434967,4.843876361846924,0.0995442271232605,0.05553130805492401,0.6186962723731995,0.7727516293525696,0.03892587497830391,-0.02475750260055065,0.029358314350247383,0.14356619119644165,1.1397500038146973,0.10017368197441101,0.06893898546695709,0.07631448656320572,0.651910662651062,0.062294721603393555,0.9328246712684631,0,0,-0.14202651381492615,21.034576416015625,0.23902927339076996,0.15779554843902588,11.77796459197998,0.13384050130844116,-0.05744333565235138,-29.52686309814453,0.335532546043396,0.11474144458770752,-23.71044921875,0.17057877779006958,0.13330386579036713,3.010925531387329,0.060218509286642075,0.009559530764818192,-0.22401684522628784,0.004480336792767048
8,0.1599999964237213,0.4416637122631073,0.05597752705216408,0.0,459.60797119140625,43.27973937988281,459.60797119140625,43.27973937988281,1,1,0.10264553874731064,0.9299284219741821,0.07786764204502106,-0.11736012995243073,-0.9900315999984741,0.019305884838104248,0.21230128407478333,0.05894733965396881,3.4285736083984375,0.11799115687608719,0.07794655114412308,0.6163542866706848,0.7704100608825684,0.04069408029317856,-0.027455154806375504,0.028952140361070633,0.16100703179836273,1.1956218481063843,0.11627358198165894,0.07025082409381866,0.0864207074046135,0.9527374505996704,-0.19430285692214966,0.6957365274429321,0,0,-0.13382184505462646,16.998746871948242,0.193167582154274,0.1700229048728943,13.062328338623047,0.1484355479478836,-0.07296881824731827,-23.12957000732422,0.2628360092639923,0.11701977252960205,-16.216693878173828,0.11666686087846756,0.06420259177684784,0.44533562660217285,0.008906712755560875,0.01845620572566986,0.16906119883060455,0.0033812238834798336
9,0.17999999597668648,0.47177132964134216,0.06016862392425537,0.0,450.11968994140625,0.0,450.11968994140625,0.0,1,0,0.08939167857170105,1.3647105693817139,0.10089784860610962,-0.13253656029701233,-0.9860292077064514,0.020026350393891335,0.2454957515001297,0.08528565615415573,2.83198618888855,0.13361360132694244,0.10106983780860901,0.615305483341217,0.7682816386222839,0.04181399568915367,-0.02953913062810898,0.028114553540945053,0.17524288594722748,1.4698708057403564,0.1352226436138153,0.06109330430626869,0.09323365241289139,1.255887746810913,-0.5734418034553528,0.5044113397598267,0,0,-0.13079702854156494,12.834305763244629,0.14584438502788544,0.1666630655527115,12.427553176879883,0.14122219383716583,-0.08105509728193283,-17.903564453125,0.20344959199428558,0.11425316333770752,-12.417102813720703,0.08933167159557343,0.005071453750133514,-0.1504313349723816,0.0030086266342550516,0.017269767820835114,0.1433950811624527,0.00286790169775486
10,0.19999999552965164,0.49258852005004883,0.0655713751912117,0.0,422.88446044921875,0.0,422.88446044921875,0.0,1,0,0.06085336580872536,1.7104297876358032,0.12193503975868225,-0.14764884114265442,-0.9814945459365845,0.020790111273527145,0.278253436088562,0.08288881927728653,2.426395893096924,0.1493130624294281,0.12223923951387405,0.6140353083610535,0.7660030126571655,0.04282652586698532,-0.03179166465997696,0.026675432920455933,0.19329804182052612,1.736828088760376,0.15907788276672363,0.04710538312792778,0.09919397532939911,1.4335734844207764,-0.9603089094161987,0.19810545444488525,0,0,-0.1319093108177185,8.297555923461914,0.09429040551185608,0.14651364088058472,10.123319625854492,0.11503772437572479,-0.07947209477424622,-12.644525527954102,0.14368778467178345,0.10539853572845459,-10.26004409790039,0.07381326705217361,-0.025481659919023514,-0.6279865503311157,0.012559730559587479,0.014436294324696064,0.18395772576332092,0.0036791544407606125
