step,motion_time_s,joint_err_norm,lower_body_err,torque_clip_ratio,left_foot_contact_z,right_foot_contact_z,left_foot_contact_norm,right_foot_contact_norm,left_foot_contact_flag,right_foot_contact_flag,left_foot_slip_xy,right_foot_slip_xy,projected_gravity_x,projected_gravity_y,projected_gravity_z,root_pos_err,root_rot_err_rad,root_lin_vel_err,root_ang_vel_err,root_roll,root_pitch,root_yaw,root_height,root_xy_drift,root_x,root_y,right_foot_pos_err,right_foot_vel_err,right_foot_pos_err_x,right_foot_pos_err_y,right_foot_pos_err_z,right_foot_vel_err_x,right_foot_vel_err_y,right_foot_vel_err_z,reset,timeout,right_hip_pitch_joint_err,right_hip_pitch_joint_torque,right_hip_pitch_joint_torque_ratio,right_hip_roll_joint_err,right_hip_roll_joint_torque,right_hip_roll_joint_torque_ratio,right_hip_yaw_joint_err,right_hip_yaw_joint_torque,right_hip_yaw_joint_torque_ratio,right_knee_joint_err,right_knee_joint_torque,right_knee_joint_torque_ratio,right_ankle_pitch_joint_err,right_ankle_pitch_joint_torque,right_ankle_pitch_joint_torque_ratio,right_ankle_roll_joint_err,right_ankle_roll_joint_torque,right_ankle_roll_joint_torque_ratio
11,0.2199999950826168,0.377365380525589,0.07117012143135071,0.0,33.20784378051758,0.0,33.20784378051758,0.0,1,0,0.19073167443275452,1.724263310432434,0.19269172847270966,-0.08140736818313599,-0.9778764843940735,0.0077322665601968765,0.3252740800380707,0.5165669322013855,1.2346190214157104,0.08305759727954865,0.1939045488834381,0.4818730652332306,0.7774821519851685,0.05263250321149826,-0.023561902344226837,0.04792468994855881,0.21167831122875214,1.786129117012024,0.1991763710975647,0.011361055076122284,0.07076302170753479,1.1892123222351074,-1.2221146821975708,-0.5314762592315674,0,0,-0.12083578109741211,1.8353099822998047,0.020855795592069626,0.04076746106147766,-3.056509017944336,0.03473305702209473,-0.015586748719215393,-2.7481088638305664,0.031228510662913322,0.08919990062713623,-7.363636016845703,0.05297579988837242,-0.0018931478261947632,0.015867915004491806,0.00031735829543322325,0.0018092282116413116,-0.07571154832839966,0.001514230971224606
12,0.23999999463558197,0.39540237188339233,0.07736644148826599,0.0,108.38605499267578,0.0,108.38605499267578,0.0,1,0,0.36686351895332336,1.6363683938980103,0.21679922938346863,-0.08133784681558609,-0.9728217124938965,0.00767251942306757,0.3754390478134155,0.5322996377944946,1.6569238901138306,0.08341620117425919,0.21853452920913696,0.44927310943603516,0.7756356000900269,0.054856546223163605,-0.028107961639761925,0.04757270961999893,0.2352442890405655,1.8198812007904053,0.22758005559444427,-0.006508927792310715,0.05920153856277466,1.1098357439041138,-1.2365354299545288,-0.7424367666244507,0,0,-0.1290881633758545,-2.7483720779418945,0.031231500208377838,-0.0036347508430480957,-6.977597713470459,0.07929088175296783,0.002255767583847046,1.1064196825027466,0.012572950683534145,0.07866179943084717,-6.86822509765625,0.04941169172525406,-0.011573992669582367,-0.23470428586006165,0.004694085568189621,0.0033038840629160404,0.054581768810749054,0.0010916353203356266
13,0.25999999418854713,0.41646066308021545,0.08245331794023514,0.0,165.80445861816406,0.0,165.80445861816406,0.0,1,0,0.1170741468667984,1.382199764251709,0.23766285181045532,-0.07952877879142761,-0.968086302280426,0.00866884458810091,0.41631197929382324,0.540867030620575,1.6343107223510742,0.08196643739938736,0.23995904624462128,0.4264799654483795,0.7733964920043945,0.05822164565324783,-0.03341199457645416,0.047714296728372574,0.2597215473651886,1.6055922508239746,0.2544777989387512,-0.023294977843761444,0.04640774428844452,0.9591114521026611,-1.0677456855773926,-0.7196882367134094,0,0,-0.12742024660110474,-5.8067946434021,0.06598630547523499,-0.03647395968437195,-7.976157188415527,0.09063815325498581,0.034519776701927185,6.1379899978637695,0.06974988430738449,0.051566123962402344,-8.349726676940918,0.0600699745118618,-0.02370983362197876,-0.4824795126914978,0.009649590589106083,-0.00954439863562584,-0.2316933274269104,0.0046338667161762714
14,0.2799999937415123,0.4363389015197754,0.08794419467449188,0.0,130.22000122070312,0.0,130.22000122070312,0.0,1,0,0.09034737944602966,1.129388451576233,0.2532707154750824,-0.07922787219285965,-0.9641457200050354,0.00941072590649128,0.45474591851234436,0.5687359571456909,1.843618631362915,0.08198995888233185,0.2560597062110901,0.4053221046924591,0.7714956998825073,0.06268435716629028,-0.03740675002336502,0.050168782472610474,0.28173887729644775,1.2726513147354126,0.2767605781555176,-0.03837151825428009,0.03616620600223541,0.8061937689781189,-0.8346685171127319,-0.5225144624710083,0,0,-0.12494206428527832,-7.328258991241455,0.08327566832304001,-0.06719610840082169,-9.983312606811523,0.11344673484563828,0.05605711042881012,7.736025333404541,0.08790937811136246,0.02736794948577881,-7.726405143737793,0.055585648864507675,-0.03473673760890961,-0.7140659093856812,0.01428131852298975,-0.009213551878929138,-0.1866520494222641,0.0037330409977585077
15,0.29999999329447746,0.4540604054927826,0.09308181703090668,0.0,237.01510620117188,0.0,237.01510620117188,0.0,1,0,0.03306622803211212,1.034199595451355,0.2666298747062683,-0.08206473290920258,-0.9602987170219421,0.010842408053576946,0.49194270372390747,0.5906200408935547,1.8545860052108765,0.0852503776550293,0.26989462971687317,0.38222596049308777,0.7691817283630371,0.06389392167329788,-0.03907592594623566,0.05029967427253723,0.30411362648010254,1.0239993333816528,0.29963207244873047,-0.044977713376283646,0.02612900733947754,0.7206845283508301,-0.6583977341651917,-0.30935561656951904,0,0,-0.11842656135559082,-7.729730129241943,0.08783784508705139,-0.09838177263736725,-12.722270965576172,0.14457125961780548,0.0671200305223465,6.8854169845581055,0.07824337482452393,0.011042237281799316,-7.207217216491699,0.05185048282146454,-0.03266099840402603,-0.6056813597679138,0.012113627046346664,-0.004788286052644253,-0.09673850983381271,0.0019347701454535127
16,0.3199999928474426,0.46660661697387695,0.09840068221092224,0.0,204.7137908935547,0.0,204.7137908935547,0.0,1,0,0.10950934141874313,0.988647997379303,0.2757635712623596,-0.0861968845129013,-0.9573526382446289,0.012649809010326862,0.5262910723686218,0.6656553745269775,1.956525444984436,0.0897945836186409,0.27938398718833923,0.3634938895702362,0.7670772075653076,0.06537578999996185,-0.040286578238010406,0.05120077729225159,0.32463186979293823,0.8082176446914673,0.32062089443206787,-0.047759752720594406,0.01752406358718872,0.6811587810516357,-0.4259980618953705,-0.08811435103416443,0,0,-0.11346739530563354,-8.043323516845703,0.09140140563249588,-0.11426330357789993,-11.724712371826172,0.133235365152359,0.0738927572965622,8.270065307617188,0.09397801756858826,-0.0007728338241577148,-5.219788074493408,0.03755243122577667,-0.026585303246974945,-0.4129192531108856,0.00825838465243578,-0.008319584652781487,-0.15599654614925385,0.0031199308577924967
17,0.3399999924004078,0.4717791974544525,0.10332951694726944,0.0,125.10042572021484,0.0,125.10042572021484,0.0,1,0,0.17668969929218292,1.0696930885314941,0.2818234860897064,-0.08983394503593445,-0.9552515149116516,0.014440075494349003,0.5539950728416443,0.745150625705719,1.6033241748809814,0.09376642107963562,0.28569409251213074,0.350451797246933,0.7648389935493469,0.06624327600002289,-0.040236711502075195,0.052416469901800156,0.3430190682411194,0.7415684461593628,0.3392975926399231,-0.04873234033584595,0.012821406126022339,0.6630539298057556,-0.24029290676116943,0.22922149300575256,0,0,-0.10684430599212646,-7.701723575592041,0.0875195860862732,-0.12826842069625854,-12.02100944519043,0.13660238683223724,0.07443514466285706,7.528813362121582,0.08555469661951065,-0.020844697952270508,-4.1968464851379395,0.030193140730261803,-0.026870645582675934,-0.5316047668457031,0.01063209492713213,-0.007671064231544733,-0.15927743911743164,0.003185548819601536
18,0.35999999195337296,0.46343252062797546,0.10893647372722626,0.0,482.6272888183594,0.0,482.6272888183594,0.0,1,0,0.2657831609249115,1.250515341758728,0.2844986021518707,-0.09350736439228058,-0.9541053771972656,0.016559287905693054,0.578507661819458,0.8059279322624207,1.9068399667739868,0.0976933017373085,0.2884833812713623,0.34220755100250244,0.7622517943382263,0.06639101356267929,-0.03900535777211189,0.05368436872959137,0.3637544512748718,0.8195214867591858,0.36076533794403076,-0.045092545449733734,0.011504113674163818,0.591666579246521,-0.0920160710811615,0.5595347881317139,0,0,-0.09467655420303345,-7.703516960144043,0.08753996342420578,-0.12489651143550873,-12.53662109375,0.1424615979194641,0.07138580083847046,6.862518787384033,0.07798317074775696,-0.041506171226501465,-2.318087100982666,0.01667688600718975,-0.030220381915569305,-0.6974030137062073,0.01394806057214737,-0.007809121627360582,-0.19890305399894714,0.003978061024099588
19,0.3799999915063381,0.4347863793373108,0.11397630721330643,0.0,429.3275451660156,0.0,429.3275451660156,0.0,1,0,0.539458155632019,1.4866344928741455,0.2824390232563019,-0.10051512718200684,-0.9540045261383057,0.01813032105565071,0.593968391418457,0.9341739416122437,1.8658664226531982,0.10497396439313889,0.28633570671081543,0.3372645974159241,0.7603707313537598,0.06539873778820038,-0.037070728838443756,0.053995124995708466,0.3860625922679901,1.070365071296692,0.3835292160511017,-0.04065564274787903,0.017227590084075928,0.4240633249282837,0.030788958072662354,0.9822951555252075,0,0,-0.08354628086090088,-7.30880069732666,0.0830545499920845,-0.11367176473140717,-10.231659889221191,0.11626886576414108,0.062300920486450195,6.251197338104248,0.07103633135557175,-0.054930686950683594,1.522578239440918,0.010953799821436405,-0.03207691013813019,-0.7489921450614929,0.01497984305024147,-0.009590866044163704,-0.24204502999782562,0.004840900655835867
20,0.3999999910593033,0.41715675592422485,0.12100310623645782,0.0,193.30169677734375,0.0,193.30169677734375,0.0,1,0,0.5111103653907776,1.7997171878814697,0.27962830662727356,-0.10266715288162231,-0.9546033143997192,0.02091376483440399,0.6112033724784851,1.0846576690673828,1.4281320571899414,0.10713773220777512,0.28340694308280945,0.32490015029907227,0.7577483654022217,0.0631842091679573,-0.03493250161409378,0.05286374315619469,0.42021283507347107,1.4076440334320068,0.41908979415893555,-0.021311122924089432,0.02210007607936859,0.11568808555603027,-0.023381173610687256,1.4026871919631958,0,0,-0.0704236626625061,-7.6479926109313965,0.08690900355577469,-0.11110221594572067,-10.07662582397461,0.11450710892677307,0.052875176072120667,5.134748458862305,0.05834941565990448,-0.07603240013122559,3.592357635498047,0.025844300165772438,-0.03160861134529114,-0.731857419013977,0.014637148007750511,-0.0025611482560634613,-0.03351753577589989,0.0006703507388010621
21,0.41999999061226845,0.37122806906700134,0.12612982094287872,0.0,208.41387939453125,0.0,208.41387939453125,0.0,1,0,0.4470849931240082,2.128678798675537,0.27211707830429077,-0.1014384776353836,-0.9569023847579956,0.02370666153728962,0.623336672782898,1.2304801940917969,1.413222312927246,0.10561269521713257,0.2755924463272095,0.31922003626823425,0.7548907995223999,0.06333119422197342,-0.033933743834495544,0.05381012707948685,0.4327804446220398,1.9114145040512085,0.43036147952079773,-0.01819971203804016,0.041912928223609924,-0.344746470451355,0.013107821345329285,1.8800221681594849,0,0,-0.05598503351211548,-7.0663557052612305,0.0802994966506958,-0.09605652838945389,-7.615389823913574,0.08653852343559265,0.0588713139295578,6.312628746032715,0.07173442095518112,-0.09781098365783691,5.479104995727539,0.03941802307963371,-0.02762603759765625,-0.6966323852539062,0.013932648114860058,-0.013312850147485733,-0.3362782597541809,0.006725565064698458
22,0.4399999901652336,0.33280470967292786,0.12976929545402527,0.0,41.081058502197266,0.0,41.081058502197266,0.0,1,0,1.0611913204193115,2.7237796783447266,0.262675017118454,-0.0942295715212822,-0.9602718353271484,0.026202479377388954,0.6258915662765503,1.395383358001709,1.1041476726531982,0.09781485050916672,0.2657935321331024,0.3184233009815216,0.7524080872535706,0.062063414603471756,-0.031241731718182564,0.05417892336845398,0.43427515029907227,2.8078272342681885,0.4274722635746002,-0.016026750206947327,0.07486996799707413,-1.13584303855896,-0.058037109673023224,2.5671746730804443,0,0,-0.025184929370880127,-5.573802947998047,0.06333866715431213,-0.0835036039352417,-6.355526447296143,0.07222189009189606,0.051818594336509705,5.920751094818115,0.06728126108646393,-0.15854620933532715,8.262672424316406,0.05944368615746498,-0.05050184577703476,-1.5604031085968018,0.031208062544465065,-0.01739399880170822,-0.484866201877594,0.00969732366502285
23,0.4599999897181988,0.31266340613365173,0.13574667274951935,0.0,0.0,697.130126953125,0.0,697.130126953125,0,1,1.3125309944152832,0.8166932463645935,0.2574099004268646,-0.09345119446516037,-0.9617727994918823,0.031111160293221474,0.6332145929336548,1.652799129486084,0.7023217082023621,0.09686148911714554,0.2603408098220825,0.31586071848869324,0.7476573586463928,0.05966684967279434,-0.028078926727175713,0.05339748412370682,0.4348723590373993,2.173276662826538,0.4226590096950531,-0.01962944306433201,0.10043913871049881,2.133622169494629,-0.3084737956523895,0.2750125527381897,0,0,0.00380021333694458,-4.541111946105957,0.051603544503450394,-0.06420201063156128,-6.562767028808594,0.07457689940929413,0.07183213531970978,4.238930702209473,0.04816966876387596,-0.1939489245414734,13.130123138427734,0.09446131438016891,-0.0034920088946819305,-0.7015937566757202,0.01403187494724989,-0.02264072746038437,-0.44930803775787354,0.008986161090433598
24,0.47999998927116394,0.4323485493659973,0.14506322145462036,0.0,0.0,235.2719268798828,0.0,235.2719268798828,0,1,1.5893770456314087,1.0643783807754517,0.25729426741600037,-0.05815885215997696,-0.9645811319351196,0.0321216881275177,0.6227923035621643,1.5363496541976929,2.579922914505005,0.06022149696946144,0.2602211534976959,0.30592846870422363,0.7475630044937134,0.059707000851631165,-0.019745225086808205,0.05785359442234039,0.47539302706718445,2.355010986328125,0.4623590409755707,-0.03372075408697128,0.10528793931007385,2.0685973167419434,-0.6036703586578369,0.950033962726593,0,0,-0.002144455909729004,-8.608169555664062,0.09782011061906815,-0.11363017559051514,-15.172975540161133,0.1724201738834381,0.1397300362586975,19.99711036682129,0.22723989188671112,-0.32697993516921997,-90.35395812988281,0.6500284671783447,0.12952731549739838,5.626917839050293,0.11253836005926132,0.10155857354402542,2.192387580871582,0.04384775087237358
25,0.4999999888241291,0.5633958578109741,0.15763035416603088,0.0,0.0,231.89122009277344,0.0,231.89122009277344,0,1,1.3657004833221436,1.2398427724838257,0.2728370726108551,-0.041866157203912735,-0.9611484408378601,0.032438330352306366,0.6252952814102173,1.5411909818649292,2.3168749809265137,0.04353094473481178,0.2763407528400421,0.29200828075408936,0.7472882270812988,0.056068357080221176,-0.01125393621623516,0.05701282247900963,0.5247226357460022,2.5671799182891846,0.5058563351631165,-0.04222654551267624,0.13289138674736023,1.9409384727478027,-0.7778171300888062,1.4893525838851929,0,0,-0.034597933292388916,-14.874557495117188,0.16902905702590942,-0.20245561003684998,-25.935653686523438,0.2947233319282532,0.1564052402973175,13.621143341064453,0.15478572249412537,-0.3395388722419739,-74.86270904541016,0.5385806560516357,0.33062267303466797,9.277377128601074,0.18554754555225372,0.11708036065101624,2.491823196411133,0.04983646422624588
26,0.5199999883770943,0.6731040477752686,0.17362180352210999,0.0,0.0,125.09197235107422,0.0,125.09197235107422,0,1,1.1125088930130005,0.8850353360176086,0.2986448109149933,-0.05873570591211319,-0.9525554776191711,0.03338335454463959,0.6421085596084595,1.5777579545974731,4.159146785736084,0.06158323213458061,0.3032723367214203,0.29509446024894714,0.7461314797401428,0.055837225168943405,-0.0068010929971933365,0.05783509090542793,0.5688855051994324,2.4246890544891357,0.5419518947601318,-0.061579376459121704,0.161638081073761,1.299835443496704,-0.760177493095398,1.9004408121109009,0,0,-0.10225653648376465,-26.053974151611328,0.29606789350509644,-0.26600736379623413,-31.512704849243164,0.35809892416000366,0.14550980925559998,8.224128723144531,0.09345600754022598,-0.25458481907844543,-39.46836853027344,0.28394508361816406,0.5186655521392822,13.544689178466797,0.27089378237724304,0.07519794255495071,1.6063878536224365,0.032127756625413895
27,0.5399999879300594,0.7627378106117249,0.1881534457206726,0.0,0.0,1242.6473388671875,0.0,1242.6473388671875,0,1,1.1626412868499756,1.071720004081726,0.33235964179039,-0.06746798753738403,-0.9407364130020142,0.031996965408325195,0.6773704886436462,1.3186233043670654,5.396011829376221,0.0715956836938858,0.33880433440208435,0.2842731475830078,0.7465408444404602,0.06058800593018532,-0.01022385060787201,0.06195077672600746,0.6022719144821167,1.5073521137237549,0.5693288445472717,-0.09044595807790756,0.17440088093280792,0.4288265109062195,-1.3622297048568726,0.4822329580783844,0,0,-0.12142962217330933,-15.95145034790039,0.18126648664474487,-0.33648934960365295,-48.621307373046875,0.5525148510932922,0.12864091992378235,1.7518558502197266,0.019907452166080475,-0.2073971927165985,-38.72969436645508,0.2786308825016022,0.4934322237968445,10.591630935668945,0.21183261275291443,0.366366446018219,7.329037189483643,0.1465807408094406
28,0.5599999874830246,0.7048280835151672,0.19421766698360443,0.043478261679410934,0.0,669.023193359375,0.0,669.023193359375,0,1,0.9444344639778137,0.720891535282135,0.38945871591567993,-0.04986036568880081,-0.9196933507919312,0.02796313725411892,0.7172991037368774,1.2752846479415894,11.070300102233887,0.05416109785437584,0.4000438153743744,0.2680680453777313,0.7503399848937988,0.06142476201057434,-0.011790743097662926,0.062418386340141296,0.6147276163101196,1.4268264770507812,0.5808074474334717,-0.10118132829666138,0.17411234974861145,0.30614855885505676,0.41810816526412964,1.3293955326080322,0,0,-0.08946049213409424,-26.35976791381836,0.2995428144931793,-0.3793673813343048,-49.17413330078125,0.5587969422340393,0.14350460469722748,-3.280623435974121,0.03727981075644493,-0.17400074005126953,-40.030643463134766,0.2879902422428131,0.4692399501800537,11.434087753295898,0.2286817580461502,0.218693807721138,3.748137950897217,0.07496275752782822
