step,motion_time_s,joint_err_norm,lower_body_err,torque_clip_ratio,left_foot_contact_z,right_foot_contact_z,left_foot_contact_norm,right_foot_contact_norm,left_foot_contact_flag,right_foot_contact_flag,left_foot_slip_xy,right_foot_slip_xy,projected_gravity_x,projected_gravity_y,projected_gravity_z,root_pos_err,root_rot_err_rad,root_lin_vel_err,root_ang_vel_err,root_roll,root_pitch,root_yaw,root_height,root_xy_drift,root_x,root_y,right_foot_pos_err,right_foot_vel_err,right_foot_pos_err_x,right_foot_pos_err_y,right_foot_pos_err_z,right_foot_vel_err_x,right_foot_vel_err_y,right_foot_vel_err_z,reset,timeout,right_hip_pitch_joint_err,right_hip_pitch_joint_torque,right_hip_pitch_joint_torque_ratio,right_hip_roll_joint_err,right_hip_roll_joint_torque,right_hip_roll_joint_torque_ratio,right_hip_yaw_joint_err,right_hip_yaw_joint_torque,right_hip_yaw_joint_torque_ratio,right_knee_joint_err,right_knee_joint_torque,right_knee_joint_torque_ratio,right_ankle_pitch_joint_err,right_ankle_pitch_joint_torque,right_ankle_pitch_joint_torque_ratio,right_ankle_roll_joint_err,right_ankle_roll_joint_torque,right_ankle_roll_joint_torque_ratio
1,0.019999999552965164,0.7155572175979614,0.03070126101374626,0.0,1.0234506130218506,0.0,1.0234506130218506,0.0,1,0,0.13488279283046722,2.8006129264831543,0.08510737121105194,-0.00034126266837120056,-0.9963715672492981,0.019309796392917633,0.05350382626056671,0.29841554164886475,3.9188289642333984,0.0003425054019317031,0.08521044999361038,0.5701137185096741,0.7849645614624023,0.008598466403782368,0.00428200326859951,0.011627646163105965,0.07192334532737732,3.360637664794922,0.047342196106910706,0.05290691554546356,-0.011512726545333862,2.3471713066101074,2.333585262298584,-0.5822830200195312,0,0,-0.06862596422433853,-6.088372707366943,0.06918605417013168,0.037809982895851135,0.9271750450134277,0.010536080226302147,-0.04673953354358673,-16.059906005859375,0.18249893188476562,0.043490320444107056,-7.434493064880371,0.05348556116223335,0.057809412479400635,1.0495257377624512,0.020990515127778053,0.011246897280216217,0.41640132665634155,0.008328026160597801
2,0.03999999910593033,0.4548400044441223,0.04629847779870033,0.0,16.58316993713379,16.279428482055664,16.58316993713379,16.279428482055664,1,1,2.332803964614868,1.9992902278900146,0.10448770970106125,0.007243175059556961,-0.9944998025894165,0.022918066009879112,0.07923974841833115,0.13653993606567383,3.4566938877105713,-0.0072831055149436,0.10467877984046936,0.5328435301780701,0.7876793146133423,0.01684480905532837,0.0024025551974773407,0.019813118502497673,0.11825321614742279,2.441042423248291,0.1044882982969284,0.05323962867259979,-0.015217136591672897,2.399275064468384,0.10512176156044006,0.43716874718666077,0,0,-0.11654739081859589,7.431886672973633,0.08445325493812561,0.019671276211738586,-6.169320583343506,0.07010591775178909,0.0035747289657592773,-33.799217224121094,0.38408201932907104,0.045118898153305054,-36.39824676513672,0.26185789704322815,-0.007477894425392151,-0.4379695653915405,0.008759391494095325,-0.01774369180202484,-0.15997888147830963,0.0031995775643736124
3,0.05999999865889549,0.3391890525817871,0.06992912292480469,0.043478261679410934,11.145474433898926,84.24137878417969,11.145474433898926,84.24137878417969,1,1,2.756787061691284,1.5096819400787354,0.1440553516149521,-0.009288424625992775,-0.9895257949829102,0.023652752861380577,0.19629836082458496,0.3156541883945465,7.090236186981201,0.009386466816067696,0.14455831050872803,0.42380374670028687,0.786374568939209,0.02525789476931095,0.002389160916209221,0.0282482597976923,0.1901366412639618,2.148082971572876,0.18099850416183472,0.05635872483253479,-0.01466892659664154,1.9288303852081299,0.12141433358192444,0.9376205205917358,0,0,-0.15713730454444885,35.84360885620117,0.407313734292984,0.0412367582321167,-7.01143217086792,0.07967536896467209,0.03646865487098694,-78.54122924804688,0.8925139904022217,0.06439328193664551,-75.99890899658203,0.5467547178268433,0.01998099684715271,2.526865005493164,0.05053729936480522,-0.012857303023338318,-0.764350414276123,0.015287008136510849
4,0.07999999821186066,0.3836570978164673,0.10611512511968613,0.1304347813129425,0.0,0.0,0.0,0.0,0,0,1.9851045608520508,4.807290554046631,0.2670227289199829,-0.013200225308537483,-0.9635996222496033,0.02391243912279606,0.48840245604515076,0.39096614718437195,0.9222695827484131,0.013698010705411434,0.27030226588249207,0.17079384624958038,0.7812184691429138,0.03430555388331413,0.008700785227119923,0.03700760751962662,0.3113359808921814,5.398752212524414,0.30298274755477905,0.06550619006156921,-0.028991222381591797,5.308374881744385,0.9206416606903076,0.346551775932312,0,0,-0.16334331035614014,46.045310974121094,0.523242175579071,0.10946089029312134,4.142270088195801,0.04707125201821327,0.030998557806015015,-87.6898193359375,0.9964752197265625,0.09412205219268799,-80.02098083496094,0.575690507888794,0.06050216406583786,4.299458026885986,0.08598916232585907,0.0008232593536376953,-1.165885329246521,0.02331770583987236
5,0.09999999776482582,0.47085556387901306,0.14163926243782043,0.1304347813129425,12.084418296813965,0.0,12.084418296813965,0.0,1,0,1.8819862604141235,4.379567623138428,0.3774324655532837,0.024510126560926437,-0.9257125854492188,0.0285930372774601,0.7808631062507629,0.6013699173927307,2.41687273979187,-0.0264708511531353,0.38702210783958435,-0.08781911432743073,0.7727234959602356,0.04428757354617119,0.016039256006479263,0.045633915811777115,0.4172940254211426,4.807509422302246,0.4099752604961395,0.06166120618581772,-0.047460466623306274,4.806490898132324,-0.07525813579559326,-0.06426060199737549,0,0,-0.15118205547332764,51.23613357543945,0.5822287797927856,0.19198943674564362,10.412708282470703,0.11832623183727264,0.025389254093170166,-88.0,1.0,0.11994564533233643,-72.50146484375,0.5215932726860046,-0.04453258216381073,1.5003917217254639,0.03000783361494541,0.04053594544529915,-0.6146624088287354,0.012293248437345028
6,0.11999999731779099,0.6193265318870544,0.1766539216041565,0.1304347813129425,2.261852502822876,0.0,2.261852502822876,0.0,1,0,2.546694755554199,4.263103008270264,0.4636583626270294,0.06213139742612839,-0.883832573890686,0.04054578021168709,1.0504562854766846,0.8783534169197083,2.565382480621338,-0.07018223404884338,0.48211976885795593,-0.33826032280921936,0.7606607675552368,0.053038764744997025,0.026015564799308777,0.05125400424003601,0.49807634949684143,4.277411460876465,0.4936820864677429,0.018780864775180817,-0.06328755617141724,3.752168655395508,-2.0430026054382324,0.20885485410690308,0,0,-0.1294427514076233,52.5334587097168,0.5969710946083069,0.24372512102127075,11.398815155029297,0.12953199446201324,-0.008538439869880676,-88.0,1.0,0.13909006118774414,-62.71305847167969,0.4511730968952179,-0.01882731169462204,1.8339488506317139,0.0366789773106575,0.02140878140926361,-1.4457862377166748,0.028915725648403168
7,0.13999999687075615,0.8263745903968811,0.20975404977798462,0.08695652335882187,16.403507232666016,0.0,16.403507232666016,0.0,1,0,2.78776216506958,4.75700569152832,0.5268895030021667,0.0974363386631012,-0.8443299531936646,0.0605507493019104,1.3153072595596313,1.1396292448043823,2.2285919189453125,-0.11489254981279373,0.5549367070198059,-0.5972768664360046,0.7450069189071655,0.06018621101975441,0.038475554436445236,0.05231455713510513,0.5573526620864868,4.4506683349609375,0.5499077439308167,-0.05327584967017174,-0.0735195130109787,2.447594165802002,-3.6924936771392822,0.4280473589897156,0,0,-0.11599725484848022,49.693511962890625,0.5646989941596985,0.289323627948761,14.276304244995117,0.1622307300567627,-0.04759266972541809,-84.5179672241211,0.9604314565658569,0.15762799978256226,-49.9337158203125,0.35923537611961365,0.01937881112098694,1.868316888809204,0.037366338074207306,0.03896879404783249,-0.9041507244110107,0.018083013594150543
8,0.1599999964237213,1.0173290967941284,0.23837892711162567,0.08695652335882187,31.552812576293945,0.0,31.552812576293945,0.0,1,0,2.6478538513183594,4.975106239318848,0.5637392997741699,0.13942043483257294,-0.8141006231307983,0.0843450203537941,1.5719025135040283,1.368429183959961,1.3469665050506592,-0.1696115881204605,0.5989060997962952,-0.8673456311225891,0.7262458801269531,0.06622789055109024,0.0524013377726078,0.048155516386032104,0.590731680393219,4.542542934417725,0.5694658160209656,-0.13681554794311523,-0.07716266810894012,0.7307413816452026,-4.43007755279541,0.6892938613891602,0,0,-0.10002517700195312,47.87843322753906,0.5440731048583984,0.33020853996276855,14.877686500549316,0.16906462609767914,-0.08974786847829819,-81.8531265258789,0.9301491379737854,0.1584905982017517,-39.76432800292969,0.28607431054115295,0.008259259164333344,0.8799008131027222,0.017598016187548637,0.04254565015435219,-0.8633033037185669,0.01726606674492359
9,0.17999999597668648,1.1333789825439453,0.2629162669181824,0.08695652335882187,36.01287841796875,0.0,36.01287841796875,0.0,1,0,2.6361470222473145,5.314757347106934,0.5838967561721802,0.1886427402496338,-0.7896065711975098,0.11167757213115692,1.8201253414154053,1.4946013689041138,1.847946286201477,-0.23451150953769684,0.6235203742980957,-1.1396702527999878,0.7043890357017517,0.07132726162672043,0.06613004952669144,0.03792940452694893,0.603140652179718,4.873103618621826,0.5544548034667969,-0.22598610818386078,-0.07272423803806305,-1.0783082246780396,-4.665972709655762,0.9017156958580017,0,0,-0.09146612882614136,40.29711151123047,0.45792171359062195,0.3458038568496704,11.538444519042969,0.13111868500709534,-0.1289043128490448,-75.69366455078125,0.8601552844047546,0.15270507335662842,-29.6966552734375,0.21364499628543854,-0.00039220601320266724,0.28298354148864746,0.005659671034663916,0.0456463024020195,-0.6834781169891357,0.01366956252604723
10,0.19999999552965164,1.1608481407165527,0.28228819370269775,0.08695652335882187,45.194236755371094,0.0,45.194236755371094,0.0,1,0,2.5819387435913086,5.38606595993042,0.5779929161071777,0.24065779149532318,-0.7797484993934631,0.13984985649585724,2.0510854721069336,1.5162490606307983,3.102720260620117,-0.2993599772453308,0.6162670254707336,-1.4002271890640259,0.6808896660804749,0.0759446769952774,0.07708464562892914,0.023396942764520645,0.5873845815658569,5.101883411407471,0.5044705867767334,-0.2967897355556488,-0.049456387758255005,-2.9605214595794678,-3.8562285900115967,1.547264575958252,0,0,-0.08834367990493774,25.537681579589844,0.2902009189128876,0.32858675718307495,5.210014343261719,0.05920470878481865,-0.15375623106956482,-64.80496215820312,0.7364200353622437,0.13571476936340332,-21.858123779296875,0.15725268423557281,-0.0003298148512840271,0.005057968199253082,0.00010115936311194673,0.04517335444688797,-0.46286541223526,0.009257308207452297
